Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:46 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,HEAT (kcal/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 178 ,6/9/2016 12:30:25 AM , 0.5386786 ,6/9/2016 12:32:25 AM , 0.4833783 ,6/9/2016 12:34:25 AM , 0.4788687 ,6/9/2016 12:36:25 AM , 0.5380965 ,6/9/2016 12:40:25 AM , 0.3767742 ,6/9/2016 12:42:25 AM , 0.3398076 ,6/9/2016 12:44:25 AM , 0.4227456 ,6/9/2016 12:46:25 AM , 0.446155 ,
 179 ,6/9/2016 12:50:25 AM , 0.5031199 ,6/9/2016 12:52:25 AM , 0.6932614 ,6/9/2016 12:54:25 AM , 0.4645185 ,6/9/2016 12:56:25 AM , 0.5460081 ,6/9/2016 1:00:25 AM , 0.5531228 ,6/9/2016 1:02:25 AM , 0.3541918 ,6/9/2016 1:04:25 AM , 0.5266208 ,6/9/2016 1:06:25 AM , 0.5215676 ,
 180 ,6/9/2016 1:10:25 AM , 0.3958683 ,6/9/2016 1:12:25 AM , 0.7182143 ,6/9/2016 1:14:25 AM , 0.4069785 ,6/9/2016 1:16:25 AM , 0.4206481 ,6/9/2016 1:20:25 AM , 0.4728191 ,6/9/2016 1:22:25 AM , 0.3504318 ,6/9/2016 1:24:25 AM , 0.3853411 ,6/9/2016 1:26:25 AM , 0.5768527 ,
 181 ,6/9/2016 1:30:25 AM , 0.3937351 ,6/9/2016 1:32:25 AM , 0.4592816 ,6/9/2016 1:34:25 AM , 0.5783238 ,6/9/2016 1:36:25 AM , 0.359788 ,6/9/2016 1:40:25 AM , 0.3797379 ,6/9/2016 1:42:25 AM , 0.5542741 ,6/9/2016 1:44:25 AM , 0.5224825 ,6/9/2016 1:46:25 AM , 0.4697425 ,
 182 ,6/9/2016 1:50:25 AM , 0.5406194 ,6/9/2016 1:52:25 AM , 0.4661991 ,6/9/2016 1:54:25 AM , 0.358811 ,6/9/2016 1:56:25 AM , 0.5545911 ,6/9/2016 2:00:25 AM , 0.3631843 ,6/9/2016 2:02:25 AM , 0.5508347 ,6/9/2016 2:04:25 AM , 0.367843 ,6/9/2016 2:06:25 AM , 0.4358253 ,
 183 ,6/9/2016 2:10:25 AM , 0.3984698 ,6/9/2016 2:12:25 AM , 0.730754 ,6/9/2016 2:14:25 AM , 0.3412838 ,6/9/2016 2:16:25 AM , 0.4810181 ,6/9/2016 2:20:25 AM , 0.3615491 ,6/9/2016 2:22:25 AM , 0.4746156 ,6/9/2016 2:24:25 AM , 0.3828451 ,6/9/2016 2:26:25 AM , 0.4847325 ,
 184 ,6/9/2016 2:30:25 AM , 0.3886451 ,6/9/2016 2:32:25 AM , 0.4868992 ,6/9/2016 2:34:25 AM , 0.6176552 ,6/9/2016 2:36:25 AM , 0.4007486 ,6/9/2016 2:40:25 AM , 0.5723872 ,6/9/2016 2:42:25 AM , 0.2968009 ,6/9/2016 2:44:25 AM , 0.5344952 ,6/9/2016 2:46:25 AM , 0.6017422 ,
 185 ,6/9/2016 2:50:25 AM , 0.5680204 ,6/9/2016 2:52:25 AM , 0.4879302 ,6/9/2016 2:54:25 AM , 0.5512205 ,6/9/2016 2:56:25 AM , 0.4269834 ,6/9/2016 3:00:25 AM , 0.5293266 ,6/9/2016 3:02:25 AM , 0.3432369 ,6/9/2016 3:04:25 AM , 0.3357126 ,6/9/2016 3:06:25 AM , 0.5776165 ,
 186 ,6/9/2016 3:10:25 AM , 0.5640516 ,6/9/2016 3:12:25 AM , 0.7172419 ,6/9/2016 3:14:25 AM , 0.4072133 ,6/9/2016 3:16:25 AM , 0.5440413 ,6/9/2016 3:20:25 AM , 0.3644955 ,6/9/2016 3:22:25 AM , 0.3209644 ,6/9/2016 3:24:25 AM , 0.5280747 ,6/9/2016 3:26:25 AM , 0.4172691 ,
 187 ,6/9/2016 3:30:25 AM , 0.5304087 ,6/9/2016 3:32:25 AM , 0.5669374 ,6/9/2016 3:34:25 AM , 0.5441779 ,6/9/2016 3:36:25 AM , 0.4968091 ,6/9/2016 3:40:25 AM , 0.4870557 ,6/9/2016 3:42:25 AM , 0.5357822 ,6/9/2016 3:44:25 AM , 0.3423913 ,6/9/2016 3:46:25 AM , 0.4593109 ,
 188 ,6/9/2016 3:50:25 AM , 0.4099761 ,6/9/2016 3:52:25 AM , 0.6976725 ,6/9/2016 3:54:25 AM , 0.444413 ,6/9/2016 3:56:25 AM , 0.3888464 ,6/9/2016 4:00:25 AM , 0.3757589 ,6/9/2016 4:02:25 AM , 0.516367 ,6/9/2016 4:04:25 AM , 0.4838868 ,6/9/2016 4:06:25 AM , 0.4723332 ,
 189 ,6/9/2016 4:10:25 AM , 0.3682988 ,6/9/2016 4:12:25 AM , 0.7380926 ,6/9/2016 4:14:25 AM , 0.364404 ,6/9/2016 4:16:25 AM , 0.4388623 ,6/9/2016 4:20:25 AM , 0.5428079 ,6/9/2016 4:22:25 AM , 0.4897842 ,6/9/2016 4:24:25 AM , 0.5220648 ,6/9/2016 4:26:25 AM , 0.5588843 ,
 190 ,6/9/2016 4:30:25 AM , 0.3930284 ,6/9/2016 4:32:25 AM , 0.6937652 ,6/9/2016 4:34:25 AM , 0.5348807 ,6/9/2016 4:36:25 AM , 0.5481402 ,6/9/2016 4:40:25 AM , 0.5070152 ,6/9/2016 4:42:25 AM , 0.4899041 ,6/9/2016 4:44:25 AM , 0.3208 ,6/9/2016 4:46:25 AM , 0.5942866 ,
 191 ,6/9/2016 4:50:25 AM , 0.6063228 ,6/9/2016 4:52:25 AM , 0.6068692 ,6/9/2016 4:54:25 AM , 0.4891636 ,6/9/2016 4:56:25 AM , 0.415058 ,6/9/2016 5:00:25 AM , 0.3794713 ,6/9/2016 5:02:25 AM , 0.4658383 ,6/9/2016 5:04:25 AM , 0.3964185 ,6/9/2016 5:06:25 AM , 0.5018587 ,
 192 ,6/9/2016 5:10:25 AM , 0.5749819 ,6/9/2016 5:12:25 AM , 0.5262063 ,6/9/2016 5:14:25 AM , 0.4779655 ,6/9/2016 5:16:25 AM , 0.5814759 ,6/9/2016 5:20:25 AM , 0.5892859 ,6/9/2016 5:22:25 AM , 0.4174679 ,6/9/2016 5:24:25 AM , 0.4999281 ,6/9/2016 5:26:25 AM , 0.4419133 ,
 193 ,6/9/2016 5:30:25 AM , 0.3669611 ,6/9/2016 5:32:25 AM , 0.7288024 ,6/9/2016 5:34:25 AM , 0.3392533 ,6/9/2016 5:36:25 AM , 0.4329331 ,6/9/2016 5:40:25 AM , 0.5090494 ,6/9/2016 5:42:25 AM , 0.2193012 ,6/9/2016 5:44:25 AM , 0.3411785 ,6/9/2016 5:46:25 AM , 0.649017 ,
 194 ,6/9/2016 5:50:25 AM , 0.5748557 ,6/9/2016 5:52:25 AM , 0.6408895 ,6/9/2016 5:54:25 AM , 0.3675584 ,6/9/2016 5:56:25 AM , 0.4781284 ,6/9/2016 6:00:25 AM , 0.4102661 ,6/9/2016 6:02:25 AM , 0.276462 ,6/9/2016 6:04:25 AM , 0.4379372 ,6/9/2016 6:06:25 AM , 0.6036596 ,
 195 ,6/9/2016 6:10:25 AM , 0.4962305 ,6/9/2016 6:12:25 AM , 0.6459457 ,6/9/2016 6:14:25 AM , 0.3475918 ,6/9/2016 6:16:25 AM , 0.3722071 ,6/9/2016 6:20:25 AM , 0.543944 ,6/9/2016 6:22:25 AM , 0.529537 ,6/9/2016 6:24:25 AM , 0.4317827 ,6/9/2016 6:26:25 AM , 0.400911 ,
 196 ,6/9/2016 6:30:25 AM , 0.4973112 ,6/9/2016 6:32:25 AM , 0.4958889 ,6/9/2016 6:34:25 AM , 0.5545417 ,6/9/2016 6:36:25 AM , 0.4993887 ,6/9/2016 6:40:25 AM , 0.4843444 ,6/9/2016 6:42:25 AM , 0.403204 ,6/9/2016 6:44:25 AM , 0.3300201 ,6/9/2016 6:46:25 AM , 0.4773364 ,
 197 ,6/9/2016 6:50:25 AM , 0.4208831 ,6/9/2016 6:52:25 AM , 0.4546079 ,6/9/2016 6:54:25 AM , 0.4516541 ,6/9/2016 6:56:25 AM , 0.4064323 ,6/9/2016 7:00:25 AM , 0.3574457 ,6/9/2016 7:02:25 AM , 0.2607189 ,6/9/2016 7:04:25 AM , 0.3640115 ,6/9/2016 7:06:25 AM , 0.5695035 ,
 198 ,6/9/2016 7:10:25 AM , 0.3533677 ,6/9/2016 7:12:25 AM , 0.5900237 ,6/9/2016 7:14:25 AM , 0.3322612 ,6/9/2016 7:16:25 AM , 0.5134978 ,6/9/2016 7:20:25 AM , 0.3385861 ,6/9/2016 7:22:25 AM , 0.2860979 ,6/9/2016 7:24:25 AM , 0.3467185 ,6/9/2016 7:26:25 AM , 0.5549445 ,
 199 ,6/9/2016 7:30:25 AM , 0.4821566 ,6/9/2016 7:32:25 AM , 0.5257722 ,6/9/2016 7:34:25 AM , 0.3673553 ,6/9/2016 7:36:25 AM , 0.3929228 ,6/9/2016 7:40:25 AM , 0.5133587 ,6/9/2016 7:42:25 AM , 0.2865856 ,6/9/2016 7:44:25 AM , 0.4924461 ,6/9/2016 7:46:25 AM , 0.407867 ,
 200 ,6/9/2016 7:50:25 AM , 0.3792912 ,6/9/2016 7:52:25 AM , 0.4193081 ,6/9/2016 7:54:25 AM , 0.3523524 ,6/9/2016 7:56:25 AM , 0.382863 ,6/9/2016 8:00:25 AM , 0.4298419 ,6/9/2016 8:02:25 AM , 0.4417956 ,6/9/2016 8:04:25 AM , 0.4012095 ,6/9/2016 8:06:25 AM , 0.4339212 ,
 201 ,6/9/2016 8:10:25 AM , 0.3285033 ,6/9/2016 8:12:25 AM , 0.4298862 ,6/9/2016 8:14:25 AM , 0.3780633 ,6/9/2016 8:16:25 AM , 0.3678203 ,6/9/2016 8:20:25 AM , 0.3484834 ,6/9/2016 8:22:25 AM , 0.3979511 ,6/9/2016 8:24:25 AM , 0.3049542 ,6/9/2016 8:26:25 AM , 0.4015913 ,
 202 ,6/9/2016 8:30:25 AM , 0.4981602 ,6/9/2016 8:32:25 AM , 0.6375936 ,6/9/2016 8:34:25 AM , 0.3343984 ,6/9/2016 8:36:25 AM , 0.3695067 ,6/9/2016 8:40:25 AM , 0.4547383 ,6/9/2016 8:42:25 AM , 0.1823649 ,6/9/2016 8:44:25 AM , 0.3168407 ,6/9/2016 8:46:25 AM , 0.579311 ,
 203 ,6/9/2016 8:50:25 AM , 0.4681312 ,6/9/2016 8:52:25 AM , 0.5210156 ,6/9/2016 8:54:25 AM , 0.3080726 ,6/9/2016 8:56:25 AM , 0.4680798 ,6/9/2016 9:00:25 AM , 0.3658499 ,6/9/2016 9:02:25 AM , 0.2918333 ,6/9/2016 9:04:25 AM , 0.5117748 ,6/9/2016 9:06:25 AM , 0.5578695 ,
 204 ,6/9/2016 9:10:25 AM , 0.391174 ,6/9/2016 9:12:25 AM , 0.3960385 ,6/9/2016 9:14:25 AM , 0.4962038 ,6/9/2016 9:16:25 AM , 0.4652778 ,6/9/2016 9:20:25 AM , 0.5628072 ,6/9/2016 9:22:25 AM , 0.6364058 ,6/9/2016 9:24:25 AM , 0.4390863 ,6/9/2016 9:26:25 AM , 0.5205207 ,
 205 ,6/9/2016 9:30:25 AM , 0.4150849 ,6/9/2016 9:32:25 AM , 0.5898027 ,6/9/2016 9:34:25 AM , 0.4746674 ,6/9/2016 9:36:25 AM , 0.4889238 ,6/9/2016 9:40:25 AM , 0.4544006 ,6/9/2016 9:42:25 AM , 0.447689 ,6/9/2016 9:44:25 AM , 0.3288857 ,6/9/2016 9:46:25 AM , 0.4009322 ,
 206 ,6/9/2016 9:50:25 AM , 0.5224066 ,6/9/2016 9:52:25 AM , 0.4359978 ,6/9/2016 9:54:25 AM , 0.3545942 ,6/9/2016 9:56:25 AM , 0.3687407 ,6/9/2016 10:00:25 AM , 0.3923043 ,6/9/2016 10:02:25 AM , 0.3537747 ,6/9/2016 10:04:25 AM , 0.3450213 ,6/9/2016 10:06:25 AM , 0.406571 ,
 207 ,6/9/2016 10:10:25 AM , 0.3695953 ,6/9/2016 10:12:25 AM , 0.4697159 ,6/9/2016 10:14:25 AM , 0.3324502 ,6/9/2016 10:16:25 AM , 0.3809371 ,6/9/2016 10:20:25 AM , 0.5156127 ,6/9/2016 10:22:25 AM , 0.3195495 ,6/9/2016 10:24:25 AM , 0.3427104 ,6/9/2016 10:26:25 AM , 0.5805655 ,
 208 ,6/9/2016 10:30:25 AM , 0.3655944 ,6/9/2016 10:32:25 AM , 0.6180931 ,6/9/2016 10:34:25 AM , 0.4935154 ,6/9/2016 10:36:25 AM , 0.4936237 ,6/9/2016 10:40:25 AM , 0.3793246 ,6/9/2016 10:42:25 AM , 0.3167067 ,6/9/2016 10:44:25 AM , 0.3106694 ,6/9/2016 10:46:25 AM , 0.4439269 ,
 209 ,6/9/2016 10:50:25 AM , 0.3826577 ,6/9/2016 10:52:25 AM , 0.4791886 ,6/9/2016 10:54:25 AM , 0.3283233 ,6/9/2016 10:56:25 AM , 0.4152714 ,6/9/2016 11:00:25 AM , 0.3843218 ,6/9/2016 11:02:25 AM , 0.3343726 ,6/9/2016 11:04:25 AM , 0.3427335 ,6/9/2016 11:06:25 AM , 0.5469262 ,
 210 ,6/9/2016 11:10:25 AM , 0.3002532 ,6/9/2016 11:12:25 AM , 0.4190376 ,6/9/2016 11:14:25 AM , 0.4630191 ,6/9/2016 11:16:25 AM , 0.3937868 ,6/9/2016 11:20:25 AM , 0.344917 ,6/9/2016 11:22:25 AM , 0.4594572 ,6/9/2016 11:24:25 AM , 0.4454024 ,6/9/2016 11:26:25 AM , 0.4067263 ,
 211 ,6/9/2016 11:30:25 AM , 0.347492 ,6/9/2016 11:32:25 AM , 0.4657798 ,6/9/2016 11:34:25 AM , 0.3887286 ,6/9/2016 11:36:25 AM , 0.4129855 ,6/9/2016 11:40:25 AM , 0.490132 ,6/9/2016 11:42:25 AM , 0.334694 ,6/9/2016 11:44:25 AM , 0.3238219 ,6/9/2016 11:46:25 AM , 0.402613 ,
 212 ,6/9/2016 11:50:25 AM , 0.463872 ,6/9/2016 11:52:25 AM , 0.6617537 ,6/9/2016 11:54:25 AM , 0.3660619 ,6/9/2016 11:56:25 AM , 0.3818344 ,6/9/2016 12:00:25 PM , 0.3850473 ,6/9/2016 12:02:25 PM , 0.3360288 ,6/9/2016 12:04:25 PM , 0.3283837 ,6/9/2016 12:06:25 PM , 0.3946755 ,
 213 ,6/9/2016 12:10:25 PM , 0.3697358 ,6/9/2016 12:12:25 PM , 0.4260419 ,6/9/2016 12:14:25 PM , 0.5230421 ,6/9/2016 12:16:25 PM , 0.4221925 ,6/9/2016 12:20:25 PM , 0.3816122 ,6/9/2016 12:22:25 PM , 0.3238931 ,6/9/2016 12:24:25 PM , 0.3491422 ,6/9/2016 12:26:25 PM , 0.5645458 ,
 214 ,6/9/2016 12:30:25 PM , 0.3591506 ,6/9/2016 12:32:25 PM , 0.4814116 ,6/9/2016 12:34:25 PM , 0.3450254 ,6/9/2016 12:36:25 PM , 0.5041557 ,6/9/2016 12:40:25 PM , 0.3500484 ,6/9/2016 12:42:25 PM , 0.3308907 ,6/9/2016 12:44:25 PM , 0.335857 ,6/9/2016 12:46:25 PM , 0.4415001 ,
 215 ,6/9/2016 12:50:25 PM , 0.4907468 ,6/9/2016 12:52:25 PM , 0.6583386 ,6/9/2016 12:54:25 PM , 0.3350161 ,6/9/2016 12:56:25 PM , 0.4315257 ,6/9/2016 1:00:25 PM , 0.3476711 ,6/9/2016 1:02:25 PM , 0.3429476 ,6/9/2016 1:04:25 PM , 0.4612595 ,6/9/2016 1:06:25 PM , 0.4270879 ,
 216 ,6/9/2016 1:10:25 PM , 0.4458319 ,6/9/2016 1:12:25 PM , 0.4260759 ,6/9/2016 1:14:25 PM , 0.3365396 ,6/9/2016 1:16:25 PM , 0.4137746 ,6/9/2016 1:20:25 PM , 0.3655075 ,6/9/2016 1:22:25 PM , 0.3093853 ,6/9/2016 1:24:25 PM , 0.3193924 ,6/9/2016 1:26:25 PM , 0.423764 ,
 217 ,6/9/2016 1:30:25 PM , 0.3684478 ,6/9/2016 1:32:25 PM , 0.4710523 ,6/9/2016 1:34:25 PM , 0.5117081 ,6/9/2016 1:36:25 PM , 0.5142278 ,6/9/2016 1:40:25 PM , 0.4696097 ,6/9/2016 1:42:25 PM , 0.4357709 ,6/9/2016 1:44:25 PM , 0.337363 ,6/9/2016 1:46:25 PM , 0.3972685 ,
 218 ,6/9/2016 1:50:25 PM , 0.3630656 ,6/9/2016 1:52:25 PM , 0.6438047 ,6/9/2016 1:54:25 PM , 0.3552864 ,6/9/2016 1:56:25 PM , 0.3771513 ,6/9/2016 2:00:25 PM , 0.3682312 ,6/9/2016 2:02:25 PM , 0.3458875 ,6/9/2016 2:04:25 PM , 0.3536071 ,6/9/2016 2:06:25 PM , 0.5591438 ,
 219 ,6/9/2016 2:10:25 PM , 0.4579946 ,6/9/2016 2:12:25 PM , 0.4744045 ,6/9/2016 2:14:25 PM , 0.3496645 ,6/9/2016 2:16:25 PM , 0.3896502 ,6/9/2016 2:20:25 PM , 0.3753101 ,6/9/2016 2:22:25 PM , 0.3253416 ,6/9/2016 2:24:25 PM , 0.3329352 ,6/9/2016 2:26:25 PM , 0.4533638 ,
 220 ,6/9/2016 2:30:25 PM , 0.3773292 ,6/9/2016 2:32:25 PM , 0.4451074 ,6/9/2016 2:34:25 PM , 0.3636952 ,6/9/2016 2:36:25 PM , 0.3688447 ,6/9/2016 2:40:25 PM , 0.5323353 ,6/9/2016 2:42:25 PM , 0.4159457 ,6/9/2016 2:44:25 PM , 0.3473367 ,6/9/2016 2:46:25 PM , 0.398866 ,
 221 ,6/9/2016 2:50:25 PM , 0.3958336 ,6/9/2016 2:52:25 PM , 0.5886658 ,6/9/2016 2:54:25 PM , 0.3163847 ,6/9/2016 2:56:25 PM , 0.4150874 ,6/9/2016 3:00:25 PM , 0.3674119 ,6/9/2016 3:02:25 PM , 0.4677066 ,6/9/2016 3:04:25 PM , 0.3387065 ,6/9/2016 3:06:25 PM , 0.3950668 ,
 222 ,6/9/2016 3:10:25 PM , 0.335554 ,6/9/2016 3:12:25 PM , 0.5037947 ,6/9/2016 3:14:25 PM , 0.4058546 ,6/9/2016 3:16:25 PM , 0.4072877 ,6/9/2016 3:20:25 PM , 0.3782163 ,6/9/2016 3:22:25 PM , 0.3306274 ,6/9/2016 3:24:25 PM , 0.4290004 ,6/9/2016 3:26:25 PM , 0.3693458 ,
 223 ,6/9/2016 3:30:25 PM , 0.485811 ,6/9/2016 3:32:25 PM , 0.4560175 ,6/9/2016 3:34:25 PM , 0.3417062 ,6/9/2016 3:36:25 PM , 0.4185245 ,6/9/2016 3:40:25 PM , 0.3638959 ,6/9/2016 3:42:25 PM , 0.27523 ,6/9/2016 3:44:25 PM , 0.345909 ,6/9/2016 3:46:25 PM , 0.5093455 ,
 224 ,6/9/2016 3:50:25 PM , 0.3830813 ,6/9/2016 3:52:25 PM , 0.4439516 ,6/9/2016 3:54:25 PM , 0.3367035 ,6/9/2016 3:56:25 PM , 0.4859735 ,6/9/2016 4:00:25 PM , 0.5049015 ,6/9/2016 4:02:25 PM , 0.3481506 ,6/9/2016 4:04:25 PM , 0.344422 ,6/9/2016 4:06:25 PM , 0.4570571 ,
 225 ,6/9/2016 4:10:25 PM , 0.3884771 ,6/9/2016 4:12:25 PM , 0.5919415 ,6/9/2016 4:14:25 PM , 0.5296546 ,6/9/2016 4:16:25 PM , 0.391271 ,6/9/2016 4:20:25 PM , 0.3430372 ,6/9/2016 4:22:25 PM , 0.3564742 ,6/9/2016 4:24:25 PM , 0.3427659 ,6/9/2016 4:26:25 PM , 0.5159699 ,
 226 ,6/9/2016 4:30:25 PM , 0.5196379 ,6/9/2016 4:32:25 PM , 0.5205266 ,6/9/2016 4:34:25 PM , 0.4402902 ,6/9/2016 4:36:25 PM , 0.4606337 ,6/9/2016 4:40:25 PM , 0.3617536 ,6/9/2016 4:42:25 PM , 0.4360873 ,6/9/2016 4:44:25 PM , 0.4343818 ,6/9/2016 4:46:25 PM , 0.4566579 ,
 227 ,6/9/2016 4:50:25 PM , 0.3936155 ,6/9/2016 4:52:25 PM , 0.4317395 ,6/9/2016 4:54:25 PM , 0.3053698 ,6/9/2016 4:56:25 PM , 0.3858795 ,6/9/2016 5:00:25 PM , 0.4525773 ,6/9/2016 5:02:25 PM , 0.3656352 ,6/9/2016 5:04:25 PM , 0.347118 ,6/9/2016 5:06:25 PM , 0.5233855 ,
 228 ,6/9/2016 5:10:25 PM , 0.3882647 ,6/9/2016 5:12:25 PM , 0.6079876 ,6/9/2016 5:14:25 PM , 0.4605725 ,6/9/2016 5:16:25 PM , 0.3974477 ,6/9/2016 5:20:25 PM , 0.3902541 ,6/9/2016 5:22:25 PM , 0.4716052 ,6/9/2016 5:24:25 PM , 0.3446429 ,6/9/2016 5:26:25 PM , 0.5135143 ,
 229 ,6/9/2016 5:30:25 PM , 0.5211328 ,6/9/2016 5:32:25 PM , 0.5088972 ,6/9/2016 5:34:25 PM , 0.3956181 ,6/9/2016 5:36:25 PM , 0.4147362 ,6/9/2016 5:40:25 PM , 0.4228531 ,6/9/2016 5:42:25 PM , 0.4445679 ,6/9/2016 5:44:25 PM , 0.4251006 ,6/9/2016 5:46:25 PM , 0.4478528 ,
 230 ,6/9/2016 5:50:25 PM , 0.3829889 ,6/9/2016 5:52:25 PM , 0.4923614 ,6/9/2016 5:54:25 PM , 0.4696406 ,6/9/2016 5:56:25 PM , 0.4169729 ,6/9/2016 6:00:25 PM , 0.4464581 ,6/9/2016 6:02:25 PM , 0.4028535 ,6/9/2016 6:04:25 PM , 0.3624145 ,6/9/2016 6:06:25 PM , 0.6064046 ,
 231 ,6/9/2016 6:10:25 PM , 0.5576846 ,6/9/2016 6:12:25 PM , 0.5225912 ,6/9/2016 6:14:25 PM , 0.3975307 ,6/9/2016 6:16:25 PM , 0.6043627 ,6/9/2016 6:20:25 PM , 0.5161018 ,6/9/2016 6:22:25 PM , 0.5568981 ,6/9/2016 6:24:25 PM , 0.457149 ,6/9/2016 6:26:25 PM , 0.5877124 ,
 232 ,6/9/2016 6:30:25 PM , 0.4527526 ,6/9/2016 6:32:25 PM , 0.7564579 ,6/9/2016 6:34:25 PM , 0.5753705 ,6/9/2016 6:36:25 PM , 0.5505908 ,6/9/2016 6:40:25 PM , 0.4715205 ,6/9/2016 6:42:25 PM , 0.538431 ,6/9/2016 6:44:25 PM , 0.4711473 ,6/9/2016 6:46:25 PM , 0.4617993 ,
 233 ,6/9/2016 6:50:25 PM , 0.4574006 ,6/9/2016 6:52:25 PM , 0.7026821 ,6/9/2016 6:54:25 PM , 0.5870273 ,6/9/2016 6:56:25 PM , 0.5535105 ,6/9/2016 7:00:25 PM , 0.5781792 ,6/9/2016 7:02:25 PM , 0.5194795 ,6/9/2016 7:04:25 PM , 0.4028896 ,6/9/2016 7:06:25 PM , 0.4681641 ,
 234 ,6/9/2016 7:10:25 PM , 0.4405111 ,6/9/2016 7:12:25 PM , 0.5472005 ,6/9/2016 7:14:25 PM , 0.4678097 ,6/9/2016 7:16:25 PM , 0.4280149 ,6/9/2016 7:20:25 PM , 0.4097768 ,6/9/2016 7:22:25 PM , 0.3453311 ,6/9/2016 7:24:25 PM , 0.3540797 ,6/9/2016 7:26:25 PM , 0.552025 ,
 235 ,6/9/2016 7:30:25 PM , 0.4902921 ,6/9/2016 7:32:25 PM , 0.6567484 ,6/9/2016 7:34:25 PM , 0.4958279 ,6/9/2016 7:36:25 PM , 0.4409377 ,6/9/2016 7:40:25 PM , 0.4141492 ,6/9/2016 7:42:25 PM , 0.3195883 ,6/9/2016 7:44:25 PM , 0.3630438 ,6/9/2016 7:46:25 PM , 0.4515738 ,
 236 ,6/9/2016 7:50:25 PM , 0.3888952 ,6/9/2016 7:52:25 PM , 0.5030664 ,6/9/2016 7:54:25 PM , 0.5036069 ,6/9/2016 7:56:25 PM , 0.5455435 ,6/9/2016 8:00:25 PM , 0.3813963 ,6/9/2016 8:02:25 PM , 0.5265145 ,6/9/2016 8:04:25 PM , 0.3985048 ,6/9/2016 8:06:25 PM , 0.4024942 ,
 237 ,6/9/2016 8:10:25 PM , 0.3807162 ,6/9/2016 8:12:25 PM , 0.6439222 ,6/9/2016 8:14:25 PM , 0.495577 ,6/9/2016 8:16:25 PM , 0.4085183 ,6/9/2016 8:20:25 PM , 0.4157279 ,6/9/2016 8:22:25 PM , 0.3373621 ,6/9/2016 8:24:25 PM , 0.4499126 ,6/9/2016 8:26:25 PM , 0.6226997 ,
 238 ,6/9/2016 8:30:25 PM , 0.5087386 ,6/9/2016 8:32:25 PM , 0.4535234 ,6/9/2016 8:34:25 PM , 0.4799496 ,6/9/2016 8:36:25 PM , 0.5538695 ,6/9/2016 8:40:25 PM , 0.4063393 ,6/9/2016 8:42:25 PM , 0.3162975 ,6/9/2016 8:44:25 PM , 0.4607745 ,6/9/2016 8:46:25 PM , 0.4941504 ,
 239 ,6/9/2016 8:50:25 PM , 0.4112816 ,6/9/2016 8:52:25 PM , 0.4402813 ,6/9/2016 8:54:25 PM , 0.503094 ,6/9/2016 8:56:25 PM , 0.4016111 ,6/9/2016 9:00:25 PM , 0.3494033 ,6/9/2016 9:02:25 PM , 0.5551319 ,6/9/2016 9:04:25 PM , 0.3111173 ,6/9/2016 9:06:25 PM , 0.3077151 ,
 240 ,6/9/2016 9:10:25 PM , 0.4528721 ,6/9/2016 9:12:25 PM , 0.6506485 ,6/9/2016 9:14:25 PM , 0.4406782 ,6/9/2016 9:16:25 PM , 0.4032255 ,6/9/2016 9:20:25 PM , 0.5635801 ,6/9/2016 9:22:25 PM , 0.4772178 ,6/9/2016 9:24:25 PM , 0.4957236 ,6/9/2016 9:26:25 PM , 0.5568057 ,
 241 ,6/9/2016 9:30:25 PM , 0.4292503 ,6/9/2016 9:32:25 PM , 0.4089516 ,6/9/2016 9:34:25 PM , 0.4697097 ,6/9/2016 9:36:25 PM , 0.3871669 ,6/9/2016 9:40:25 PM , 0.3357869 ,6/9/2016 9:42:25 PM , 0.4231144 ,6/9/2016 9:44:25 PM , 0.4331933 ,6/9/2016 9:46:25 PM , 0.4488181 ,
