"275"," 4.939997 ","6/10/2016 8:50:25 AM ","6/10/2016 8:52:25 AM "," 5.779996 ","6/10/2016 8:54:25 AM "," 4.079998 ","6/10/2016 8:56:25 AM "," 5.399996 ","6/10/2016 9:00:25 AM "," 2.759998 ","6/10/2016 9:02:25 AM "," 4.179998 ","6/10/2016 9:04:25 AM "," 3.299999 ","6/10/2016 9:06:25 AM "," 5.819996 ",""
"276"," 4.979997 ","6/10/2016 9:10:25 AM ","6/10/2016 9:12:25 AM "," 5.779996 ","6/10/2016 9:14:25 AM "," 4.099998 ","6/10/2016 9:16:25 AM "," 5.539996 ","6/10/2016 9:20:25 AM "," 2.779998 ","6/10/2016 9:22:25 AM "," 4.179998 ","6/10/2016 9:24:25 AM "," 3.299999 ","6/10/2016 9:26:25 AM "," 5.919996 ",""
"277"," 5.099997 ","6/10/2016 9:30:25 AM ","6/10/2016 9:32:25 AM "," 5.799996 ","6/10/2016 9:34:25 AM "," 4.299997 ","6/10/2016 9:36:25 AM "," 5.539996 ","6/10/2016 9:40:25 AM "," 2.779998 ","6/10/2016 9:42:25 AM "," 4.259998 ","6/10/2016 9:44:25 AM "," 3.299999 ","6/10/2016 9:46:25 AM "," 5.919996 ",""
"278"," 5.099997 ","6/10/2016 9:50:25 AM ","6/10/2016 9:52:25 AM "," 5.899996 ","6/10/2016 9:54:25 AM "," 4.319997 ","6/10/2016 9:56:25 AM "," 5.599996 ","6/10/2016 10:00:25 AM "," 2.919998 ","6/10/2016 10:02:25 AM "," 4.259998 ","6/10/2016 10:04:25 AM "," 3.359999 ","6/10/2016 10:06:25 AM "," 5.939996 ",""
"279"," 5.099997 ","6/10/2016 10:10:25 AM ","6/10/2016 10:12:25 AM "," 5.899996 ","6/10/2016 10:14:25 AM "," 4.319997 ","6/10/2016 10:16:25 AM "," 5.719996 ","6/10/2016 10:20:25 AM "," 2.919998 ","6/10/2016 10:22:25 AM "," 4.259998 ","6/10/2016 10:24:25 AM "," 3.439999 ","6/10/2016 10:26:25 AM "," 5.939996 ",""
"280"," 5.099997 ","6/10/2016 10:30:25 AM ","6/10/2016 10:32:25 AM "," 5.919996 ","6/10/2016 10:34:25 AM "," 4.319997 ","6/10/2016 10:36:25 AM "," 5.759996 ","6/10/2016 10:40:25 AM "," 2.919998 ","6/10/2016 10:42:25 AM "," 4.339998 ","6/10/2016 10:44:25 AM "," 3.479999 ","6/10/2016 10:46:25 AM "," 5.939996 ",""
"281"," 5.199997 ","6/10/2016 10:50:25 AM ","6/10/2016 10:52:25 AM "," 5.959996 ","6/10/2016 10:54:25 AM "," 4.319997 ","6/10/2016 10:56:25 AM "," 5.759996 ","6/10/2016 11:00:25 AM "," 2.939998 ","6/10/2016 11:02:25 AM "," 4.439998 ","6/10/2016 11:04:25 AM "," 3.479999 ","6/10/2016 11:06:25 AM "," 6.099996 ",""
"282"," 5.299997 ","6/10/2016 11:10:25 AM ","6/10/2016 11:12:25 AM "," 5.999996 ","6/10/2016 11:14:25 AM "," 4.319997 ","6/10/2016 11:16:25 AM "," 5.759996 ","6/10/2016 11:20:25 AM "," 2.939998 ","6/10/2016 11:22:25 AM "," 4.439998 ","6/10/2016 11:24:25 AM "," 3.479999 ","6/10/2016 11:26:25 AM "," 6.099996 ",""
"283"," 5.299997 ","6/10/2016 11:30:25 AM ","6/10/2016 11:32:25 AM "," 5.999996 ","6/10/2016 11:34:25 AM "," 4.459997 ","6/10/2016 11:36:25 AM "," 5.839996 ","6/10/2016 11:40:25 AM "," 2.959998 ","6/10/2016 11:42:25 AM "," 4.439998 ","6/10/2016 11:44:25 AM "," 3.479999 ","6/10/2016 11:46:25 AM "," 6.099996 ",""
"284"," 5.359997 ","6/10/2016 11:50:25 AM ","6/10/2016 11:52:25 AM "," 5.999996 ","6/10/2016 11:54:25 AM "," 4.519997 ","6/10/2016 11:56:25 AM "," 5.839996 ","6/10/2016 12:00:25 PM "," 3.059998 ","6/10/2016 12:02:25 PM "," 4.439998 ","6/10/2016 12:04:25 PM "," 3.499999 ","6/10/2016 12:06:25 PM "," 6.099996 ",""
"285"," 5.379997 ","6/10/2016 12:10:25 PM ","6/10/2016 12:12:25 PM "," 5.999996 ","6/10/2016 12:14:25 PM "," 4.519997 ","6/10/2016 12:16:25 PM "," 5.839996 ","6/10/2016 12:20:25 PM "," 3.059998 ","6/10/2016 12:22:25 PM "," 4.459998 ","6/10/2016 12:24:25 PM "," 3.499999 ","6/10/2016 12:26:25 PM "," 6.119996 ",""
"286"," 5.379997 ","6/10/2016 12:30:25 PM ","6/10/2016 12:32:25 PM "," 6.059996 ","6/10/2016 12:34:25 PM "," 4.519997 ","6/10/2016 12:36:25 PM "," 5.939996 ","6/10/2016 12:40:25 PM "," 3.059998 ","6/10/2016 12:42:25 PM "," 4.519998 ","6/10/2016 12:44:25 PM "," 3.559999 ","6/10/2016 12:46:25 PM "," 6.119996 ",""
"287"," 5.379997 ","6/10/2016 12:50:25 PM ","6/10/2016 12:52:25 PM "," 6.099996 ","6/10/2016 12:54:25 PM "," 4.519997 ","6/10/2016 12:56:25 PM "," 5.939996 ","6/10/2016 1:00:25 PM "," 3.079998 ","6/10/2016 1:02:25 PM "," 4.539998 ","6/10/2016 1:04:25 PM "," 3.599998 ","6/10/2016 1:06:25 PM "," 6.199996 ",""
"288"," 5.379997 ","6/10/2016 1:10:25 PM ","6/10/2016 1:12:25 PM "," 6.099996 ","6/10/2016 1:14:25 PM "," 4.519997 ","6/10/2016 1:16:25 PM "," 5.939996 ","6/10/2016 1:20:25 PM "," 3.079998 ","6/10/2016 1:22:25 PM "," 4.539998 ","6/10/2016 1:24:25 PM "," 3.619998 ","6/10/2016 1:26:25 PM "," 6.319995 ",""
"289"," 5.439997 ","6/10/2016 1:30:25 PM ","6/10/2016 1:32:25 PM "," 6.119996 ","6/10/2016 1:34:25 PM "," 4.539997 ","6/10/2016 1:36:25 PM "," 5.979996 ","6/10/2016 1:40:25 PM "," 3.079998 ","6/10/2016 1:42:25 PM "," 4.539998 ","6/10/2016 1:44:25 PM "," 3.619998 ","6/10/2016 1:46:25 PM "," 6.319995 ",""
"290"," 5.499997 ","6/10/2016 1:50:25 PM ","6/10/2016 1:52:25 PM "," 6.179996 ","6/10/2016 1:54:25 PM "," 4.559997 ","6/10/2016 1:56:25 PM "," 6.019996 ","6/10/2016 2:00:25 PM "," 3.159998 ","6/10/2016 2:02:25 PM "," 4.539998 ","6/10/2016 2:04:25 PM "," 3.619998 ","6/10/2016 2:06:25 PM "," 6.319995 ",""
"291"," 5.499997 ","6/10/2016 2:10:25 PM ","6/10/2016 2:12:25 PM "," 6.179996 ","6/10/2016 2:14:25 PM "," 4.559997 ","6/10/2016 2:16:25 PM "," 6.019996 ","6/10/2016 2:20:25 PM "," 3.159998 ","6/10/2016 2:22:25 PM "," 4.619998 ","6/10/2016 2:24:25 PM "," 3.619998 ","6/10/2016 2:26:25 PM "," 6.359995 ",""
"292"," 5.579997 ","6/10/2016 2:30:25 PM ","6/10/2016 2:32:25 PM "," 6.179996 ","6/10/2016 2:34:25 PM "," 4.559997 ","6/10/2016 2:36:25 PM "," 6.019996 ","6/10/2016 2:40:25 PM "," 3.159998 ","6/10/2016 2:42:25 PM "," 4.639997 ","6/10/2016 2:44:25 PM "," 3.739998 ","6/10/2016 2:46:25 PM "," 6.419995 ",""
"293"," 5.639997 ","6/10/2016 2:50:25 PM ","6/10/2016 2:52:25 PM "," 6.219996 ","6/10/2016 2:54:25 PM "," 4.639997 ","6/10/2016 2:56:25 PM "," 6.039996 ","6/10/2016 3:00:25 PM "," 3.159998 ","6/10/2016 3:02:25 PM "," 4.639997 ","12:00:00 AM ","0","12:00:00 AM ","0",""
