Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,XAMB (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 213 ,6/9/2016 12:10:25 PM , 455 ,6/9/2016 12:12:25 PM , 117 ,6/9/2016 12:14:25 PM , 363 ,6/9/2016 12:16:25 PM , 8 ,6/9/2016 12:20:25 PM , 2 ,6/9/2016 12:22:25 PM , 8 ,6/9/2016 12:24:25 PM , 4 ,6/9/2016 12:26:25 PM , 134 ,
 214 ,6/9/2016 12:30:25 PM , 8 ,6/9/2016 12:32:25 PM , 7 ,6/9/2016 12:34:25 PM , 58 ,6/9/2016 12:36:25 PM , 669 ,6/9/2016 12:40:25 PM , 8 ,6/9/2016 12:42:25 PM , 198 ,6/9/2016 12:44:25 PM , 12 ,6/9/2016 12:46:25 PM , 277 ,
 215 ,6/9/2016 12:50:25 PM , 290 ,6/9/2016 12:52:25 PM , 849 ,6/9/2016 12:54:25 PM , 13 ,6/9/2016 12:56:25 PM , 52 ,6/9/2016 1:00:25 PM , 1 ,6/9/2016 1:02:25 PM , 23 ,6/9/2016 1:04:25 PM , 212 ,6/9/2016 1:06:25 PM , 2 ,
 216 ,6/9/2016 1:10:25 PM , 610 ,6/9/2016 1:12:25 PM , 133 ,6/9/2016 1:14:25 PM , 7 ,6/9/2016 1:16:25 PM , 46 ,6/9/2016 1:20:25 PM , 19 ,6/9/2016 1:22:25 PM , 13 ,6/9/2016 1:24:25 PM , 157 ,6/9/2016 1:26:25 PM , 8 ,
 217 ,6/9/2016 1:30:25 PM , 36 ,6/9/2016 1:32:25 PM , 22 ,6/9/2016 1:34:25 PM , 285 ,6/9/2016 1:36:25 PM , 335 ,6/9/2016 1:40:25 PM , 397 ,6/9/2016 1:42:25 PM , 119 ,6/9/2016 1:44:25 PM , 6 ,6/9/2016 1:46:25 PM , 7 ,
 218 ,6/9/2016 1:50:25 PM , 16 ,6/9/2016 1:52:25 PM , 813 ,6/9/2016 1:54:25 PM , 97 ,6/9/2016 1:56:25 PM , 85 ,6/9/2016 2:00:25 PM , 17 ,6/9/2016 2:02:25 PM , 125 ,6/9/2016 2:04:25 PM , 11 ,6/9/2016 2:06:25 PM , 309 ,
 219 ,6/9/2016 2:10:25 PM , 586 ,6/9/2016 2:12:25 PM , 210 ,6/9/2016 2:14:25 PM , 10 ,6/9/2016 2:16:25 PM , 652 ,6/9/2016 2:20:25 PM , 5 ,6/9/2016 2:22:25 PM , 14 ,6/9/2016 2:24:25 PM , 111 ,6/9/2016 2:26:25 PM , 11 ,
 220 ,6/9/2016 2:30:25 PM , 7 ,6/9/2016 2:32:25 PM , 15 ,6/9/2016 2:34:25 PM , 23 ,6/9/2016 2:36:25 PM , 525 ,6/9/2016 2:40:25 PM , 592 ,6/9/2016 2:42:25 PM , 31 ,6/9/2016 2:44:25 PM , 24 ,6/9/2016 2:46:25 PM , 14 ,
 221 ,6/9/2016 2:50:25 PM , 45 ,6/9/2016 2:52:25 PM , 137 ,6/9/2016 2:54:25 PM , 6 ,6/9/2016 2:56:25 PM , 27 ,6/9/2016 3:00:25 PM , 167 ,6/9/2016 3:02:25 PM , 398 ,6/9/2016 3:04:25 PM , 2 ,6/9/2016 3:06:25 PM , 17 ,
 222 ,6/9/2016 3:10:25 PM , 32 ,6/9/2016 3:12:25 PM , 63 ,6/9/2016 3:14:25 PM , 236 ,6/9/2016 3:16:25 PM , 117 ,6/9/2016 3:20:25 PM , 7 ,6/9/2016 3:22:25 PM , 75 ,6/9/2016 3:24:25 PM , 67 ,6/9/2016 3:26:25 PM , 40 ,
 223 ,6/9/2016 3:30:25 PM , 458 ,6/9/2016 3:32:25 PM , 6 ,6/9/2016 3:34:25 PM , 16 ,6/9/2016 3:36:25 PM , 3 ,6/9/2016 3:40:25 PM , 8 ,6/9/2016 3:42:25 PM , 1 ,6/9/2016 3:44:25 PM , 210 ,6/9/2016 3:46:25 PM , 243 ,
 224 ,6/9/2016 3:50:25 PM , 72 ,6/9/2016 3:52:25 PM , 25 ,6/9/2016 3:54:25 PM , 18 ,6/9/2016 3:56:25 PM , 353 ,6/9/2016 4:00:25 PM , 282 ,6/9/2016 4:02:25 PM , 223 ,6/9/2016 4:04:25 PM , 0 ,6/9/2016 4:06:25 PM , 2 ,
 225 ,6/9/2016 4:10:25 PM , 15 ,6/9/2016 4:12:25 PM , 172 ,6/9/2016 4:14:25 PM , 442 ,6/9/2016 4:16:25 PM , 51 ,6/9/2016 4:20:25 PM , 285 ,6/9/2016 4:22:25 PM , 9 ,6/9/2016 4:24:25 PM , 16 ,6/9/2016 4:26:25 PM , 236 ,
 226 ,6/9/2016 4:30:25 PM , 424 ,6/9/2016 4:32:25 PM , 148 ,6/9/2016 4:34:25 PM , 188 ,6/9/2016 4:36:25 PM , 121 ,6/9/2016 4:40:25 PM , 10 ,6/9/2016 4:42:25 PM , 380 ,6/9/2016 4:44:25 PM , 151 ,6/9/2016 4:46:25 PM , 217 ,
 227 ,6/9/2016 4:50:25 PM , 76 ,6/9/2016 4:52:25 PM , 5 ,6/9/2016 4:54:25 PM , 11 ,6/9/2016 4:56:25 PM , 51 ,6/9/2016 5:00:25 PM , 322 ,6/9/2016 5:02:25 PM , 35 ,6/9/2016 5:04:25 PM , 6 ,6/9/2016 5:06:25 PM , 171 ,
 228 ,6/9/2016 5:10:25 PM , 34 ,6/9/2016 5:12:25 PM , 177 ,6/9/2016 5:14:25 PM , 144 ,6/9/2016 5:16:25 PM , 116 ,6/9/2016 5:20:25 PM , 6 ,6/9/2016 5:22:25 PM , 246 ,6/9/2016 5:24:25 PM , 128 ,6/9/2016 5:26:25 PM , 31 ,
 229 ,6/9/2016 5:30:25 PM , 464 ,6/9/2016 5:32:25 PM , 37 ,6/9/2016 5:34:25 PM , 167 ,6/9/2016 5:36:25 PM , 35 ,6/9/2016 5:40:25 PM , 354 ,6/9/2016 5:42:25 PM , 196 ,6/9/2016 5:44:25 PM , 40 ,6/9/2016 5:46:25 PM , 121 ,
 230 ,6/9/2016 5:50:25 PM , 79 ,6/9/2016 5:52:25 PM , 101 ,6/9/2016 5:54:25 PM , 134 ,6/9/2016 5:56:25 PM , 87 ,6/9/2016 6:00:25 PM , 64 ,6/9/2016 6:02:25 PM , 169 ,6/9/2016 6:04:25 PM , 86 ,6/9/2016 6:06:25 PM , 501 ,
 231 ,6/9/2016 6:10:25 PM , 600 ,6/9/2016 6:12:25 PM , 559 ,6/9/2016 6:14:25 PM , 120 ,6/9/2016 6:16:25 PM , 459 ,6/9/2016 6:20:25 PM , 390 ,6/9/2016 6:22:25 PM , 596 ,6/9/2016 6:24:25 PM , 286 ,6/9/2016 6:26:25 PM , 1573 ,
 232 ,6/9/2016 6:30:25 PM , 207 ,6/9/2016 6:32:25 PM , 1178 ,6/9/2016 6:34:25 PM , 1002 ,6/9/2016 6:36:25 PM , 593 ,6/9/2016 6:40:25 PM , 396 ,6/9/2016 6:42:25 PM , 1290 ,6/9/2016 6:44:25 PM , 161 ,6/9/2016 6:46:25 PM , 296 ,
 233 ,6/9/2016 6:50:25 PM , 634 ,6/9/2016 6:52:25 PM , 955 ,6/9/2016 6:54:25 PM , 1348 ,6/9/2016 6:56:25 PM , 498 ,6/9/2016 7:00:25 PM , 1345 ,6/9/2016 7:02:25 PM , 664 ,6/9/2016 7:04:25 PM , 151 ,6/9/2016 7:06:25 PM , 492 ,
 234 ,6/9/2016 7:10:25 PM , 1188 ,6/9/2016 7:12:25 PM , 816 ,6/9/2016 7:14:25 PM , 872 ,6/9/2016 7:16:25 PM , 677 ,6/9/2016 7:20:25 PM , 601 ,6/9/2016 7:22:25 PM , 255 ,6/9/2016 7:24:25 PM , 90 ,6/9/2016 7:26:25 PM , 202 ,
 235 ,6/9/2016 7:30:25 PM , 746 ,6/9/2016 7:32:25 PM , 819 ,6/9/2016 7:34:25 PM , 337 ,6/9/2016 7:36:25 PM , 328 ,6/9/2016 7:40:25 PM , 334 ,6/9/2016 7:42:25 PM , 60 ,6/9/2016 7:44:25 PM , 173 ,6/9/2016 7:46:25 PM , 187 ,
 236 ,6/9/2016 7:50:25 PM , 645 ,6/9/2016 7:52:25 PM , 488 ,6/9/2016 7:54:25 PM , 339 ,6/9/2016 7:56:25 PM , 612 ,6/9/2016 8:00:25 PM , 267 ,6/9/2016 8:02:25 PM , 1392 ,6/9/2016 8:04:25 PM , 220 ,6/9/2016 8:06:25 PM , 213 ,
 237 ,6/9/2016 8:10:25 PM , 651 ,6/9/2016 8:12:25 PM , 1949 ,6/9/2016 8:14:25 PM , 741 ,6/9/2016 8:16:25 PM , 256 ,6/9/2016 8:20:25 PM , 64 ,6/9/2016 8:22:25 PM , 554 ,6/9/2016 8:24:25 PM , 384 ,6/9/2016 8:26:25 PM , 1105 ,
 238 ,6/9/2016 8:30:25 PM , 773 ,6/9/2016 8:32:25 PM , 964 ,6/9/2016 8:34:25 PM , 90 ,6/9/2016 8:36:25 PM , 214 ,6/9/2016 8:40:25 PM , 608 ,6/9/2016 8:42:25 PM , 10 ,6/9/2016 8:44:25 PM , 210 ,6/9/2016 8:46:25 PM , 1105 ,
 239 ,6/9/2016 8:50:25 PM , 793 ,6/9/2016 8:52:25 PM , 100 ,6/9/2016 8:54:25 PM , 87 ,6/9/2016 8:56:25 PM , 586 ,6/9/2016 9:00:25 PM , 3 ,6/9/2016 9:02:25 PM , 170 ,6/9/2016 9:04:25 PM , 48 ,6/9/2016 9:06:25 PM , 427 ,
 240 ,6/9/2016 9:10:25 PM , 457 ,6/9/2016 9:12:25 PM , 1569 ,6/9/2016 9:14:25 PM , 685 ,6/9/2016 9:16:25 PM , 459 ,6/9/2016 9:20:25 PM , 516 ,6/9/2016 9:22:25 PM , 1640 ,6/9/2016 9:24:25 PM , 223 ,6/9/2016 9:26:25 PM , 362 ,
 241 ,6/9/2016 9:30:25 PM , 440 ,6/9/2016 9:32:25 PM , 1031 ,6/9/2016 9:34:25 PM , 58 ,6/9/2016 9:36:25 PM , 213 ,6/9/2016 9:40:25 PM , 161 ,6/9/2016 9:42:25 PM , 377 ,6/9/2016 9:44:25 PM , 575 ,6/9/2016 9:46:25 PM , 1518 ,
 242 ,6/9/2016 9:50:25 PM , 480 ,6/9/2016 9:52:25 PM , 7 ,6/9/2016 9:54:25 PM , 438 ,6/9/2016 9:56:25 PM , 954 ,6/9/2016 10:00:25 PM , 215 ,6/9/2016 10:02:25 PM , 419 ,6/9/2016 10:04:25 PM , 130 ,6/9/2016 10:06:25 PM , 348 ,
 243 ,6/9/2016 10:10:25 PM , 754 ,6/9/2016 10:12:25 PM , 1829 ,6/9/2016 10:14:25 PM , 115 ,6/9/2016 10:16:25 PM , 406 ,6/9/2016 10:20:25 PM , 181 ,6/9/2016 10:22:25 PM , 1011 ,6/9/2016 10:24:25 PM , 135 ,6/9/2016 10:26:25 PM , 896 ,
 244 ,6/9/2016 10:30:25 PM , 27 ,6/9/2016 10:32:25 PM , 1174 ,6/9/2016 10:34:25 PM , 358 ,6/9/2016 10:36:25 PM , 9 ,6/9/2016 10:40:25 PM , 1009 ,6/9/2016 10:42:25 PM , 216 ,6/9/2016 10:44:25 PM , 558 ,6/9/2016 10:46:25 PM , 289 ,
 245 ,6/9/2016 10:50:25 PM , 1597 ,6/9/2016 10:52:25 PM , 840 ,6/9/2016 10:54:25 PM , 695 ,6/9/2016 10:56:25 PM , 175 ,6/9/2016 11:00:25 PM , 133 ,6/9/2016 11:02:25 PM , 11 ,6/9/2016 11:04:25 PM , 1010 ,6/9/2016 11:06:25 PM , 1151 ,
 246 ,6/9/2016 11:10:25 PM , 1176 ,6/9/2016 11:12:25 PM , 12 ,6/9/2016 11:14:25 PM , 5 ,6/9/2016 11:16:25 PM , 1035 ,6/9/2016 11:20:25 PM , 12 ,6/9/2016 11:22:25 PM , 1385 ,6/9/2016 11:24:25 PM , 769 ,6/9/2016 11:26:25 PM , 1028 ,
 247 ,6/9/2016 11:30:25 PM , 555 ,6/9/2016 11:32:25 PM , 1586 ,6/9/2016 11:34:25 PM , 148 ,6/9/2016 11:36:25 PM , 450 ,6/9/2016 11:40:25 PM , 112 ,6/9/2016 11:42:25 PM , 1203 ,6/9/2016 11:44:25 PM , 361 ,6/9/2016 11:46:25 PM , 1597 ,
 248 ,6/9/2016 11:50:25 PM , 391 ,6/9/2016 11:52:25 PM , 1547 ,6/9/2016 11:54:25 PM , 93 ,6/9/2016 11:56:25 PM , 6 ,6/10/2016 12:00:25 AM , 428 ,6/10/2016 12:02:25 AM , 362 ,6/10/2016 12:04:25 AM , 2 ,6/10/2016 12:06:25 AM , 1144 ,
 249 ,6/10/2016 12:10:25 AM , 246 ,6/10/2016 12:12:25 AM , 200 ,6/10/2016 12:14:25 AM , 658 ,6/10/2016 12:16:25 AM , 1067 ,6/10/2016 12:20:25 AM , 267 ,6/10/2016 12:22:25 AM , 366 ,6/10/2016 12:24:25 AM , 758 ,6/10/2016 12:26:25 AM , 1501 ,
 250 ,6/10/2016 12:30:25 AM , 190 ,6/10/2016 12:32:25 AM , 226 ,6/10/2016 12:34:25 AM , 117 ,6/10/2016 12:36:25 AM , 141 ,6/10/2016 12:40:25 AM , 173 ,6/10/2016 12:42:25 AM , 66 ,6/10/2016 12:44:25 AM , 1280 ,6/10/2016 12:46:25 AM , 1614 ,
 251 ,6/10/2016 12:50:25 AM , 777 ,6/10/2016 12:52:25 AM , 654 ,6/10/2016 12:54:25 AM , 230 ,6/10/2016 12:56:25 AM , 902 ,6/10/2016 1:00:25 AM , 167 ,6/10/2016 1:02:25 AM , 457 ,6/10/2016 1:04:25 AM , 873 ,6/10/2016 1:06:25 AM , 1553 ,
 252 ,6/10/2016 1:10:25 AM , 10 ,6/10/2016 1:12:25 AM , 441 ,6/10/2016 1:14:25 AM , 287 ,6/10/2016 1:16:25 AM , 158 ,6/10/2016 1:20:25 AM , 1 ,6/10/2016 1:22:25 AM , 794 ,6/10/2016 1:24:25 AM , 364 ,6/10/2016 1:26:25 AM , 1350 ,
 253 ,6/10/2016 1:30:25 AM , 769 ,6/10/2016 1:32:25 AM , 241 ,6/10/2016 1:34:25 AM , 66 ,6/10/2016 1:36:25 AM , 34 ,6/10/2016 1:40:25 AM , 669 ,6/10/2016 1:42:25 AM , 211 ,6/10/2016 1:44:25 AM , 296 ,6/10/2016 1:46:25 AM , 1848 ,
 254 ,6/10/2016 1:50:25 AM , 896 ,6/10/2016 1:52:25 AM , 251 ,6/10/2016 1:54:25 AM , 30 ,6/10/2016 1:56:25 AM , 3 ,6/10/2016 2:00:25 AM , 533 ,6/10/2016 2:02:25 AM , 0 ,6/10/2016 2:04:25 AM , 3 ,6/10/2016 2:06:25 AM , 1380 ,
 255 ,6/10/2016 2:10:25 AM , 132 ,6/10/2016 2:12:25 AM , 12 ,6/10/2016 2:14:25 AM , 35 ,6/10/2016 2:16:25 AM , 567 ,6/10/2016 2:20:25 AM , 87 ,6/10/2016 2:22:25 AM , 0 ,6/10/2016 2:24:25 AM , 281 ,6/10/2016 2:26:25 AM , 1153 ,
 256 ,6/10/2016 2:30:25 AM , 105 ,6/10/2016 2:32:25 AM , 1324 ,6/10/2016 2:34:25 AM , 480 ,6/10/2016 2:36:25 AM , 581 ,6/10/2016 2:40:25 AM , 117 ,6/10/2016 2:42:25 AM , 122 ,6/10/2016 2:44:25 AM , 892 ,6/10/2016 2:46:25 AM , 1179 ,
 257 ,6/10/2016 2:50:25 AM , 211 ,6/10/2016 2:52:25 AM , 1290 ,6/10/2016 2:54:25 AM , 932 ,6/10/2016 2:56:25 AM , 101 ,6/10/2016 3:00:25 AM , 226 ,6/10/2016 3:02:25 AM , 713 ,6/10/2016 3:04:25 AM , 327 ,6/10/2016 3:06:25 AM , 847 ,
 258 ,6/10/2016 3:10:25 AM , 798 ,6/10/2016 3:12:25 AM , 253 ,6/10/2016 3:14:25 AM , 765 ,6/10/2016 3:16:25 AM , 14 ,6/10/2016 3:20:25 AM , 96 ,6/10/2016 3:22:25 AM , 119 ,6/10/2016 3:24:25 AM , 40 ,6/10/2016 3:26:25 AM , 765 ,
 259 ,6/10/2016 3:30:25 AM , 1000 ,6/10/2016 3:32:25 AM , 197 ,6/10/2016 3:34:25 AM , 533 ,6/10/2016 3:36:25 AM , 11 ,6/10/2016 3:40:25 AM , 69 ,6/10/2016 3:42:25 AM , 0 ,6/10/2016 3:44:25 AM , 17 ,6/10/2016 3:46:25 AM , 883 ,
 260 ,6/10/2016 3:50:25 AM , 119 ,6/10/2016 3:52:25 AM , 723 ,6/10/2016 3:54:25 AM , 11 ,6/10/2016 3:56:25 AM , 411 ,6/10/2016 4:00:25 AM , 182 ,6/10/2016 4:02:25 AM , 155 ,6/10/2016 4:04:25 AM , 86 ,6/10/2016 4:06:25 AM , 416 ,
 261 ,6/10/2016 4:10:25 AM , 35 ,6/10/2016 4:12:25 AM , 1968 ,6/10/2016 4:14:25 AM , 64 ,6/10/2016 4:16:25 AM , 642 ,6/10/2016 4:20:25 AM , 406 ,6/10/2016 4:22:25 AM , 579 ,6/10/2016 4:24:25 AM , 65 ,6/10/2016 4:26:25 AM , 1695 ,
 262 ,6/10/2016 4:30:25 AM , 116 ,6/10/2016 4:32:25 AM , 994 ,6/10/2016 4:34:25 AM , 45 ,6/10/2016 4:36:25 AM , 82 ,6/10/2016 4:40:25 AM , 277 ,6/10/2016 4:42:25 AM , 96 ,6/10/2016 4:44:25 AM , 238 ,6/10/2016 4:46:25 AM , 844 ,
 263 ,6/10/2016 4:50:25 AM , 569 ,6/10/2016 4:52:25 AM , 1864 ,6/10/2016 4:54:25 AM , 455 ,6/10/2016 4:56:25 AM , 42 ,6/10/2016 5:00:25 AM , 13 ,6/10/2016 5:02:25 AM , 1 ,6/10/2016 5:04:25 AM , 237 ,6/10/2016 5:06:25 AM , 645 ,
 264 ,6/10/2016 5:10:25 AM , 321 ,6/10/2016 5:12:25 AM , 824 ,6/10/2016 5:14:25 AM , 628 ,6/10/2016 5:16:25 AM , 573 ,6/10/2016 5:20:25 AM , 361 ,6/10/2016 5:22:25 AM , 6 ,6/10/2016 5:24:25 AM , 69 ,6/10/2016 5:26:25 AM , 345 ,
 265 ,6/10/2016 5:30:25 AM , 3 ,6/10/2016 5:32:25 AM , 12 ,6/10/2016 5:34:25 AM , 125 ,6/10/2016 5:36:25 AM , 337 ,6/10/2016 5:40:25 AM , 238 ,6/10/2016 5:42:25 AM , 54 ,6/10/2016 5:44:25 AM , 664 ,6/10/2016 5:46:25 AM , 1056 ,
 266 ,6/10/2016 5:50:25 AM , 111 ,6/10/2016 5:52:25 AM , 7 ,6/10/2016 5:54:25 AM , 3 ,6/10/2016 5:56:25 AM , 14 ,6/10/2016 6:00:25 AM , 77 ,6/10/2016 6:02:25 AM , 763 ,6/10/2016 6:04:25 AM , 408 ,6/10/2016 6:06:25 AM , 1080 ,
 267 ,6/10/2016 6:10:25 AM , 218 ,6/10/2016 6:12:25 AM , 1084 ,6/10/2016 6:14:25 AM , 518 ,6/10/2016 6:16:25 AM , 640 ,6/10/2016 6:20:25 AM , 326 ,6/10/2016 6:22:25 AM , 336 ,6/10/2016 6:24:25 AM , 63 ,6/10/2016 6:26:25 AM , 371 ,
 268 ,6/10/2016 6:30:25 AM , 28 ,6/10/2016 6:32:25 AM , 1334 ,6/10/2016 6:34:25 AM , 563 ,6/10/2016 6:36:25 AM , 24 ,6/10/2016 6:40:25 AM , 60 ,6/10/2016 6:42:25 AM , 3 ,6/10/2016 6:44:25 AM , 4 ,6/10/2016 6:46:25 AM , 39 ,
 269 ,6/10/2016 6:50:25 AM , 6 ,6/10/2016 6:52:25 AM , 210 ,6/10/2016 6:54:25 AM , 42 ,6/10/2016 6:56:25 AM , 16 ,6/10/2016 7:00:25 AM , 139 ,6/10/2016 7:02:25 AM , 9 ,6/10/2016 7:04:25 AM , 0 ,6/10/2016 7:06:25 AM , 23 ,
 270 ,6/10/2016 7:10:25 AM , 409 ,6/10/2016 7:12:25 AM , 278 ,6/10/2016 7:14:25 AM , 201 ,6/10/2016 7:16:25 AM , 445 ,6/10/2016 7:20:25 AM , 161 ,6/10/2016 7:22:25 AM , 587 ,6/10/2016 7:24:25 AM , 465 ,6/10/2016 7:26:25 AM , 574 ,
 271 ,6/10/2016 7:30:25 AM , 721 ,6/10/2016 7:32:25 AM , 381 ,6/10/2016 7:34:25 AM , 321 ,6/10/2016 7:36:25 AM , 572 ,6/10/2016 7:40:25 AM , 1 ,6/10/2016 7:42:25 AM , 713 ,6/10/2016 7:44:25 AM , 336 ,6/10/2016 7:46:25 AM , 367 ,
 272 ,6/10/2016 7:50:25 AM , 78 ,6/10/2016 7:52:25 AM , 473 ,6/10/2016 7:54:25 AM , 214 ,6/10/2016 7:56:25 AM , 24 ,6/10/2016 8:00:25 AM , 19 ,6/10/2016 8:02:25 AM , 437 ,6/10/2016 8:04:25 AM , 304 ,6/10/2016 8:06:25 AM , 17 ,
 273 ,6/10/2016 8:10:25 AM , 595 ,6/10/2016 8:12:25 AM , 1213 ,6/10/2016 8:14:25 AM , 65 ,6/10/2016 8:16:25 AM , 840 ,6/10/2016 8:20:25 AM , 471 ,6/10/2016 8:22:25 AM , 728 ,6/10/2016 8:24:25 AM , 313 ,6/10/2016 8:26:25 AM , 413 ,
 274 ,6/10/2016 8:30:25 AM , 13 ,6/10/2016 8:32:25 AM , 377 ,6/10/2016 8:34:25 AM , 10 ,6/10/2016 8:36:25 AM , 6 ,6/10/2016 8:40:25 AM , 561 ,6/10/2016 8:42:25 AM , 51 ,6/10/2016 8:44:25 AM , 281 ,6/10/2016 8:46:25 AM , 516 ,
 275 ,6/10/2016 8:50:25 AM , 9 ,6/10/2016 8:52:25 AM , 8 ,6/10/2016 8:54:25 AM , 9 ,6/10/2016 8:56:25 AM , 8 ,6/10/2016 9:00:25 AM , 155 ,6/10/2016 9:02:25 AM , 13 ,6/10/2016 9:04:25 AM , 140 ,6/10/2016 9:06:25 AM , 413 ,
 276 ,6/10/2016 9:10:25 AM , 509 ,6/10/2016 9:12:25 AM , 1 ,6/10/2016 9:14:25 AM , 331 ,6/10/2016 9:16:25 AM , 344 ,6/10/2016 9:20:25 AM , 10 ,6/10/2016 9:22:25 AM , 230 ,6/10/2016 9:24:25 AM , 7 ,6/10/2016 9:26:25 AM , 165 ,
 277 ,6/10/2016 9:30:25 AM , 437 ,6/10/2016 9:32:25 AM , 848 ,6/10/2016 9:34:25 AM , 467 ,6/10/2016 9:36:25 AM , 1 ,6/10/2016 9:40:25 AM , 20 ,6/10/2016 9:42:25 AM , 182 ,6/10/2016 9:44:25 AM , 32 ,6/10/2016 9:46:25 AM , 5 ,
 278 ,6/10/2016 9:50:25 AM , 31 ,6/10/2016 9:52:25 AM , 377 ,6/10/2016 9:54:25 AM , 64 ,6/10/2016 9:56:25 AM , 336 ,6/10/2016 10:00:25 AM , 505 ,6/10/2016 10:02:25 AM , 11 ,6/10/2016 10:04:25 AM , 262 ,6/10/2016 10:06:25 AM , 2 ,
 279 ,6/10/2016 10:10:25 AM , 55 ,6/10/2016 10:12:25 AM , 17 ,6/10/2016 10:14:25 AM , 13 ,6/10/2016 10:16:25 AM , 336 ,6/10/2016 10:20:25 AM , 26 ,6/10/2016 10:22:25 AM , 12 ,6/10/2016 10:24:25 AM , 449 ,6/10/2016 10:26:25 AM , 3 ,
 280 ,6/10/2016 10:30:25 AM , 20 ,6/10/2016 10:32:25 AM , 176 ,6/10/2016 10:34:25 AM , 5 ,6/10/2016 10:36:25 AM , 15 ,6/10/2016 10:40:25 AM , 3 ,6/10/2016 10:42:25 AM , 530 ,6/10/2016 10:44:25 AM , 284 ,6/10/2016 10:46:25 AM , 760 ,
 281 ,6/10/2016 10:50:25 AM , 666 ,6/10/2016 10:52:25 AM , 1175 ,6/10/2016 10:54:25 AM , 9 ,6/10/2016 10:56:25 AM , 8 ,6/10/2016 11:00:25 AM , 10 ,6/10/2016 11:02:25 AM , 676 ,6/10/2016 11:04:25 AM , 76 ,6/10/2016 11:06:25 AM , 510 ,
 282 ,6/10/2016 11:10:25 AM , 550 ,6/10/2016 11:12:25 AM , 193 ,6/10/2016 11:14:25 AM , 87 ,6/10/2016 11:16:25 AM , 18 ,6/10/2016 11:20:25 AM , 4 ,6/10/2016 11:22:25 AM , 52 ,6/10/2016 11:24:25 AM , 112 ,6/10/2016 11:26:25 AM , 4 ,
 283 ,6/10/2016 11:30:25 AM , 90 ,6/10/2016 11:32:25 AM , 7 ,6/10/2016 11:34:25 AM , 428 ,6/10/2016 11:36:25 AM , 248 ,6/10/2016 11:40:25 AM , 747 ,6/10/2016 11:42:25 AM , 4 ,6/10/2016 11:44:25 AM , 21 ,6/10/2016 11:46:25 AM , 6 ,
 284 ,6/10/2016 11:50:25 AM , 889 ,6/10/2016 11:52:25 AM , 18 ,6/10/2016 11:54:25 AM , 368 ,6/10/2016 11:56:25 AM , 7 ,6/10/2016 12:00:25 PM , 569 ,6/10/2016 12:02:25 PM , 11 ,6/10/2016 12:04:25 PM , 14 ,6/10/2016 12:06:25 PM , 21 ,
 285 ,6/10/2016 12:10:25 PM , 83 ,6/10/2016 12:12:25 PM , 37 ,6/10/2016 12:14:25 PM , 41 ,6/10/2016 12:16:25 PM , 143 ,6/10/2016 12:20:25 PM , 61 ,6/10/2016 12:22:25 PM , 24 ,6/10/2016 12:24:25 PM , 190 ,6/10/2016 12:26:25 PM , 9 ,
 286 ,6/10/2016 12:30:25 PM , 120 ,6/10/2016 12:32:25 PM , 398 ,6/10/2016 12:34:25 PM , 6 ,6/10/2016 12:36:25 PM , 397 ,6/10/2016 12:40:25 PM , 13 ,6/10/2016 12:42:25 PM , 445 ,6/10/2016 12:44:25 PM , 358 ,6/10/2016 12:46:25 PM , 1 ,
 287 ,6/10/2016 12:50:25 PM , 20 ,6/10/2016 12:52:25 PM , 255 ,6/10/2016 12:54:25 PM , 21 ,6/10/2016 12:56:25 PM , 11 ,6/10/2016 1:00:25 PM , 9 ,6/10/2016 1:02:25 PM , 307 ,6/10/2016 1:04:25 PM , 167 ,6/10/2016 1:06:25 PM , 703 ,
 288 ,6/10/2016 1:10:25 PM , 409 ,6/10/2016 1:12:25 PM , 12 ,6/10/2016 1:14:25 PM , 22 ,6/10/2016 1:16:25 PM , 5 ,6/10/2016 1:20:25 PM , 20 ,6/10/2016 1:22:25 PM , 14 ,6/10/2016 1:24:25 PM , 10 ,6/10/2016 1:26:25 PM , 356 ,
