Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:41 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 179 ,6/9/2016 12:50:25 AM , 3320.556 ,6/9/2016 12:52:25 AM , 4680.474 ,6/9/2016 12:54:25 AM , 3058.235 ,6/9/2016 12:56:25 AM , 3516.904 ,6/9/2016 1:00:25 AM , 3892.77 ,6/9/2016 1:02:25 AM , 2568.457 ,6/9/2016 1:04:25 AM , 3865.033 ,6/9/2016 1:06:25 AM , 3198.137 ,
 180 ,6/9/2016 1:10:25 AM , 2623.723 ,6/9/2016 1:12:25 AM , 4800.078 ,6/9/2016 1:14:25 AM , 2677.119 ,6/9/2016 1:16:25 AM , 2725.667 ,6/9/2016 1:20:25 AM , 3302.33 ,6/9/2016 1:22:25 AM , 2558.624 ,6/9/2016 1:24:25 AM , 2793.982 ,6/9/2016 1:26:25 AM , 3534.864 ,
 181 ,6/9/2016 1:30:25 AM , 2613.332 ,6/9/2016 1:32:25 AM , 3046.023 ,6/9/2016 1:34:25 AM , 3807.705 ,6/9/2016 1:36:25 AM , 2350.539 ,6/9/2016 1:40:25 AM , 2665.551 ,6/9/2016 1:42:25 AM , 3959.769 ,6/9/2016 1:44:25 AM , 3848.093 ,6/9/2016 1:46:25 AM , 2878.398 ,
 182 ,6/9/2016 1:50:25 AM , 3578.243 ,6/9/2016 1:52:25 AM , 3142.705 ,6/9/2016 1:54:25 AM , 2345.53 ,6/9/2016 1:56:25 AM , 3596.999 ,6/9/2016 2:00:25 AM , 2572.882 ,6/9/2016 2:02:25 AM , 3926.111 ,6/9/2016 2:04:25 AM , 2674.804 ,6/9/2016 2:06:25 AM , 2687.497 ,
 183 ,6/9/2016 2:10:25 AM , 2632.677 ,6/9/2016 2:12:25 AM , 4902.813 ,6/9/2016 2:14:25 AM , 2251.616 ,6/9/2016 2:16:25 AM , 3102.704 ,6/9/2016 2:20:25 AM , 2589.863 ,6/9/2016 2:22:25 AM , 3411.214 ,6/9/2016 2:24:25 AM , 2856.132 ,6/9/2016 2:26:25 AM , 3005.396 ,
 184 ,6/9/2016 2:30:25 AM , 2569.863 ,6/9/2016 2:32:25 AM , 3241.684 ,6/9/2016 2:34:25 AM , 4101.314 ,6/9/2016 2:36:25 AM , 2594.981 ,6/9/2016 2:40:25 AM , 4029.362 ,6/9/2016 2:42:25 AM , 2159.313 ,6/9/2016 2:44:25 AM , 3942.093 ,6/9/2016 2:46:25 AM , 3709.37 ,
 185 ,6/9/2016 2:50:25 AM , 3760.544 ,6/9/2016 2:52:25 AM , 3260.933 ,6/9/2016 2:54:25 AM , 3605.704 ,6/9/2016 2:56:25 AM , 2746.335 ,6/9/2016 3:00:25 AM , 3693.607 ,6/9/2016 3:02:25 AM , 2537.529 ,6/9/2016 3:04:25 AM , 2447.333 ,6/9/2016 3:06:25 AM , 3521.968 ,
 186 ,6/9/2016 3:10:25 AM , 3729.525 ,6/9/2016 3:12:25 AM , 4796.569 ,6/9/2016 3:14:25 AM , 2657.126 ,6/9/2016 3:16:25 AM , 3522.143 ,6/9/2016 3:20:25 AM , 2565.659 ,6/9/2016 3:22:25 AM , 2388.214 ,6/9/2016 3:24:25 AM , 3900.166 ,6/9/2016 3:26:25 AM , 2554.316 ,
 187 ,6/9/2016 3:30:25 AM , 3511.022 ,6/9/2016 3:32:25 AM , 3794.155 ,6/9/2016 3:34:25 AM , 3553.12 ,6/9/2016 3:36:25 AM , 3206.326 ,6/9/2016 3:40:25 AM , 3435.661 ,6/9/2016 3:42:25 AM , 3972.226 ,6/9/2016 3:44:25 AM , 2516.923 ,6/9/2016 3:46:25 AM , 2816.401 ,
 188 ,6/9/2016 3:50:25 AM , 2696.291 ,6/9/2016 3:52:25 AM , 4667.637 ,6/9/2016 3:54:25 AM , 2889.012 ,6/9/2016 3:56:25 AM , 2493.712 ,6/9/2016 4:00:25 AM , 2640.799 ,6/9/2016 4:02:25 AM , 3823.558 ,6/9/2016 4:04:25 AM , 3658.486 ,6/9/2016 4:06:25 AM , 2925.952 ,
 189 ,6/9/2016 4:10:25 AM , 2443.36 ,6/9/2016 4:12:25 AM , 4937.983 ,6/9/2016 4:14:25 AM , 2379.542 ,6/9/2016 4:16:25 AM , 2842.676 ,6/9/2016 4:20:25 AM , 3826.807 ,6/9/2016 4:22:25 AM , 3597.127 ,6/9/2016 4:24:25 AM , 3855.637 ,6/9/2016 4:26:25 AM , 3441.671 ,
 190 ,6/9/2016 4:30:25 AM , 2626.512 ,6/9/2016 4:32:25 AM , 4642.847 ,6/9/2016 4:34:25 AM , 3489.287 ,6/9/2016 4:36:25 AM , 3540.231 ,6/9/2016 4:40:25 AM , 3541.981 ,6/9/2016 4:42:25 AM , 3642.539 ,6/9/2016 4:44:25 AM , 2350.291 ,6/9/2016 4:46:25 AM , 3647.308 ,
 191 ,6/9/2016 4:50:25 AM , 3998.224 ,6/9/2016 4:52:25 AM , 4059.192 ,6/9/2016 4:54:25 AM , 3193.501 ,6/9/2016 4:56:25 AM , 2685.828 ,6/9/2016 5:00:25 AM , 2660.462 ,6/9/2016 5:02:25 AM , 3474.13 ,6/9/2016 5:04:25 AM , 2971.997 ,6/9/2016 5:06:25 AM , 3060.202 ,
 192 ,6/9/2016 5:10:25 AM , 3791.175 ,6/9/2016 5:12:25 AM , 3551.047 ,6/9/2016 5:14:25 AM , 3130.512 ,6/9/2016 5:16:25 AM , 3745.677 ,6/9/2016 5:20:25 AM , 4147.777 ,6/9/2016 5:22:25 AM , 3119.44 ,6/9/2016 5:24:25 AM , 3725.022 ,6/9/2016 5:26:25 AM , 2706.524 ,
 193 ,6/9/2016 5:30:25 AM , 2415.378 ,6/9/2016 5:32:25 AM , 4915.427 ,6/9/2016 5:34:25 AM , 2221.705 ,6/9/2016 5:36:25 AM , 2801.408 ,6/9/2016 5:40:25 AM , 3576.188 ,6/9/2016 5:42:25 AM , 1647.901 ,6/9/2016 5:44:25 AM , 2550.556 ,6/9/2016 5:46:25 AM , 3973.699 ,
 194 ,6/9/2016 5:50:25 AM , 3793.583 ,6/9/2016 5:52:25 AM , 4294.822 ,6/9/2016 5:54:25 AM , 2419.618 ,6/9/2016 5:56:25 AM , 3087.755 ,6/9/2016 6:00:25 AM , 2872.543 ,6/9/2016 6:02:25 AM , 2075.918 ,6/9/2016 6:04:25 AM , 3319.184 ,6/9/2016 6:06:25 AM , 3679.578 ,
 195 ,6/9/2016 6:10:25 AM , 3256.157 ,6/9/2016 6:12:25 AM , 4372.715 ,6/9/2016 6:14:25 AM , 2297.105 ,6/9/2016 6:16:25 AM , 2403.638 ,6/9/2016 6:20:25 AM , 3849.395 ,6/9/2016 6:22:25 AM , 3977.081 ,6/9/2016 6:24:25 AM , 3224.148 ,6/9/2016 6:26:25 AM , 2468.591 ,
 196 ,6/9/2016 6:30:25 AM , 3299.651 ,6/9/2016 6:32:25 AM , 3382.171 ,6/9/2016 6:34:25 AM , 3650.651 ,6/9/2016 6:36:25 AM , 3237.795 ,6/9/2016 6:40:25 AM , 3397.494 ,6/9/2016 6:42:25 AM , 3027.78 ,6/9/2016 6:44:25 AM , 2455.35 ,6/9/2016 6:46:25 AM , 2974.436 ,
 197 ,6/9/2016 6:50:25 AM , 2812.786 ,6/9/2016 6:52:25 AM , 3142.921 ,6/9/2016 6:54:25 AM , 2950.971 ,6/9/2016 6:56:25 AM , 2639.276 ,6/9/2016 7:00:25 AM , 2540.873 ,6/9/2016 7:02:25 AM , 1966.829 ,6/9/2016 7:04:25 AM , 2770.764 ,6/9/2016 7:06:25 AM , 3537.887 ,
 198 ,6/9/2016 7:10:25 AM , 2392.489 ,6/9/2016 7:12:25 AM , 4131.115 ,6/9/2016 7:14:25 AM , 2199.053 ,6/9/2016 7:16:25 AM , 3361.83 ,6/9/2016 7:20:25 AM , 2437.695 ,6/9/2016 7:22:25 AM , 2168.621 ,6/9/2016 7:24:25 AM , 2671.468 ,6/9/2016 7:26:25 AM , 3400.406 ,
 199 ,6/9/2016 7:30:25 AM , 3209.99 ,6/9/2016 7:32:25 AM , 3611.702 ,6/9/2016 7:34:25 AM , 2454.166 ,6/9/2016 7:36:25 AM , 2543.916 ,6/9/2016 7:40:25 AM , 3640.273 ,6/9/2016 7:42:25 AM , 2164.543 ,6/9/2016 7:44:25 AM , 3786.538 ,6/9/2016 7:46:25 AM , 2528.896 ,
 200 ,6/9/2016 7:50:25 AM , 2544.017 ,6/9/2016 7:52:25 AM , 2913.337 ,6/9/2016 7:54:25 AM , 2321.381 ,6/9/2016 7:56:25 AM , 2490.546 ,6/9/2016 8:00:25 AM , 3065.635 ,6/9/2016 8:02:25 AM , 3301.742 ,6/9/2016 8:04:25 AM , 3032.698 ,6/9/2016 8:06:25 AM , 2724.929 ,
 201 ,6/9/2016 8:10:25 AM , 2234.081 ,6/9/2016 8:12:25 AM , 3030.301 ,6/9/2016 8:14:25 AM , 2517.827 ,6/9/2016 8:16:25 AM , 2390.704 ,6/9/2016 8:20:25 AM , 2521.809 ,6/9/2016 8:22:25 AM , 2990.728 ,6/9/2016 8:24:25 AM , 2342.614 ,6/9/2016 8:26:25 AM , 2539.993 ,
 202 ,6/9/2016 8:30:25 AM , 3406.804 ,6/9/2016 8:32:25 AM , 4497.131 ,6/9/2016 8:34:25 AM , 2236.796 ,6/9/2016 8:36:25 AM , 2414.239 ,6/9/2016 8:40:25 AM , 3248.504 ,6/9/2016 8:42:25 AM , 1384.755 ,6/9/2016 8:44:25 AM , 2476.44 ,6/9/2016 8:46:25 AM , 3649.619 ,
 203 ,6/9/2016 8:50:25 AM , 3128.625 ,6/9/2016 8:52:25 AM , 3594.078 ,6/9/2016 8:54:25 AM , 2052.188 ,6/9/2016 8:56:25 AM , 3031.136 ,6/9/2016 9:00:25 AM , 2604.808 ,6/9/2016 9:02:25 AM , 2208.74 ,6/9/2016 9:04:25 AM , 3958.307 ,6/9/2016 9:06:25 AM , 3447.919 ,
 204 ,6/9/2016 9:10:25 AM , 2626.596 ,6/9/2016 9:12:25 AM , 2785.765 ,6/9/2016 9:14:25 AM , 3272.987 ,6/9/2016 9:16:25 AM , 3043.352 ,6/9/2016 9:20:25 AM , 4070.843 ,6/9/2016 9:22:25 AM , 4765.507 ,6/9/2016 9:24:25 AM , 3291.351 ,6/9/2016 9:26:25 AM , 3285.979 ,
 205 ,6/9/2016 9:30:25 AM , 2812.667 ,6/9/2016 9:32:25 AM , 4092 ,6/9/2016 9:34:25 AM , 3133.397 ,6/9/2016 9:36:25 AM , 3188.997 ,6/9/2016 9:40:25 AM , 3239.671 ,6/9/2016 9:42:25 AM , 3202.557 ,6/9/2016 9:44:25 AM , 2458.2 ,6/9/2016 9:46:25 AM , 2537.748 ,
 206 ,6/9/2016 9:50:25 AM , 3515.08 ,6/9/2016 9:52:25 AM , 2929.456 ,6/9/2016 9:54:25 AM , 2342.615 ,6/9/2016 9:56:25 AM , 2438.943 ,6/9/2016 10:00:25 AM , 2849.533 ,6/9/2016 10:02:25 AM , 2523.135 ,6/9/2016 10:04:25 AM , 2620.905 ,6/9/2016 10:06:25 AM , 2593.775 ,
 207 ,6/9/2016 10:10:25 AM , 2507.535 ,6/9/2016 10:12:25 AM , 3170.452 ,6/9/2016 10:14:25 AM , 2196.791 ,6/9/2016 10:16:25 AM , 2467.151 ,6/9/2016 10:20:25 AM , 3737.969 ,6/9/2016 10:22:25 AM , 2288.009 ,6/9/2016 10:24:25 AM , 2615.34 ,6/9/2016 10:26:25 AM , 3611.252 ,
 208 ,6/9/2016 10:30:25 AM , 2525.639 ,6/9/2016 10:32:25 AM , 4158.623 ,6/9/2016 10:34:25 AM , 3271.965 ,6/9/2016 10:36:25 AM , 3178.844 ,6/9/2016 10:40:25 AM , 2688.505 ,6/9/2016 10:42:25 AM , 2287.997 ,6/9/2016 10:44:25 AM , 2400.985 ,6/9/2016 10:46:25 AM , 2790.383 ,
 209 ,6/9/2016 10:50:25 AM , 2635.402 ,6/9/2016 10:52:25 AM , 3209.079 ,6/9/2016 10:54:25 AM , 2156.766 ,6/9/2016 10:56:25 AM , 2689.902 ,6/9/2016 11:00:25 AM , 2773.06 ,6/9/2016 11:02:25 AM , 2416.011 ,6/9/2016 11:04:25 AM , 2662.044 ,6/9/2016 11:06:25 AM , 3400.502 ,
 210 ,6/9/2016 11:10:25 AM , 2031.002 ,6/9/2016 11:12:25 AM , 2830.846 ,6/9/2016 11:14:25 AM , 3046.729 ,6/9/2016 11:16:25 AM , 2536.289 ,6/9/2016 11:20:25 AM , 2506.708 ,6/9/2016 11:22:25 AM , 3272.141 ,6/9/2016 11:24:25 AM , 3360.563 ,6/9/2016 11:26:25 AM , 2583.266 ,
 211 ,6/9/2016 11:30:25 AM , 2336.746 ,6/9/2016 11:32:25 AM , 3169.12 ,6/9/2016 11:34:25 AM , 2547.529 ,6/9/2016 11:36:25 AM , 2671.753 ,6/9/2016 11:40:25 AM , 3563.654 ,6/9/2016 11:42:25 AM , 2362.303 ,6/9/2016 11:44:25 AM , 2433.3 ,6/9/2016 11:46:25 AM , 2582.928 ,
 212 ,6/9/2016 11:50:25 AM , 3090.062 ,6/9/2016 11:52:25 AM , 4503.797 ,6/9/2016 11:54:25 AM , 2425.113 ,6/9/2016 11:56:25 AM , 2472.369 ,6/9/2016 12:00:25 PM , 2766.819 ,6/9/2016 12:02:25 PM , 2401.54 ,6/9/2016 12:04:25 PM , 2509.964 ,6/9/2016 12:06:25 PM , 2541.409 ,
 213 ,6/9/2016 12:10:25 PM , 2472.698 ,6/9/2016 12:12:25 PM , 2881.153 ,6/9/2016 12:14:25 PM , 3460.606 ,6/9/2016 12:16:25 PM , 2751.724 ,6/9/2016 12:20:25 PM , 2779.483 ,6/9/2016 12:22:25 PM , 2343.77 ,6/9/2016 12:24:25 PM , 2677.785 ,6/9/2016 12:26:25 PM , 3565.775 ,
 214 ,6/9/2016 12:30:25 PM , 2437.524 ,6/9/2016 12:32:25 PM , 3288.474 ,6/9/2016 12:34:25 PM , 2279.455 ,6/9/2016 12:36:25 PM , 3264.259 ,6/9/2016 12:40:25 PM , 2552.497 ,6/9/2016 12:42:25 PM , 2351.259 ,6/9/2016 12:44:25 PM , 2588.833 ,6/9/2016 12:46:25 PM , 2747.298 ,
 215 ,6/9/2016 12:50:25 PM , 3340.605 ,6/9/2016 12:52:25 PM , 4508.999 ,6/9/2016 12:54:25 PM , 2232.589 ,6/9/2016 12:56:25 PM , 2807.881 ,6/9/2016 1:00:25 PM , 2554.025 ,6/9/2016 1:02:25 PM , 2426.89 ,6/9/2016 1:04:25 PM , 3492.381 ,6/9/2016 1:06:25 PM , 2697.505 ,
 216 ,6/9/2016 1:10:25 PM , 2988.733 ,6/9/2016 1:12:25 PM , 2907.509 ,6/9/2016 1:14:25 PM , 2302.031 ,6/9/2016 1:16:25 PM , 2683.246 ,6/9/2016 1:20:25 PM , 2696.208 ,6/9/2016 1:22:25 PM , 2203.41 ,6/9/2016 1:24:25 PM , 2429.532 ,6/9/2016 1:26:25 PM , 2697.81 ,
 217 ,6/9/2016 1:30:25 PM , 2515.032 ,6/9/2016 1:32:25 PM , 3266.124 ,6/9/2016 1:34:25 PM , 3417.06 ,6/9/2016 1:36:25 PM , 3324.192 ,6/9/2016 1:40:25 PM , 3363.827 ,6/9/2016 1:42:25 PM , 3138.492 ,6/9/2016 1:44:25 PM , 2612.787 ,6/9/2016 1:46:25 PM , 2515.053 ,
 218 ,6/9/2016 1:50:25 PM , 2514.169 ,6/9/2016 1:52:25 PM , 4436.895 ,6/9/2016 1:54:25 PM , 2336.136 ,6/9/2016 1:56:25 PM , 2466.726 ,6/9/2016 2:00:25 PM , 2666.158 ,6/9/2016 2:02:25 PM , 2449.354 ,6/9/2016 2:04:25 PM , 2756.814 ,6/9/2016 2:06:25 PM , 3472.52 ,
 219 ,6/9/2016 2:10:25 PM , 3115.42 ,6/9/2016 2:12:25 PM , 3208.755 ,6/9/2016 2:14:25 PM , 2351.562 ,6/9/2016 2:16:25 PM , 2552.241 ,6/9/2016 2:20:25 PM , 2741.992 ,6/9/2016 2:22:25 PM , 2328.356 ,6/9/2016 2:24:25 PM , 2542.045 ,6/9/2016 2:26:25 PM , 2813.506 ,
 220 ,6/9/2016 2:30:25 PM , 2550.44 ,6/9/2016 2:32:25 PM , 3062.341 ,6/9/2016 2:34:25 PM , 2470.28 ,6/9/2016 2:36:25 PM , 2430.012 ,6/9/2016 2:40:25 PM , 3802.604 ,6/9/2016 2:42:25 PM , 2999.116 ,6/9/2016 2:44:25 PM , 2673.354 ,6/9/2016 2:46:25 PM , 2505.434 ,
 221 ,6/9/2016 2:50:25 PM , 2733.938 ,6/9/2016 2:52:25 PM , 4038.234 ,6/9/2016 2:54:25 PM , 2139.874 ,6/9/2016 2:56:25 PM , 2734.156 ,6/9/2016 3:00:25 PM , 2658.45 ,6/9/2016 3:02:25 PM , 3302.686 ,6/9/2016 3:04:25 PM , 2623.384 ,6/9/2016 3:06:25 PM , 2501.867 ,
 222 ,6/9/2016 3:10:25 PM , 2324.95 ,6/9/2016 3:12:25 PM , 3412.856 ,6/9/2016 3:14:25 PM , 2682.163 ,6/9/2016 3:16:25 PM , 2657.224 ,6/9/2016 3:20:25 PM , 2768.538 ,6/9/2016 3:22:25 PM , 2348.596 ,6/9/2016 3:24:25 PM , 3325.105 ,6/9/2016 3:26:25 PM , 2331.481 ,
 223 ,6/9/2016 3:30:25 PM , 3290.65 ,6/9/2016 3:32:25 PM , 3150.468 ,6/9/2016 3:34:25 PM , 2315.101 ,6/9/2016 3:36:25 PM , 2748.14 ,6/9/2016 3:40:25 PM , 2662.982 ,6/9/2016 3:42:25 PM , 1985.051 ,6/9/2016 3:44:25 PM , 2583.672 ,6/9/2016 3:46:25 PM , 3162.019 ,
 224 ,6/9/2016 3:50:25 PM , 2621.82 ,6/9/2016 3:52:25 PM , 3088.317 ,6/9/2016 3:54:25 PM , 2304.083 ,6/9/2016 3:56:25 PM , 3190.444 ,6/9/2016 4:00:25 PM , 3652.281 ,6/9/2016 4:02:25 PM , 2461.749 ,6/9/2016 4:04:25 PM , 2610.553 ,6/9/2016 4:06:25 PM , 2852.731 ,
 225 ,6/9/2016 4:10:25 PM , 2702.688 ,6/9/2016 4:12:25 PM , 4076.626 ,6/9/2016 4:14:25 PM , 3517.961 ,6/9/2016 4:16:25 PM , 2547.342 ,6/9/2016 4:20:25 PM , 2441.158 ,6/9/2016 4:22:25 PM , 2515.81 ,6/9/2016 4:24:25 PM , 2603.961 ,6/9/2016 4:26:25 PM , 3200.991 ,
 226 ,6/9/2016 4:30:25 PM , 3562.919 ,6/9/2016 4:32:25 PM , 3540.975 ,6/9/2016 4:34:25 PM , 2905.024 ,6/9/2016 4:36:25 PM , 3006.915 ,6/9/2016 4:40:25 PM , 2636.327 ,6/9/2016 4:42:25 PM , 3077.346 ,6/9/2016 4:44:25 PM , 3266.507 ,6/9/2016 4:46:25 PM , 2813.534 ,
 227 ,6/9/2016 4:50:25 PM , 2673.449 ,6/9/2016 4:52:25 PM , 2966.468 ,6/9/2016 4:54:25 PM , 2064.105 ,6/9/2016 4:56:25 PM , 2521.152 ,6/9/2016 5:00:25 PM , 3286.277 ,6/9/2016 5:02:25 PM , 2569.99 ,6/9/2016 5:04:25 PM , 2599.762 ,6/9/2016 5:06:25 PM , 3236.355 ,
 228 ,6/9/2016 5:10:25 PM , 2684.455 ,6/9/2016 5:12:25 PM , 4170.287 ,6/9/2016 5:14:25 PM , 3103.897 ,6/9/2016 5:16:25 PM , 2608.287 ,6/9/2016 5:20:25 PM , 2822.753 ,6/9/2016 5:22:25 PM , 3313.536 ,6/9/2016 5:24:25 PM , 2588.588 ,6/9/2016 5:26:25 PM , 3134.229 ,
 229 ,6/9/2016 5:30:25 PM , 3526.469 ,6/9/2016 5:32:25 PM , 3452.175 ,6/9/2016 5:34:25 PM , 2625.646 ,6/9/2016 5:36:25 PM , 2716.414 ,6/9/2016 5:40:25 PM , 3005.983 ,6/9/2016 5:42:25 PM , 3109.761 ,6/9/2016 5:44:25 PM , 3221.352 ,6/9/2016 5:46:25 PM , 2755.871 ,
 230 ,6/9/2016 5:50:25 PM , 2582.503 ,6/9/2016 5:52:25 PM , 3380.186 ,6/9/2016 5:54:25 PM , 3161.637 ,6/9/2016 5:56:25 PM , 2705.547 ,6/9/2016 6:00:25 PM , 3206.994 ,6/9/2016 6:02:25 PM , 2839.724 ,6/9/2016 6:04:25 PM , 2727.396 ,6/9/2016 6:06:25 PM , 3707.876 ,
 231 ,6/9/2016 6:10:25 PM , 3723.332 ,6/9/2016 6:12:25 PM , 3514.735 ,6/9/2016 6:14:25 PM , 2617.706 ,6/9/2016 6:16:25 PM , 3963.732 ,6/9/2016 6:20:25 PM , 3693.958 ,6/9/2016 6:22:25 PM , 3908.863 ,6/9/2016 6:24:25 PM , 3432.933 ,6/9/2016 6:26:25 PM , 3585.513 ,
 232 ,6/9/2016 6:30:25 PM , 3019.309 ,6/9/2016 6:32:25 PM , 5095.356 ,6/9/2016 6:34:25 PM , 3784.172 ,6/9/2016 6:36:25 PM , 3606.399 ,6/9/2016 6:40:25 PM , 3346.71 ,6/9/2016 6:42:25 PM , 3776.766 ,6/9/2016 6:44:25 PM , 3518.921 ,6/9/2016 6:46:25 PM , 2820.032 ,
 233 ,6/9/2016 6:50:25 PM , 3027.801 ,6/9/2016 6:52:25 PM , 4699.793 ,6/9/2016 6:54:25 PM , 3864.741 ,6/9/2016 6:56:25 PM , 3630.18 ,6/9/2016 7:00:25 PM , 4090.049 ,6/9/2016 7:02:25 PM , 3646.737 ,6/9/2016 7:04:25 PM , 3058.365 ,6/9/2016 7:06:25 PM , 2887.012 ,
 234 ,6/9/2016 7:10:25 PM , 2943.96 ,6/9/2016 7:12:25 PM , 3665.751 ,6/9/2016 7:14:25 PM , 3131.529 ,6/9/2016 7:16:25 PM , 2818.023 ,6/9/2016 7:20:25 PM , 2916.808 ,6/9/2016 7:22:25 PM , 2441.288 ,6/9/2016 7:24:25 PM , 2731.513 ,6/9/2016 7:26:25 PM , 3416.145 ,
 235 ,6/9/2016 7:30:25 PM , 3366.238 ,6/9/2016 7:32:25 PM , 4471.623 ,6/9/2016 7:34:25 PM , 3371.532 ,6/9/2016 7:36:25 PM , 2992.792 ,6/9/2016 7:40:25 PM , 3011.701 ,6/9/2016 7:42:25 PM , 2295.584 ,6/9/2016 7:44:25 PM , 2832.308 ,6/9/2016 7:46:25 PM , 2862.099 ,
 236 ,6/9/2016 7:50:25 PM , 2731.489 ,6/9/2016 7:52:25 PM , 3529.308 ,6/9/2016 7:54:25 PM , 3503.149 ,6/9/2016 7:56:25 PM , 3737.072 ,6/9/2016 8:00:25 PM , 2817.272 ,6/9/2016 8:02:25 PM , 3849.09 ,6/9/2016 8:04:25 PM , 3133.146 ,6/9/2016 8:06:25 PM , 2605.482 ,
 237 ,6/9/2016 8:10:25 PM , 2687.532 ,6/9/2016 8:12:25 PM , 4583.217 ,6/9/2016 8:14:25 PM , 3453.63 ,6/9/2016 8:16:25 PM , 2809.976 ,6/9/2016 8:20:25 PM , 3090.773 ,6/9/2016 8:22:25 PM , 2487.702 ,6/9/2016 8:24:25 PM , 3537.016 ,6/9/2016 8:26:25 PM , 4007.707 ,
 238 ,6/9/2016 8:30:25 PM , 3602.303 ,6/9/2016 8:32:25 PM , 3245.576 ,6/9/2016 8:34:25 PM , 3360.236 ,6/9/2016 8:36:25 PM , 3830.92 ,6/9/2016 8:40:25 PM , 3031.244 ,6/9/2016 8:42:25 PM , 2358.994 ,6/9/2016 8:44:25 PM , 3620.802 ,6/9/2016 8:46:25 PM , 3194.594 ,
 239 ,6/9/2016 8:50:25 PM , 2924.2 ,6/9/2016 8:52:25 PM , 3176.621 ,6/9/2016 8:54:25 PM , 3531.756 ,6/9/2016 8:56:25 PM , 2785.075 ,6/9/2016 9:00:25 PM , 2614.573 ,6/9/2016 9:02:25 PM , 4132.339 ,6/9/2016 9:04:25 PM , 2455.899 ,6/9/2016 9:06:25 PM , 1998.754 ,
 240 ,6/9/2016 9:10:25 PM , 3233.366 ,6/9/2016 9:12:25 PM , 4692.711 ,6/9/2016 9:14:25 PM , 3097.45 ,6/9/2016 9:16:25 PM , 2803.788 ,6/9/2016 9:20:25 PM , 4221.701 ,6/9/2016 9:22:25 PM , 3570.318 ,6/9/2016 9:24:25 PM , 3908.844 ,6/9/2016 9:26:25 PM , 3619.141 ,
 241 ,6/9/2016 9:30:25 PM , 3065.142 ,6/9/2016 9:32:25 PM , 2951.844 ,6/9/2016 9:34:25 PM , 3296.642 ,6/9/2016 9:36:25 PM , 2694.543 ,6/9/2016 9:40:25 PM , 2514.909 ,6/9/2016 9:42:25 PM , 3161.375 ,6/9/2016 9:44:25 PM , 3419.36 ,6/9/2016 9:46:25 PM , 2920.244 ,
 242 ,6/9/2016 9:50:25 PM , 3533.991 ,6/9/2016 9:52:25 PM , 3152.305 ,6/9/2016 9:54:25 PM , 3196.431 ,6/9/2016 9:56:25 PM , 3726.288 ,6/9/2016 10:00:25 PM , 3889.773 ,6/9/2016 10:02:25 PM , 3741.052 ,6/9/2016 10:04:25 PM , 2507.261 ,6/9/2016 10:06:25 PM , 2595.792 ,
 243 ,6/9/2016 10:10:25 PM , 3295.767 ,6/9/2016 10:12:25 PM , 4831.521 ,6/9/2016 10:14:25 PM , 2421.114 ,6/9/2016 10:16:25 PM , 3359.769 ,6/9/2016 10:20:25 PM , 2843.103 ,6/9/2016 10:22:25 PM , 3062.485 ,6/9/2016 10:24:25 PM , 2879.713 ,6/9/2016 10:26:25 PM , 2343.475 ,
 244 ,6/9/2016 10:30:25 PM , 2352.877 ,6/9/2016 10:32:25 PM , 4642.959 ,6/9/2016 10:34:25 PM , 3361.489 ,6/9/2016 10:36:25 PM , 2643.391 ,6/9/2016 10:40:25 PM , 3945.316 ,6/9/2016 10:42:25 PM , 2253.93 ,6/9/2016 10:44:25 PM , 3639.167 ,6/9/2016 10:46:25 PM , 2475.124 ,
 245 ,6/9/2016 10:50:25 PM , 3759.208 ,6/9/2016 10:52:25 PM , 3793.547 ,6/9/2016 10:54:25 PM , 3309.851 ,6/9/2016 10:56:25 PM , 3757.002 ,6/9/2016 11:00:25 PM , 2911.468 ,6/9/2016 11:02:25 PM , 2529.442 ,6/9/2016 11:04:25 PM , 3783.403 ,6/9/2016 11:06:25 PM , 3239.494 ,
