Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:47 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,FEED1 ACC (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 193 ,6/9/2016 5:30:25 AM , 13.44 ,6/9/2016 5:32:25 AM , 14.2 ,6/9/2016 5:34:25 AM , 12.09 ,6/9/2016 5:36:25 AM , 11.57 ,6/9/2016 5:40:25 AM , 9.960001 ,6/9/2016 5:42:25 AM , 9.759997 ,6/9/2016 5:44:25 AM , 13.28 ,6/9/2016 5:46:25 AM , 11.29 ,
 194 ,6/9/2016 5:50:25 AM , 13.45 ,6/9/2016 5:52:25 AM , 14.28 ,6/9/2016 5:54:25 AM , 12.1 ,6/9/2016 5:56:25 AM , 11.61 ,6/9/2016 6:00:25 AM , 9.960001 ,6/9/2016 6:02:25 AM , 9.759997 ,6/9/2016 6:04:25 AM , 13.28 ,6/9/2016 6:06:25 AM , 11.4 ,
 195 ,6/9/2016 6:10:25 AM , 13.62 ,6/9/2016 6:12:25 AM , 14.36 ,6/9/2016 6:14:25 AM , 12.11 ,6/9/2016 6:16:25 AM , 11.74 ,6/9/2016 6:20:25 AM , 10.1 ,6/9/2016 6:22:25 AM , 9.759997 ,6/9/2016 6:24:25 AM , 13.46 ,6/9/2016 6:26:25 AM , 11.4 ,
 196 ,6/9/2016 6:30:25 AM , 13.69 ,6/9/2016 6:32:25 AM , 14.37 ,6/9/2016 6:34:25 AM , 12.31 ,6/9/2016 6:36:25 AM , 11.81 ,6/9/2016 6:40:25 AM , 10.11 ,6/9/2016 6:42:25 AM , 9.759997 ,6/9/2016 6:44:25 AM , 13.46 ,6/9/2016 6:46:25 AM , 11.4 ,
 197 ,6/9/2016 6:50:25 AM , 13.69 ,6/9/2016 6:52:25 AM , 14.37 ,6/9/2016 6:54:25 AM , 12.36 ,6/9/2016 6:56:25 AM , 11.81 ,6/9/2016 7:00:25 AM , 10.12 ,6/9/2016 7:02:25 AM , 9.759997 ,6/9/2016 7:04:25 AM , 13.46 ,6/9/2016 7:06:25 AM , 11.47 ,
 198 ,6/9/2016 7:10:25 AM , 13.7 ,6/9/2016 7:12:25 AM , 14.38 ,6/9/2016 7:14:25 AM , 12.38 ,6/9/2016 7:16:25 AM , 11.88 ,6/9/2016 7:20:25 AM , 10.13 ,6/9/2016 7:22:25 AM , 9.759997 ,6/9/2016 7:24:25 AM , 13.47 ,6/9/2016 7:26:25 AM , 11.64 ,
 199 ,6/9/2016 7:30:25 AM , 13.85 ,6/9/2016 7:32:25 AM , 14.44 ,6/9/2016 7:34:25 AM , 12.38 ,6/9/2016 7:36:25 AM , 11.9 ,6/9/2016 7:40:25 AM , 10.27 ,6/9/2016 7:42:25 AM , 9.609997 ,6/9/2016 7:44:25 AM , 13.53 ,6/9/2016 7:46:25 AM , 11.63 ,
 200 ,6/9/2016 7:50:25 AM , 13.86 ,6/9/2016 7:52:25 AM , 14.44 ,6/9/2016 7:54:25 AM , 12.5 ,6/9/2016 7:56:25 AM , 11.9 ,6/9/2016 8:00:25 AM , 10.27 ,6/9/2016 8:02:25 AM , 9.759996 ,6/9/2016 8:04:25 AM , 13.53 ,6/9/2016 8:06:25 AM , 11.63 ,
 201 ,6/9/2016 8:10:25 AM , 13.87 ,6/9/2016 8:12:25 AM , 14.45 ,6/9/2016 8:14:25 AM , 12.5 ,6/9/2016 8:16:25 AM , 11.99 ,6/9/2016 8:20:25 AM , 10.27 ,6/9/2016 8:22:25 AM , 9.759996 ,6/9/2016 8:24:25 AM , 13.54 ,6/9/2016 8:26:25 AM , 11.63 ,
 202 ,6/9/2016 8:30:25 AM , 13.88 ,6/9/2016 8:32:25 AM , 14.45 ,6/9/2016 8:34:25 AM , 12.51 ,6/9/2016 8:36:25 AM , 12 ,6/9/2016 8:40:25 AM , 10.38 ,6/9/2016 8:42:25 AM , 9.759996 ,6/9/2016 8:44:25 AM , 13.54 ,6/9/2016 8:46:25 AM , 11.71 ,
 203 ,6/9/2016 8:50:25 AM , 14.04 ,6/9/2016 8:52:25 AM , 14.5 ,6/9/2016 8:54:25 AM , 12.52 ,6/9/2016 8:56:25 AM , 12.1 ,6/9/2016 9:00:25 AM , 10.39 ,6/9/2016 9:02:25 AM , 9.759996 ,6/9/2016 9:04:25 AM , 13.66 ,6/9/2016 9:06:25 AM , 11.85 ,
 204 ,6/9/2016 9:10:25 AM , 14.09 ,6/9/2016 9:12:25 AM , 14.51 ,6/9/2016 9:14:25 AM , 12.69 ,6/9/2016 9:16:25 AM , 12.11 ,6/9/2016 9:20:25 AM , 10.4 ,6/9/2016 9:22:25 AM , 9.789996 ,6/9/2016 9:24:25 AM , 13.66 ,6/9/2016 9:26:25 AM , 11.85 ,
 205 ,6/9/2016 9:30:25 AM , 14.09 ,6/9/2016 9:32:25 AM , 14.51 ,6/9/2016 9:34:25 AM , 12.85 ,6/9/2016 9:36:25 AM , 12.17 ,6/9/2016 9:40:25 AM , 10.38 ,6/9/2016 9:42:25 AM , 10.13 ,6/9/2016 9:44:25 AM , 13.75 ,6/9/2016 9:46:25 AM , 11.85 ,
 206 ,6/9/2016 9:50:25 AM , 14.12 ,6/9/2016 9:52:25 AM , 14.51 ,6/9/2016 9:54:25 AM , 12.86 ,6/9/2016 9:56:25 AM , 12.15 ,6/9/2016 10:00:25 AM , 10.35 ,6/9/2016 10:02:25 AM , 10.13 ,6/9/2016 10:04:25 AM , 13.74 ,6/9/2016 10:06:25 AM , 11.85 ,
 207 ,6/9/2016 10:10:25 AM , 14.14 ,6/9/2016 10:12:25 AM , 14.51 ,6/9/2016 10:14:25 AM , 12.84 ,6/9/2016 10:16:25 AM , 12.35 ,6/9/2016 10:20:25 AM , 10.39 ,6/9/2016 10:22:25 AM , 10.13 ,6/9/2016 10:24:25 AM , 13.74 ,6/9/2016 10:26:25 AM , 11.85 ,
 208 ,6/9/2016 10:30:25 AM , 14.14 ,6/9/2016 10:32:25 AM , 14.51 ,6/9/2016 10:34:25 AM , 13.09 ,6/9/2016 10:36:25 AM , 12.46 ,6/9/2016 10:40:25 AM , 10.43 ,6/9/2016 10:42:25 AM , 10.12 ,6/9/2016 10:44:25 AM , 13.74 ,6/9/2016 10:46:25 AM , 11.85 ,
 209 ,6/9/2016 10:50:25 AM , 14.17 ,6/9/2016 10:52:25 AM , 14.51 ,6/9/2016 10:54:25 AM , 13.15 ,6/9/2016 10:56:25 AM , 12.46 ,6/9/2016 11:00:25 AM , 10.44 ,6/9/2016 11:02:25 AM , 10.11 ,6/9/2016 11:04:25 AM , 13.74 ,6/9/2016 11:06:25 AM , 11.85 ,
 210 ,6/9/2016 11:10:25 AM , 14.28 ,6/9/2016 11:12:25 AM , 14.51 ,6/9/2016 11:14:25 AM , 13.27 ,6/9/2016 11:16:25 AM , 12.64 ,6/9/2016 11:20:25 AM , 10.44 ,6/9/2016 11:22:25 AM , 10.3 ,6/9/2016 11:24:25 AM , 14.14 ,6/9/2016 11:26:25 AM , 11.85 ,
 211 ,6/9/2016 11:30:25 AM , 14.28 ,6/9/2016 11:32:25 AM , 14.51 ,6/9/2016 11:34:25 AM , 13.29 ,6/9/2016 11:36:25 AM , 12.64 ,6/9/2016 11:40:25 AM , 10.57 ,6/9/2016 11:42:25 AM , 10.34 ,6/9/2016 11:44:25 AM , 14.14 ,6/9/2016 11:46:25 AM , 11.85 ,
 212 ,6/9/2016 11:50:25 AM , 14.5 ,6/9/2016 11:52:25 AM , 14.51 ,6/9/2016 11:54:25 AM , 13.3 ,6/9/2016 11:56:25 AM , 12.73 ,6/9/2016 12:00:25 PM , 10.56 ,6/9/2016 12:02:25 PM , 10.34 ,6/9/2016 12:04:25 PM , 14.14 ,6/9/2016 12:06:25 PM , 11.85 ,
 213 ,6/9/2016 12:10:25 PM , 14.52 ,6/9/2016 12:12:25 PM , 14.51 ,6/9/2016 12:14:25 PM , 13.48001 ,6/9/2016 12:16:25 PM , 12.74 ,6/9/2016 12:20:25 PM , 10.57 ,6/9/2016 12:22:25 PM , 10.34 ,6/9/2016 12:24:25 PM , 14.14 ,6/9/2016 12:26:25 PM , 11.85 ,
 214 ,6/9/2016 12:30:25 PM , 14.53 ,6/9/2016 12:32:25 PM , 14.51 ,6/9/2016 12:34:25 PM , 13.48001 ,6/9/2016 12:36:25 PM , 12.83 ,6/9/2016 12:40:25 PM , 10.57 ,6/9/2016 12:42:25 PM , 10.54 ,6/9/2016 12:44:25 PM , 14.15 ,6/9/2016 12:46:25 PM , 11.85 ,
 215 ,6/9/2016 12:50:25 PM , 14.57 ,6/9/2016 12:52:25 PM , 14.51 ,6/9/2016 12:54:25 PM , 13.49001 ,6/9/2016 12:56:25 PM , 12.89 ,6/9/2016 1:00:25 PM , 10.58 ,6/9/2016 1:02:25 PM , 10.54 ,6/9/2016 1:04:25 PM , 14.28 ,6/9/2016 1:06:25 PM , 11.85 ,
 216 ,6/9/2016 1:10:25 PM , 14.69 ,6/9/2016 1:12:25 PM , 14.51 ,6/9/2016 1:14:25 PM , 13.50001 ,6/9/2016 1:16:25 PM , 12.94 ,6/9/2016 1:20:25 PM , 10.58 ,6/9/2016 1:22:25 PM , 10.55 ,6/9/2016 1:24:25 PM , 14.28 ,6/9/2016 1:26:25 PM , 11.85 ,
 217 ,6/9/2016 1:30:25 PM , 14.69 ,6/9/2016 1:32:25 PM , 14.51 ,6/9/2016 1:34:25 PM , 13.71001 ,6/9/2016 1:36:25 PM , 13 ,6/9/2016 1:40:25 PM , 10.7 ,6/9/2016 1:42:25 PM , 10.71 ,6/9/2016 1:44:25 PM , 14.28 ,6/9/2016 1:46:25 PM , 11.85 ,
 218 ,6/9/2016 1:50:25 PM , 14.7 ,6/9/2016 1:52:25 PM , 14.51 ,6/9/2016 1:54:25 PM , 13.71001 ,6/9/2016 1:56:25 PM , 13.02 ,6/9/2016 2:00:25 PM , 10.69 ,6/9/2016 2:02:25 PM , 10.73 ,6/9/2016 2:04:25 PM , 14.28 ,6/9/2016 2:06:25 PM , 11.85 ,
 219 ,6/9/2016 2:10:25 PM , 14.78 ,6/9/2016 2:12:25 PM , 14.51 ,6/9/2016 2:14:25 PM , 13.72001 ,6/9/2016 2:16:25 PM , 13.02 ,6/9/2016 2:20:25 PM , 10.7 ,6/9/2016 2:22:25 PM , 10.73 ,6/9/2016 2:24:25 PM , 14.33 ,6/9/2016 2:26:25 PM , 11.85 ,
 220 ,6/9/2016 2:30:25 PM , 14.79 ,6/9/2016 2:32:25 PM , 14.51 ,6/9/2016 2:34:25 PM , 13.73001 ,6/9/2016 2:36:25 PM , 13.06 ,6/9/2016 2:40:25 PM , 10.77 ,6/9/2016 2:42:25 PM , 10.76 ,6/9/2016 2:44:25 PM , 14.33 ,6/9/2016 2:46:25 PM , 11.85 ,
 221 ,6/9/2016 2:50:25 PM , 14.8 ,6/9/2016 2:52:25 PM , 14.51 ,6/9/2016 2:54:25 PM , 13.74001 ,6/9/2016 2:56:25 PM , 13.16 ,6/9/2016 3:00:25 PM , 10.77 ,6/9/2016 3:02:25 PM , 10.99 ,6/9/2016 3:04:25 PM , 14.33 ,6/9/2016 3:06:25 PM , 11.85 ,
 222 ,6/9/2016 3:10:25 PM , 14.8 ,6/9/2016 3:12:25 PM , 14.51 ,6/9/2016 3:14:25 PM , 13.82001 ,6/9/2016 3:16:25 PM , 13.22 ,6/9/2016 3:20:25 PM , 10.77 ,6/9/2016 3:22:25 PM , 11 ,6/9/2016 3:24:25 PM , 14.39 ,6/9/2016 3:26:25 PM , 11.85 ,
 223 ,6/9/2016 3:30:25 PM , 14.89 ,6/9/2016 3:32:25 PM , 14.51 ,6/9/2016 3:34:25 PM , 13.83001 ,6/9/2016 3:36:25 PM , 13.23 ,6/9/2016 3:40:25 PM , 10.78 ,6/9/2016 3:42:25 PM , 10.99 ,6/9/2016 3:44:25 PM , 14.5 ,6/9/2016 3:46:25 PM , 11.85 ,
 224 ,6/9/2016 3:50:25 PM , 14.89 ,6/9/2016 3:52:25 PM , 14.51 ,6/9/2016 3:54:25 PM , 13.84001 ,6/9/2016 3:56:25 PM , 13.37 ,6/9/2016 4:00:25 PM , 10.89 ,6/9/2016 4:02:25 PM , 11.19 ,6/9/2016 4:04:25 PM , 14.5 ,6/9/2016 4:06:25 PM , 11.85 ,
 225 ,6/9/2016 4:10:25 PM , 14.9 ,6/9/2016 4:12:25 PM , 14.51 ,6/9/2016 4:14:25 PM , 14.02001 ,6/9/2016 4:16:25 PM , 13.4 ,6/9/2016 4:20:25 PM , 10.88 ,6/9/2016 4:22:25 PM , 11.19 ,6/9/2016 4:24:25 PM , 14.5 ,6/9/2016 4:26:25 PM , 11.85 ,
 226 ,6/9/2016 4:30:25 PM , 15.01 ,6/9/2016 4:32:25 PM , 14.51 ,6/9/2016 4:34:25 PM , 14.00001 ,6/9/2016 4:36:25 PM , 13.48 ,6/9/2016 4:40:25 PM , 10.89 ,6/9/2016 4:42:25 PM , 11.41 ,6/9/2016 4:44:25 PM , 14.63 ,6/9/2016 4:46:25 PM , 11.85 ,
 227 ,6/9/2016 4:50:25 PM , 15 ,6/9/2016 4:52:25 PM , 14.51 ,6/9/2016 4:54:25 PM , 14.01001 ,6/9/2016 4:56:25 PM , 13.47 ,6/9/2016 5:00:25 PM , 10.93 ,6/9/2016 5:02:25 PM , 11.42 ,6/9/2016 5:04:25 PM , 14.63 ,6/9/2016 5:06:25 PM , 11.85 ,
 228 ,6/9/2016 5:10:25 PM , 15.01 ,6/9/2016 5:12:25 PM , 14.51 ,6/9/2016 5:14:25 PM , 14.13001 ,6/9/2016 5:16:25 PM , 13.55 ,6/9/2016 5:20:25 PM , 10.93 ,6/9/2016 5:22:25 PM , 11.51 ,6/9/2016 5:24:25 PM , 14.7 ,6/9/2016 5:26:25 PM , 11.85 ,
 229 ,6/9/2016 5:30:25 PM , 15.13 ,6/9/2016 5:32:25 PM , 14.51 ,6/9/2016 5:34:25 PM , 14.12001 ,6/9/2016 5:36:25 PM , 13.6 ,6/9/2016 5:40:25 PM , 11.06 ,6/9/2016 5:42:25 PM , 11.61 ,6/9/2016 5:44:25 PM , 14.75 ,6/9/2016 5:46:25 PM , 11.85 ,
 230 ,6/9/2016 5:50:25 PM , 15.12 ,6/9/2016 5:52:25 PM , 14.51 ,6/9/2016 5:54:25 PM , 14.26001 ,6/9/2016 5:56:25 PM , 13.68 ,6/9/2016 6:00:25 PM , 11.1 ,6/9/2016 6:02:25 PM , 11.61 ,6/9/2016 6:04:25 PM , 14.76 ,6/9/2016 6:06:25 PM , 11.85 ,
 231 ,6/9/2016 6:10:25 PM , 15.22 ,6/9/2016 6:12:25 PM , 14.51 ,6/9/2016 6:14:25 PM , 14.26001 ,6/9/2016 6:16:25 PM , 13.71 ,6/9/2016 6:20:25 PM , 11.14 ,6/9/2016 6:22:25 PM , 11.78 ,6/9/2016 6:24:25 PM , 14.8 ,6/9/2016 6:26:25 PM , 11.85 ,
 232 ,6/9/2016 6:30:25 PM , 15.3 ,6/9/2016 6:32:25 PM , 14.51 ,6/9/2016 6:34:25 PM , 14.43001 ,6/9/2016 6:36:25 PM , 13.83 ,6/9/2016 6:40:25 PM , 11.26 ,6/9/2016 6:42:25 PM , 11.85 ,6/9/2016 6:44:25 PM , 14.88 ,6/9/2016 6:46:25 PM , 11.85 ,
 233 ,6/9/2016 6:50:25 PM , 15.42 ,6/9/2016 6:52:25 PM , 14.51 ,6/9/2016 6:54:25 PM , 14.56001 ,6/9/2016 6:56:25 PM , 13.91 ,6/9/2016 7:00:25 PM , 11.34 ,6/9/2016 7:02:25 PM , 11.85 ,6/9/2016 7:04:25 PM , 14.88 ,6/9/2016 7:06:25 PM , 11.85 ,
 234 ,6/9/2016 7:10:25 PM , 15.42 ,6/9/2016 7:12:25 PM , 14.51 ,6/9/2016 7:14:25 PM , 14.56001 ,6/9/2016 7:16:25 PM , 13.91 ,6/9/2016 7:20:25 PM , 11.34 ,6/9/2016 7:22:25 PM , 11.85 ,6/9/2016 7:24:25 PM , 14.88 ,6/9/2016 7:26:25 PM , 11.85 ,
 235 ,6/9/2016 7:30:25 PM , 15.42 ,6/9/2016 7:32:25 PM , 14.51 ,6/9/2016 7:34:25 PM , 14.56001 ,6/9/2016 7:36:25 PM , 13.91 ,6/9/2016 7:40:25 PM , 11.34 ,6/9/2016 7:42:25 PM , 11.85 ,6/9/2016 7:44:25 PM , 14.88 ,6/9/2016 7:46:25 PM , 11.85 ,
 236 ,6/9/2016 7:50:25 PM , 15.42 ,6/9/2016 7:52:25 PM , 14.51 ,6/9/2016 7:54:25 PM , 14.56001 ,6/9/2016 7:56:25 PM , 13.91 ,6/9/2016 8:00:25 PM , 11.34 ,6/9/2016 8:02:25 PM , 11.85 ,6/9/2016 8:04:25 PM , 14.88 ,6/9/2016 8:06:25 PM , 11.85 ,
 237 ,6/9/2016 8:10:25 PM , 15.42 ,6/9/2016 8:12:25 PM , 14.51 ,6/9/2016 8:14:25 PM , 14.56001 ,6/9/2016 8:16:25 PM , 13.91 ,6/9/2016 8:20:25 PM , 11.34 ,6/9/2016 8:22:25 PM , 11.85 ,6/9/2016 8:24:25 PM , 14.88 ,6/9/2016 8:26:25 PM , 11.85 ,
 238 ,6/9/2016 8:30:25 PM , 15.42 ,6/9/2016 8:32:25 PM , 14.51 ,6/9/2016 8:34:25 PM , 14.56001 ,6/9/2016 8:36:25 PM , 13.91 ,6/9/2016 8:40:25 PM , 11.34 ,6/9/2016 8:42:25 PM , 11.85 ,6/9/2016 8:44:25 PM , 14.88 ,6/9/2016 8:46:25 PM , 11.85 ,
 239 ,6/9/2016 8:50:25 PM , 15.42 ,6/9/2016 8:52:25 PM , 14.51 ,6/9/2016 8:54:25 PM , 14.56001 ,6/9/2016 8:56:25 PM , 13.91 ,6/9/2016 9:00:25 PM , 11.34 ,6/9/2016 9:02:25 PM , 11.85 ,6/9/2016 9:04:25 PM , 14.88 ,6/9/2016 9:06:25 PM , 11.85 ,
 240 ,6/9/2016 9:10:25 PM , 15.42 ,6/9/2016 9:12:25 PM , 14.51 ,6/9/2016 9:14:25 PM , 14.56001 ,6/9/2016 9:16:25 PM , 13.91 ,6/9/2016 9:20:25 PM , 11.34 ,6/9/2016 9:22:25 PM , 11.85 ,6/9/2016 9:24:25 PM , 14.88 ,6/9/2016 9:26:25 PM , 11.85 ,
 241 ,6/9/2016 9:30:25 PM , 15.42 ,6/9/2016 9:32:25 PM , 14.51 ,6/9/2016 9:34:25 PM , 14.56001 ,6/9/2016 9:36:25 PM , 13.91 ,6/9/2016 9:40:25 PM , 11.34 ,6/9/2016 9:42:25 PM , 11.85 ,6/9/2016 9:44:25 PM , 14.88 ,6/9/2016 9:46:25 PM , 11.85 ,
 242 ,6/9/2016 9:50:25 PM , 15.42 ,6/9/2016 9:52:25 PM , 14.51 ,6/9/2016 9:54:25 PM , 14.56001 ,6/9/2016 9:56:25 PM , 13.91 ,6/9/2016 10:00:25 PM , 11.34 ,6/9/2016 10:02:25 PM , 11.85 ,6/9/2016 10:04:25 PM , 14.88 ,6/9/2016 10:06:25 PM , 11.85 ,
 243 ,6/9/2016 10:10:25 PM , 15.42 ,6/9/2016 10:12:25 PM , 14.51 ,6/9/2016 10:14:25 PM , 14.56001 ,6/9/2016 10:16:25 PM , 13.91 ,6/9/2016 10:20:25 PM , 11.34 ,6/9/2016 10:22:25 PM , 11.85 ,6/9/2016 10:24:25 PM , 14.88 ,6/9/2016 10:26:25 PM , 11.85 ,
 244 ,6/9/2016 10:30:25 PM , 15.42 ,6/9/2016 10:32:25 PM , 14.51 ,6/9/2016 10:34:25 PM , 14.56001 ,6/9/2016 10:36:25 PM , 13.91 ,6/9/2016 10:40:25 PM , 11.34 ,6/9/2016 10:42:25 PM , 11.85 ,6/9/2016 10:44:25 PM , 14.88 ,6/9/2016 10:46:25 PM , 11.85 ,
 245 ,6/9/2016 10:50:25 PM , 15.42 ,6/9/2016 10:52:25 PM , 14.51 ,6/9/2016 10:54:25 PM , 14.56001 ,6/9/2016 10:56:25 PM , 13.91 ,6/9/2016 11:00:25 PM , 11.34 ,6/9/2016 11:02:25 PM , 11.85 ,6/9/2016 11:04:25 PM , 14.88 ,6/9/2016 11:06:25 PM , 11.85 ,
 246 ,6/9/2016 11:10:25 PM , 15.42 ,6/9/2016 11:12:25 PM , 14.51 ,6/9/2016 11:14:25 PM , 14.56001 ,6/9/2016 11:16:25 PM , 13.91 ,6/9/2016 11:20:25 PM , 11.34 ,6/9/2016 11:22:25 PM , 11.85 ,6/9/2016 11:24:25 PM , 14.88 ,6/9/2016 11:26:25 PM , 11.85 ,
 247 ,6/9/2016 11:30:25 PM , 15.42 ,6/9/2016 11:32:25 PM , 14.51 ,6/9/2016 11:34:25 PM , 14.56001 ,6/9/2016 11:36:25 PM , 13.91 ,6/9/2016 11:40:25 PM , 11.34 ,6/9/2016 11:42:25 PM , 11.85 ,6/9/2016 11:44:25 PM , 14.88 ,6/9/2016 11:46:25 PM , 11.85 ,
 248 ,6/9/2016 11:50:25 PM , 15.42 ,6/9/2016 11:52:25 PM , 14.51 ,6/9/2016 11:54:25 PM , 14.56001 ,6/9/2016 11:56:25 PM , 13.91 ,6/10/2016 12:00:25 AM , 11.34 ,6/10/2016 12:02:25 AM , 11.85 ,6/10/2016 12:04:25 AM , 14.88 ,6/10/2016 12:06:25 AM , 11.85 ,
 249 ,6/10/2016 12:10:25 AM , 15.42 ,6/10/2016 12:12:25 AM , 14.51 ,6/10/2016 12:14:25 AM , 14.56001 ,6/10/2016 12:16:25 AM , 13.91 ,6/10/2016 12:20:25 AM , 11.34 ,6/10/2016 12:22:25 AM , 11.85 ,6/10/2016 12:24:25 AM , 14.88 ,6/10/2016 12:26:25 AM , 11.85 ,
 250 ,6/10/2016 12:30:25 AM , 15.42 ,6/10/2016 12:32:25 AM , 14.51 ,6/10/2016 12:34:25 AM , 14.56001 ,6/10/2016 12:36:25 AM , 13.91 ,6/10/2016 12:40:25 AM , 11.34 ,6/10/2016 12:42:25 AM , 11.85 ,6/10/2016 12:44:25 AM , 14.88 ,6/10/2016 12:46:25 AM , 11.85 ,
 251 ,6/10/2016 12:50:25 AM , 15.42 ,6/10/2016 12:52:25 AM , 14.51 ,6/10/2016 12:54:25 AM , 14.56001 ,6/10/2016 12:56:25 AM , 13.91 ,6/10/2016 1:00:25 AM , 11.34 ,6/10/2016 1:02:25 AM , 11.85 ,6/10/2016 1:04:25 AM , 14.88 ,6/10/2016 1:06:25 AM , 11.85 ,
 252 ,6/10/2016 1:10:25 AM , 15.42 ,6/10/2016 1:12:25 AM , 14.51 ,6/10/2016 1:14:25 AM , 14.56001 ,6/10/2016 1:16:25 AM , 13.91 ,6/10/2016 1:20:25 AM , 11.34 ,6/10/2016 1:22:25 AM , 11.85 ,6/10/2016 1:24:25 AM , 14.88 ,6/10/2016 1:26:25 AM , 11.85 ,
 253 ,6/10/2016 1:30:25 AM , 15.42 ,6/10/2016 1:32:25 AM , 14.51 ,6/10/2016 1:34:25 AM , 14.56001 ,6/10/2016 1:36:25 AM , 13.91 ,6/10/2016 1:40:25 AM , 11.34 ,6/10/2016 1:42:25 AM , 11.85 ,6/10/2016 1:44:25 AM , 14.88 ,6/10/2016 1:46:25 AM , 11.85 ,
 254 ,6/10/2016 1:50:25 AM , 15.42 ,6/10/2016 1:52:25 AM , 14.51 ,6/10/2016 1:54:25 AM , 14.56001 ,6/10/2016 1:56:25 AM , 13.91 ,6/10/2016 2:00:25 AM , 11.34 ,6/10/2016 2:02:25 AM , 11.85 ,6/10/2016 2:04:25 AM , 14.88 ,6/10/2016 2:06:25 AM , 11.85 ,
 255 ,6/10/2016 2:10:25 AM , 15.42 ,6/10/2016 2:12:25 AM , 14.51 ,6/10/2016 2:14:25 AM , 14.56001 ,6/10/2016 2:16:25 AM , 13.91 ,6/10/2016 2:20:25 AM , 11.34 ,6/10/2016 2:22:25 AM , 11.85 ,6/10/2016 2:24:25 AM , 14.88 ,6/10/2016 2:26:25 AM , 11.85 ,
 256 ,6/10/2016 2:30:25 AM , 15.42 ,6/10/2016 2:32:25 AM , 14.51 ,6/10/2016 2:34:25 AM , 14.56001 ,6/10/2016 2:36:25 AM , 13.91 ,6/10/2016 2:40:25 AM , 11.34 ,6/10/2016 2:42:25 AM , 11.85 ,6/10/2016 2:44:25 AM , 14.88 ,6/10/2016 2:46:25 AM , 11.85 ,
 257 ,6/10/2016 2:50:25 AM , 15.42 ,6/10/2016 2:52:25 AM , 14.51 ,6/10/2016 2:54:25 AM , 14.56001 ,6/10/2016 2:56:25 AM , 13.91 ,6/10/2016 3:00:25 AM , 11.34 ,6/10/2016 3:02:25 AM , 11.85 ,6/10/2016 3:04:25 AM , 14.88 ,6/10/2016 3:06:25 AM , 11.85 ,
 258 ,6/10/2016 3:10:25 AM , 15.42 ,6/10/2016 3:12:25 AM , 14.51 ,6/10/2016 3:14:25 AM , 14.56001 ,6/10/2016 3:16:25 AM , 13.91 ,6/10/2016 3:20:25 AM , 11.34 ,6/10/2016 3:22:25 AM , 11.85 ,6/10/2016 3:24:25 AM , 14.88 ,6/10/2016 3:26:25 AM , 11.85 ,
 259 ,6/10/2016 3:30:25 AM , 15.42 ,6/10/2016 3:32:25 AM , 14.51 ,6/10/2016 3:34:25 AM , 14.56001 ,6/10/2016 3:36:25 AM , 13.91 ,6/10/2016 3:40:25 AM , 11.34 ,6/10/2016 3:42:25 AM , 11.85 ,6/10/2016 3:44:25 AM , 14.88 ,6/10/2016 3:46:25 AM , 11.85 ,
 260 ,6/10/2016 3:50:25 AM , 15.42 ,6/10/2016 3:52:25 AM , 14.52 ,6/10/2016 3:54:25 AM , 14.56001 ,6/10/2016 3:56:25 AM , 13.91 ,6/10/2016 4:00:25 AM , 11.34 ,6/10/2016 4:02:25 AM , 11.85 ,6/10/2016 4:04:25 AM , 14.88 ,6/10/2016 4:06:25 AM , 11.85 ,
 261 ,6/10/2016 4:10:25 AM , 15.42 ,6/10/2016 4:12:25 AM , 14.51 ,6/10/2016 4:14:25 AM , 14.56001 ,6/10/2016 4:16:25 AM , 13.91 ,6/10/2016 4:20:25 AM , 11.34 ,6/10/2016 4:22:25 AM , 11.85 ,6/10/2016 4:24:25 AM , 14.88 ,6/10/2016 4:26:25 AM , 11.85 ,
