Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:45 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,RER


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 246 ,6/9/2016 11:10:25 PM , 0.7244873 ,6/9/2016 11:12:25 PM , 0.7362795 ,6/9/2016 11:14:25 PM , 0.7394869 ,6/9/2016 11:16:25 PM , 0.7434722 ,6/9/2016 11:20:25 PM , 0.7315739 ,6/9/2016 11:22:25 PM , 0.7507546 ,6/9/2016 11:24:25 PM , 0.7327672 ,6/9/2016 11:26:25 PM , 0.752457 ,
 247 ,6/9/2016 11:30:25 PM , 0.7341765 ,6/9/2016 11:32:25 PM , 0.7487954 ,6/9/2016 11:34:25 PM , 0.7488524 ,6/9/2016 11:36:25 PM , 0.7195697 ,6/9/2016 11:40:25 PM , 0.7630078 ,6/9/2016 11:42:25 PM , 0.7468846 ,6/9/2016 11:44:25 PM , 0.7413481 ,6/9/2016 11:46:25 PM , 0.754793 ,
 248 ,6/9/2016 11:50:25 PM , 0.7514344 ,6/9/2016 11:52:25 PM , 0.7532187 ,6/9/2016 11:54:25 PM , 0.7459888 ,6/9/2016 11:56:25 PM , 0.7270697 ,6/10/2016 12:00:25 AM , 0.7511737 ,6/10/2016 12:02:25 AM , 0.7420209 ,6/10/2016 12:04:25 AM , 0.7322391 ,6/10/2016 12:06:25 AM , 0.7475706 ,
 249 ,6/10/2016 12:10:25 AM , 0.7399464 ,6/10/2016 12:12:25 AM , 0.7382066 ,6/10/2016 12:14:25 AM , 0.7399258 ,6/10/2016 12:16:25 AM , 0.7326607 ,6/10/2016 12:20:25 AM , 0.7351278 ,6/10/2016 12:22:25 AM , 0.7329495 ,6/10/2016 12:24:25 AM , 0.7356965 ,6/10/2016 12:26:25 AM , 0.7394438 ,
 250 ,6/10/2016 12:30:25 AM , 0.7443381 ,6/10/2016 12:32:25 AM , 0.7412091 ,6/10/2016 12:34:25 AM , 0.7381046 ,6/10/2016 12:36:25 AM , 0.7216914 ,6/10/2016 12:40:25 AM , 0.7299604 ,6/10/2016 12:42:25 AM , 0.7208995 ,6/10/2016 12:44:25 AM , 0.7331511 ,6/10/2016 12:46:25 AM , 0.7357892 ,
 251 ,6/10/2016 12:50:25 AM , 0.7228989 ,6/10/2016 12:52:25 AM , 0.7459962 ,6/10/2016 12:54:25 AM , 0.73676 ,6/10/2016 12:56:25 AM , 0.7314832 ,6/10/2016 1:00:25 AM , 0.7301555 ,6/10/2016 1:02:25 AM , 0.7353963 ,6/10/2016 1:04:25 AM , 0.7375358 ,6/10/2016 1:06:25 AM , 0.7334563 ,
 252 ,6/10/2016 1:10:25 AM , 0.7217106 ,6/10/2016 1:12:25 AM , 0.7270072 ,6/10/2016 1:14:25 AM , 0.7398731 ,6/10/2016 1:16:25 AM , 0.723906 ,6/10/2016 1:20:25 AM , 0.7233789 ,6/10/2016 1:22:25 AM , 0.7402815 ,6/10/2016 1:24:25 AM , 0.7324054 ,6/10/2016 1:26:25 AM , 0.7347095 ,
 253 ,6/10/2016 1:30:25 AM , 0.7407714 ,6/10/2016 1:32:25 AM , 0.7388415 ,6/10/2016 1:34:25 AM , 0.7329178 ,6/10/2016 1:36:25 AM , 0.7181696 ,6/10/2016 1:40:25 AM , 0.7470153 ,6/10/2016 1:42:25 AM , 0.7380639 ,6/10/2016 1:44:25 AM , 0.7309952 ,6/10/2016 1:46:25 AM , 0.7272732 ,
 254 ,6/10/2016 1:50:25 AM , 0.7433341 ,6/10/2016 1:52:25 AM , 0.7408706 ,6/10/2016 1:54:25 AM , 0.7349451 ,6/10/2016 1:56:25 AM , 0.7233812 ,6/10/2016 2:00:25 AM , 0.7332116 ,6/10/2016 2:02:25 AM , 0.7068461 ,6/10/2016 2:04:25 AM , 0.7337044 ,6/10/2016 2:06:25 AM , 0.7282382 ,
 255 ,6/10/2016 2:10:25 AM , 0.7179514 ,6/10/2016 2:12:25 AM , 0.7226393 ,6/10/2016 2:14:25 AM , 0.7209939 ,6/10/2016 2:16:25 AM , 0.732775 ,6/10/2016 2:20:25 AM , 0.7250327 ,6/10/2016 2:22:25 AM , 0.7190353 ,6/10/2016 2:24:25 AM , 0.7238729 ,6/10/2016 2:26:25 AM , 0.7353376 ,
 256 ,6/10/2016 2:30:25 AM , 0.7258113 ,6/10/2016 2:32:25 AM , 0.7538257 ,6/10/2016 2:34:25 AM , 0.7366505 ,6/10/2016 2:36:25 AM , 0.72527 ,6/10/2016 2:40:25 AM , 0.7275823 ,6/10/2016 2:42:25 AM , 0.7574727 ,6/10/2016 2:44:25 AM , 0.7362189 ,6/10/2016 2:46:25 AM , 0.745838 ,
 257 ,6/10/2016 2:50:25 AM , 0.7566279 ,6/10/2016 2:52:25 AM , 0.7325895 ,6/10/2016 2:54:25 AM , 0.7310988 ,6/10/2016 2:56:25 AM , 0.7071373 ,6/10/2016 3:00:25 AM , 0.732178 ,6/10/2016 3:02:25 AM , 0.7327482 ,6/10/2016 3:04:25 AM , 0.7312058 ,6/10/2016 3:06:25 AM , 0.7378842 ,
 258 ,6/10/2016 3:10:25 AM , 0.7408335 ,6/10/2016 3:12:25 AM , 0.7231417 ,6/10/2016 3:14:25 AM , 0.7335364 ,6/10/2016 3:16:25 AM , 0.7112984 ,6/10/2016 3:20:25 AM , 0.7300344 ,6/10/2016 3:22:25 AM , 0.7169403 ,6/10/2016 3:24:25 AM , 0.7213375 ,6/10/2016 3:26:25 AM , 0.7388751 ,
 259 ,6/10/2016 3:30:25 AM , 0.7274336 ,6/10/2016 3:32:25 AM , 0.7339063 ,6/10/2016 3:34:25 AM , 0.7365391 ,6/10/2016 3:36:25 AM , 0.7205278 ,6/10/2016 3:40:25 AM , 0.7279462 ,6/10/2016 3:42:25 AM , 0.7188134 ,6/10/2016 3:44:25 AM , 0.6815836 ,6/10/2016 3:46:25 AM , 0.7327525 ,
 260 ,6/10/2016 3:50:25 AM , 0.7327133 ,6/10/2016 3:52:25 AM , 0.7436158 ,6/10/2016 3:54:25 AM , 0.7310824 ,6/10/2016 3:56:25 AM , 0.7492005 ,6/10/2016 4:00:25 AM , 0.7385773 ,6/10/2016 4:02:25 AM , 0.7454726 ,6/10/2016 4:04:25 AM , 0.7133629 ,6/10/2016 4:06:25 AM , 0.7115599 ,
 261 ,6/10/2016 4:10:25 AM , 0.7211127 ,6/10/2016 4:12:25 AM , 0.7324985 ,6/10/2016 4:14:25 AM , 0.7227148 ,6/10/2016 4:16:25 AM , 0.720482 ,6/10/2016 4:20:25 AM , 0.7203082 ,6/10/2016 4:22:25 AM , 0.7377629 ,6/10/2016 4:24:25 AM , 0.7246907 ,6/10/2016 4:26:25 AM , 0.7330986 ,
 262 ,6/10/2016 4:30:25 AM , 0.7482609 ,6/10/2016 4:32:25 AM , 0.7325477 ,6/10/2016 4:34:25 AM , 0.7103503 ,6/10/2016 4:36:25 AM , 0.7220876 ,6/10/2016 4:40:25 AM , 0.7264518 ,6/10/2016 4:42:25 AM , 0.7208962 ,6/10/2016 4:44:25 AM , 0.7284977 ,6/10/2016 4:46:25 AM , 0.732141 ,
 263 ,6/10/2016 4:50:25 AM , 0.7354407 ,6/10/2016 4:52:25 AM , 0.7318578 ,6/10/2016 4:54:25 AM , 0.7407457 ,6/10/2016 4:56:25 AM , 0.7127323 ,6/10/2016 5:00:25 AM , 0.7248078 ,6/10/2016 5:02:25 AM , 0.712606 ,6/10/2016 5:04:25 AM , 0.7314731 ,6/10/2016 5:06:25 AM , 0.7279295 ,
 264 ,6/10/2016 5:10:25 AM , 0.7212679 ,6/10/2016 5:12:25 AM , 0.7236297 ,6/10/2016 5:14:25 AM , 0.7399358 ,6/10/2016 5:16:25 AM , 0.7255151 ,6/10/2016 5:20:25 AM , 0.7230127 ,6/10/2016 5:22:25 AM , 0.7357615 ,6/10/2016 5:24:25 AM , 0.7012261 ,6/10/2016 5:26:25 AM , 0.7428683 ,
 265 ,6/10/2016 5:30:25 AM , 0.7332166 ,6/10/2016 5:32:25 AM , 0.7289529 ,6/10/2016 5:34:25 AM , 0.7270365 ,6/10/2016 5:36:25 AM , 0.7311658 ,6/10/2016 5:40:25 AM , 0.7280737 ,6/10/2016 5:42:25 AM , 0.7533253 ,6/10/2016 5:44:25 AM , 0.7283623 ,6/10/2016 5:46:25 AM , 0.7268495 ,
 266 ,6/10/2016 5:50:25 AM , 0.7169483 ,6/10/2016 5:52:25 AM , 0.7218601 ,6/10/2016 5:54:25 AM , 0.7135687 ,6/10/2016 5:56:25 AM , 0.7036402 ,6/10/2016 6:00:25 AM , 0.7112972 ,6/10/2016 6:02:25 AM , 0.7356237 ,6/10/2016 6:04:25 AM , 0.7284312 ,6/10/2016 6:06:25 AM , 0.7328067 ,
 267 ,6/10/2016 6:10:25 AM , 0.729588 ,6/10/2016 6:12:25 AM , 0.73111 ,6/10/2016 6:14:25 AM , 0.738216 ,6/10/2016 6:16:25 AM , 0.7238347 ,6/10/2016 6:20:25 AM , 0.7257796 ,6/10/2016 6:22:25 AM , 0.7634723 ,6/10/2016 6:24:25 AM , 0.6950043 ,6/10/2016 6:26:25 AM , 0.7291834 ,
 268 ,6/10/2016 6:30:25 AM , 0.7304045 ,6/10/2016 6:32:25 AM , 0.7410019 ,6/10/2016 6:34:25 AM , 0.7324014 ,6/10/2016 6:36:25 AM , 0.6936609 ,6/10/2016 6:40:25 AM , 0.6993894 ,6/10/2016 6:42:25 AM , 0.7108169 ,6/10/2016 6:44:25 AM , 0.7082166 ,6/10/2016 6:46:25 AM , 0.7174869 ,
 269 ,6/10/2016 6:50:25 AM , 0.7283707 ,6/10/2016 6:52:25 AM , 0.7262012 ,6/10/2016 6:54:25 AM , 0.7466354 ,6/10/2016 6:56:25 AM , 0.7228564 ,6/10/2016 7:00:25 AM , 0.7169099 ,6/10/2016 7:02:25 AM , 0.7191757 ,6/10/2016 7:04:25 AM , 0.7522753 ,6/10/2016 7:06:25 AM , 0.7462897 ,
 270 ,6/10/2016 7:10:25 AM , 0.7690428 ,6/10/2016 7:12:25 AM , 0.7843999 ,6/10/2016 7:14:25 AM , 0.7466093 ,6/10/2016 7:16:25 AM , 0.8117082 ,6/10/2016 7:20:25 AM , 0.7228126 ,6/10/2016 7:22:25 AM , 0.8786036 ,6/10/2016 7:24:25 AM , 0.8552988 ,6/10/2016 7:26:25 AM , 0.8846283 ,
 271 ,6/10/2016 7:30:25 AM , 0.9440164 ,6/10/2016 7:32:25 AM , 0.9809284 ,6/10/2016 7:34:25 AM , 0.9341011 ,6/10/2016 7:36:25 AM , 0.9218603 ,6/10/2016 7:40:25 AM , 0.7197833 ,6/10/2016 7:42:25 AM , 0.966539 ,6/10/2016 7:44:25 AM , 0.9621311 ,6/10/2016 7:46:25 AM , 0.9320222 ,
 272 ,6/10/2016 7:50:25 AM , 1.006796 ,6/10/2016 7:52:25 AM , 0.9934663 ,6/10/2016 7:54:25 AM , 0.9584422 ,6/10/2016 7:56:25 AM , 0.9337361 ,6/10/2016 8:00:25 AM , 0.716699 ,6/10/2016 8:02:25 AM , 1.026975 ,6/10/2016 8:04:25 AM , 0.9833096 ,6/10/2016 8:06:25 AM , 0.9339266 ,
 273 ,6/10/2016 8:10:25 AM , 0.9850756 ,6/10/2016 8:12:25 AM , 1.010743 ,6/10/2016 8:14:25 AM , 1.008095 ,6/10/2016 8:16:25 AM , 0.9473223 ,6/10/2016 8:20:25 AM , 0.7395994 ,6/10/2016 8:22:25 AM , 1.000369 ,6/10/2016 8:24:25 AM , 1.018527 ,6/10/2016 8:26:25 AM , 0.9874618 ,
 274 ,6/10/2016 8:30:25 AM , 0.9880542 ,6/10/2016 8:32:25 AM , 1.04747 ,6/10/2016 8:34:25 AM , 0.9859598 ,6/10/2016 8:36:25 AM , 0.9509372 ,6/10/2016 8:40:25 AM , 0.8477517 ,6/10/2016 8:42:25 AM , 1.007346 ,6/10/2016 8:44:25 AM , 1.034695 ,6/10/2016 8:46:25 AM , 0.9804055 ,
 275 ,6/10/2016 8:50:25 AM , 0.9956874 ,6/10/2016 8:52:25 AM , 1.053284 ,6/10/2016 8:54:25 AM , 0.9938632 ,6/10/2016 8:56:25 AM , 0.926929 ,6/10/2016 9:00:25 AM , 0.938754 ,6/10/2016 9:02:25 AM , 1.003576 ,6/10/2016 9:04:25 AM , 0.9774204 ,6/10/2016 9:06:25 AM , 0.9792218 ,
 276 ,6/10/2016 9:10:25 AM , 0.9780055 ,6/10/2016 9:12:25 AM , 1.042038 ,6/10/2016 9:14:25 AM , 0.9948355 ,6/10/2016 9:16:25 AM , 0.9690635 ,6/10/2016 9:20:25 AM , 0.9447936 ,6/10/2016 9:22:25 AM , 0.9981305 ,6/10/2016 9:24:25 AM , 1.030103 ,6/10/2016 9:26:25 AM , 0.9887813 ,
 277 ,6/10/2016 9:30:25 AM , 0.9966471 ,6/10/2016 9:32:25 AM , 1.043779 ,6/10/2016 9:34:25 AM , 1.009657 ,6/10/2016 9:36:25 AM , 1.000547 ,6/10/2016 9:40:25 AM , 0.9074463 ,6/10/2016 9:42:25 AM , 1.015451 ,6/10/2016 9:44:25 AM , 1.020025 ,6/10/2016 9:46:25 AM , 1.004326 ,
 278 ,6/10/2016 9:50:25 AM , 1.011027 ,6/10/2016 9:52:25 AM , 1.034193 ,6/10/2016 9:54:25 AM , 1.045865 ,6/10/2016 9:56:25 AM , 1.014733 ,6/10/2016 10:00:25 AM , 0.944752 ,6/10/2016 10:02:25 AM , 1.026015 ,6/10/2016 10:04:25 AM , 1.022625 ,6/10/2016 10:06:25 AM , 0.9723089 ,
 279 ,6/10/2016 10:10:25 AM , 1.011839 ,6/10/2016 10:12:25 AM , 1.065547 ,6/10/2016 10:14:25 AM , 1.044295 ,6/10/2016 10:16:25 AM , 0.9934399 ,6/10/2016 10:20:25 AM , 0.9624724 ,6/10/2016 10:22:25 AM , 1.023 ,6/10/2016 10:24:25 AM , 1.030613 ,6/10/2016 10:26:25 AM , 0.9620574 ,
 280 ,6/10/2016 10:30:25 AM , 0.9900744 ,6/10/2016 10:32:25 AM , 1.105059 ,6/10/2016 10:34:25 AM , 1.027779 ,6/10/2016 10:36:25 AM , 1.000871 ,6/10/2016 10:40:25 AM , 0.9407799 ,6/10/2016 10:42:25 AM , 1.010138 ,6/10/2016 10:44:25 AM , 1.032166 ,6/10/2016 10:46:25 AM , 0.9901125 ,
 281 ,6/10/2016 10:50:25 AM , 1.021026 ,6/10/2016 10:52:25 AM , 1.052456 ,6/10/2016 10:54:25 AM , 1.051071 ,6/10/2016 10:56:25 AM , 0.9940148 ,6/10/2016 11:00:25 AM , 0.918386 ,6/10/2016 11:02:25 AM , 1.030388 ,6/10/2016 11:04:25 AM , 1.036323 ,6/10/2016 11:06:25 AM , 0.9967324 ,
 282 ,6/10/2016 11:10:25 AM , 1.035976 ,6/10/2016 11:12:25 AM , 1.072474 ,6/10/2016 11:14:25 AM , 1.01779 ,6/10/2016 11:16:25 AM , 1.012639 ,6/10/2016 11:20:25 AM , 0.9093878 ,6/10/2016 11:22:25 AM , 1.02521 ,6/10/2016 11:24:25 AM , 1.059672 ,6/10/2016 11:26:25 AM , 1.016208 ,
 283 ,6/10/2016 11:30:25 AM , 1.059079 ,6/10/2016 11:32:25 AM , 1.066413 ,6/10/2016 11:34:25 AM , 1.037942 ,6/10/2016 11:36:25 AM , 1.028683 ,6/10/2016 11:40:25 AM , 0.9426005 ,6/10/2016 11:42:25 AM , 1.024785 ,6/10/2016 11:44:25 AM , 1.053633 ,6/10/2016 11:46:25 AM , 0.9719006 ,
 284 ,6/10/2016 11:50:25 AM , 1.032777 ,6/10/2016 11:52:25 AM , 1.066142 ,6/10/2016 11:54:25 AM , 1.038225 ,6/10/2016 11:56:25 AM , 1.021573 ,6/10/2016 12:00:25 PM , 0.9739437 ,6/10/2016 12:02:25 PM , 1.012784 ,6/10/2016 12:04:25 PM , 1.014805 ,6/10/2016 12:06:25 PM , 0.9912583 ,
 285 ,6/10/2016 12:10:25 PM , 1.025862 ,6/10/2016 12:12:25 PM , 1.049582 ,6/10/2016 12:14:25 PM , 1.049018 ,6/10/2016 12:16:25 PM , 1.019003 ,6/10/2016 12:20:25 PM , 0.962081 ,6/10/2016 12:22:25 PM , 0.9990289 ,6/10/2016 12:24:25 PM , 1.025583 ,6/10/2016 12:26:25 PM , 0.9881252 ,
 286 ,6/10/2016 12:30:25 PM , 1.031842 ,6/10/2016 12:32:25 PM , 1.056435 ,6/10/2016 12:34:25 PM , 1.043612 ,6/10/2016 12:36:25 PM , 1.017158 ,6/10/2016 12:40:25 PM , 0.9608496 ,6/10/2016 12:42:25 PM , 1.02385 ,6/10/2016 12:44:25 PM , 1.039995 ,6/10/2016 12:46:25 PM , 0.9905309 ,
 287 ,6/10/2016 12:50:25 PM , 1.035898 ,6/10/2016 12:52:25 PM , 1.072059 ,6/10/2016 12:54:25 PM , 1.058458 ,6/10/2016 12:56:25 PM , 1.031288 ,6/10/2016 1:00:25 PM , 0.9384881 ,6/10/2016 1:02:25 PM , 1.026128 ,6/10/2016 1:04:25 PM , 1.032982 ,6/10/2016 1:06:25 PM , 1.006486 ,
 288 ,6/10/2016 1:10:25 PM , 1.020631 ,6/10/2016 1:12:25 PM , 1.056574 ,6/10/2016 1:14:25 PM , 1.067038 ,6/10/2016 1:16:25 PM , 1.028312 ,6/10/2016 1:20:25 PM , 0.9497601 ,6/10/2016 1:22:25 PM , 1.048 ,6/10/2016 1:24:25 PM , 1.043147 ,6/10/2016 1:26:25 PM , 1.027346 ,
 289 ,6/10/2016 1:30:25 PM , 1.041451 ,6/10/2016 1:32:25 PM , 1.039389 ,6/10/2016 1:34:25 PM , 1.048755 ,6/10/2016 1:36:25 PM , 1.015606 ,6/10/2016 1:40:25 PM , 0.9625442 ,6/10/2016 1:42:25 PM , 1.027339 ,6/10/2016 1:44:25 PM , 1.025311 ,6/10/2016 1:46:25 PM , 0.991497 ,
 290 ,6/10/2016 1:50:25 PM , 1.035692 ,6/10/2016 1:52:25 PM , 1.063487 ,6/10/2016 1:54:25 PM , 1.04945 ,6/10/2016 1:56:25 PM , 1.017944 ,6/10/2016 2:00:25 PM , 0.9891177 ,6/10/2016 2:02:25 PM , 1.02612 ,6/10/2016 2:04:25 PM , 1.014066 ,6/10/2016 2:06:25 PM , 1.011813 ,
 291 ,6/10/2016 2:10:25 PM , 1.029136 ,6/10/2016 2:12:25 PM , 1.09438 ,6/10/2016 2:14:25 PM , 1.081661 ,6/10/2016 2:16:25 PM , 1.004126 ,6/10/2016 2:20:25 PM , 1.000588 ,6/10/2016 2:22:25 PM , 1.025063 ,6/10/2016 2:24:25 PM , 1.022327 ,6/10/2016 2:26:25 PM , 1.007785 ,
 292 ,6/10/2016 2:30:25 PM , 1.044365 ,6/10/2016 2:32:25 PM , 1.079126 ,6/10/2016 2:34:25 PM , 1.083674 ,6/10/2016 2:36:25 PM , 1.018982 ,6/10/2016 2:40:25 PM , 0.9541194 ,6/10/2016 2:42:25 PM , 1.026056 ,6/10/2016 2:44:25 PM , 1.060336 ,6/10/2016 2:46:25 PM , 1.002181 ,
 293 ,6/10/2016 2:50:25 PM , 1.030367 ,6/10/2016 2:52:25 PM , 1.082659 ,6/10/2016 2:54:25 PM , 1.0641 ,6/10/2016 2:56:25 PM , 0.9998474 ,6/10/2016 3:00:25 PM , 0.9437976 ,6/10/2016 3:02:25 PM , 1.050747 ,12:00:00 AM , 0 ,12:00:00 AM , 0 ,
