Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,YAMB (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 211 ,6/9/2016 11:30:25 AM , 9 ,6/9/2016 11:32:25 AM , 18 ,6/9/2016 11:34:25 AM , 41 ,6/9/2016 11:36:25 AM , 2 ,6/9/2016 11:40:25 AM , 153 ,6/9/2016 11:42:25 AM , 88 ,6/9/2016 11:44:25 AM , 95 ,6/9/2016 11:46:25 AM , 23 ,
 212 ,6/9/2016 11:50:25 AM , 253 ,6/9/2016 11:52:25 AM , 247 ,6/9/2016 11:54:25 AM , 0 ,6/9/2016 11:56:25 AM , 44 ,6/9/2016 12:00:25 PM , 44 ,6/9/2016 12:02:25 PM , 11 ,6/9/2016 12:04:25 PM , 1 ,6/9/2016 12:06:25 PM , 8 ,
 213 ,6/9/2016 12:10:25 PM , 177 ,6/9/2016 12:12:25 PM , 106 ,6/9/2016 12:14:25 PM , 285 ,6/9/2016 12:16:25 PM , 1 ,6/9/2016 12:20:25 PM , 4 ,6/9/2016 12:22:25 PM , 10 ,6/9/2016 12:24:25 PM , 5 ,6/9/2016 12:26:25 PM , 167 ,
 214 ,6/9/2016 12:30:25 PM , 1 ,6/9/2016 12:32:25 PM , 6 ,6/9/2016 12:34:25 PM , 44 ,6/9/2016 12:36:25 PM , 227 ,6/9/2016 12:40:25 PM , 21 ,6/9/2016 12:42:25 PM , 97 ,6/9/2016 12:44:25 PM , 0 ,6/9/2016 12:46:25 PM , 207 ,
 215 ,6/9/2016 12:50:25 PM , 83 ,6/9/2016 12:52:25 PM , 204 ,6/9/2016 12:54:25 PM , 9 ,6/9/2016 12:56:25 PM , 39 ,6/9/2016 1:00:25 PM , 3 ,6/9/2016 1:02:25 PM , 13 ,6/9/2016 1:04:25 PM , 330 ,6/9/2016 1:06:25 PM , 12 ,
 216 ,6/9/2016 1:10:25 PM , 220 ,6/9/2016 1:12:25 PM , 83 ,6/9/2016 1:14:25 PM , 13 ,6/9/2016 1:16:25 PM , 8 ,6/9/2016 1:20:25 PM , 20 ,6/9/2016 1:22:25 PM , 17 ,6/9/2016 1:24:25 PM , 186 ,6/9/2016 1:26:25 PM , 9 ,
 217 ,6/9/2016 1:30:25 PM , 19 ,6/9/2016 1:32:25 PM , 8 ,6/9/2016 1:34:25 PM , 219 ,6/9/2016 1:36:25 PM , 152 ,6/9/2016 1:40:25 PM , 256 ,6/9/2016 1:42:25 PM , 56 ,6/9/2016 1:44:25 PM , 0 ,6/9/2016 1:46:25 PM , 10 ,
 218 ,6/9/2016 1:50:25 PM , 4 ,6/9/2016 1:52:25 PM , 225 ,6/9/2016 1:54:25 PM , 143 ,6/9/2016 1:56:25 PM , 16 ,6/9/2016 2:00:25 PM , 26 ,6/9/2016 2:02:25 PM , 126 ,6/9/2016 2:04:25 PM , 0 ,6/9/2016 2:06:25 PM , 292 ,
 219 ,6/9/2016 2:10:25 PM , 257 ,6/9/2016 2:12:25 PM , 102 ,6/9/2016 2:14:25 PM , 5 ,6/9/2016 2:16:25 PM , 197 ,6/9/2016 2:20:25 PM , 14 ,6/9/2016 2:22:25 PM , 12 ,6/9/2016 2:24:25 PM , 102 ,6/9/2016 2:26:25 PM , 15 ,
 220 ,6/9/2016 2:30:25 PM , 2 ,6/9/2016 2:32:25 PM , 8 ,6/9/2016 2:34:25 PM , 8 ,6/9/2016 2:36:25 PM , 217 ,6/9/2016 2:40:25 PM , 208 ,6/9/2016 2:42:25 PM , 19 ,6/9/2016 2:44:25 PM , 0 ,6/9/2016 2:46:25 PM , 20 ,
 221 ,6/9/2016 2:50:25 PM , 14 ,6/9/2016 2:52:25 PM , 114 ,6/9/2016 2:54:25 PM , 21 ,6/9/2016 2:56:25 PM , 10 ,6/9/2016 3:00:25 PM , 101 ,6/9/2016 3:02:25 PM , 153 ,6/9/2016 3:04:25 PM , 0 ,6/9/2016 3:06:25 PM , 5 ,
 222 ,6/9/2016 3:10:25 PM , 5 ,6/9/2016 3:12:25 PM , 70 ,6/9/2016 3:14:25 PM , 173 ,6/9/2016 3:16:25 PM , 46 ,6/9/2016 3:20:25 PM , 4 ,6/9/2016 3:22:25 PM , 79 ,6/9/2016 3:24:25 PM , 17 ,6/9/2016 3:26:25 PM , 70 ,
 223 ,6/9/2016 3:30:25 PM , 185 ,6/9/2016 3:32:25 PM , 0 ,6/9/2016 3:34:25 PM , 11 ,6/9/2016 3:36:25 PM , 1 ,6/9/2016 3:40:25 PM , 7 ,6/9/2016 3:42:25 PM , 5 ,6/9/2016 3:44:25 PM , 343 ,6/9/2016 3:46:25 PM , 233 ,
 224 ,6/9/2016 3:50:25 PM , 10 ,6/9/2016 3:52:25 PM , 17 ,6/9/2016 3:54:25 PM , 18 ,6/9/2016 3:56:25 PM , 157 ,6/9/2016 4:00:25 PM , 100 ,6/9/2016 4:02:25 PM , 131 ,6/9/2016 4:04:25 PM , 0 ,6/9/2016 4:06:25 PM , 3 ,
 225 ,6/9/2016 4:10:25 PM , 0 ,6/9/2016 4:12:25 PM , 109 ,6/9/2016 4:14:25 PM , 384 ,6/9/2016 4:16:25 PM , 7 ,6/9/2016 4:20:25 PM , 122 ,6/9/2016 4:22:25 PM , 4 ,6/9/2016 4:24:25 PM , 0 ,6/9/2016 4:26:25 PM , 197 ,
 226 ,6/9/2016 4:30:25 PM , 201 ,6/9/2016 4:32:25 PM , 59 ,6/9/2016 4:34:25 PM , 182 ,6/9/2016 4:36:25 PM , 42 ,6/9/2016 4:40:25 PM , 3 ,6/9/2016 4:42:25 PM , 166 ,6/9/2016 4:44:25 PM , 145 ,6/9/2016 4:46:25 PM , 201 ,
 227 ,6/9/2016 4:50:25 PM , 13 ,6/9/2016 4:52:25 PM , 4 ,6/9/2016 4:54:25 PM , 8 ,6/9/2016 4:56:25 PM , 28 ,6/9/2016 5:00:25 PM , 117 ,6/9/2016 5:02:25 PM , 27 ,6/9/2016 5:04:25 PM , 0 ,6/9/2016 5:06:25 PM , 134 ,
 228 ,6/9/2016 5:10:25 PM , 7 ,6/9/2016 5:12:25 PM , 116 ,6/9/2016 5:14:25 PM , 71 ,6/9/2016 5:16:25 PM , 65 ,6/9/2016 5:20:25 PM , 16 ,6/9/2016 5:22:25 PM , 165 ,6/9/2016 5:24:25 PM , 78 ,6/9/2016 5:26:25 PM , 36 ,
 229 ,6/9/2016 5:30:25 PM , 231 ,6/9/2016 5:32:25 PM , 29 ,6/9/2016 5:34:25 PM , 184 ,6/9/2016 5:36:25 PM , 10 ,6/9/2016 5:40:25 PM , 137 ,6/9/2016 5:42:25 PM , 89 ,6/9/2016 5:44:25 PM , 19 ,6/9/2016 5:46:25 PM , 155 ,
 230 ,6/9/2016 5:50:25 PM , 14 ,6/9/2016 5:52:25 PM , 88 ,6/9/2016 5:54:25 PM , 115 ,6/9/2016 5:56:25 PM , 26 ,6/9/2016 6:00:25 PM , 44 ,6/9/2016 6:02:25 PM , 154 ,6/9/2016 6:04:25 PM , 141 ,6/9/2016 6:06:25 PM , 286 ,
 231 ,6/9/2016 6:10:25 PM , 251 ,6/9/2016 6:12:25 PM , 203 ,6/9/2016 6:14:25 PM , 103 ,6/9/2016 6:16:25 PM , 215 ,6/9/2016 6:20:25 PM , 283 ,6/9/2016 6:22:25 PM , 334 ,6/9/2016 6:24:25 PM , 341 ,6/9/2016 6:26:25 PM , 897 ,
 232 ,6/9/2016 6:30:25 PM , 95 ,6/9/2016 6:32:25 PM , 257 ,6/9/2016 6:34:25 PM , 877 ,6/9/2016 6:36:25 PM , 346 ,6/9/2016 6:40:25 PM , 240 ,6/9/2016 6:42:25 PM , 740 ,6/9/2016 6:44:25 PM , 293 ,6/9/2016 6:46:25 PM , 272 ,
 233 ,6/9/2016 6:50:25 PM , 329 ,6/9/2016 6:52:25 PM , 289 ,6/9/2016 6:54:25 PM , 1198 ,6/9/2016 6:56:25 PM , 226 ,6/9/2016 7:00:25 PM , 565 ,6/9/2016 7:02:25 PM , 563 ,6/9/2016 7:04:25 PM , 301 ,6/9/2016 7:06:25 PM , 403 ,
 234 ,6/9/2016 7:10:25 PM , 685 ,6/9/2016 7:12:25 PM , 371 ,6/9/2016 7:14:25 PM , 834 ,6/9/2016 7:16:25 PM , 312 ,6/9/2016 7:20:25 PM , 383 ,6/9/2016 7:22:25 PM , 203 ,6/9/2016 7:24:25 PM , 184 ,6/9/2016 7:26:25 PM , 142 ,
 235 ,6/9/2016 7:30:25 PM , 376 ,6/9/2016 7:32:25 PM , 357 ,6/9/2016 7:34:25 PM , 404 ,6/9/2016 7:36:25 PM , 207 ,6/9/2016 7:40:25 PM , 172 ,6/9/2016 7:42:25 PM , 51 ,6/9/2016 7:44:25 PM , 326 ,6/9/2016 7:46:25 PM , 132 ,
 236 ,6/9/2016 7:50:25 PM , 299 ,6/9/2016 7:52:25 PM , 266 ,6/9/2016 7:54:25 PM , 359 ,6/9/2016 7:56:25 PM , 337 ,6/9/2016 8:00:25 PM , 150 ,6/9/2016 8:02:25 PM , 830 ,6/9/2016 8:04:25 PM , 514 ,6/9/2016 8:06:25 PM , 114 ,
 237 ,6/9/2016 8:10:25 PM , 334 ,6/9/2016 8:12:25 PM , 819 ,6/9/2016 8:14:25 PM , 638 ,6/9/2016 8:16:25 PM , 118 ,6/9/2016 8:20:25 PM , 22 ,6/9/2016 8:22:25 PM , 434 ,6/9/2016 8:24:25 PM , 606 ,6/9/2016 8:26:25 PM , 586 ,
 238 ,6/9/2016 8:30:25 PM , 302 ,6/9/2016 8:32:25 PM , 461 ,6/9/2016 8:34:25 PM , 147 ,6/9/2016 8:36:25 PM , 101 ,6/9/2016 8:40:25 PM , 342 ,6/9/2016 8:42:25 PM , 21 ,6/9/2016 8:44:25 PM , 508 ,6/9/2016 8:46:25 PM , 646 ,
 239 ,6/9/2016 8:50:25 PM , 441 ,6/9/2016 8:52:25 PM , 55 ,6/9/2016 8:54:25 PM , 123 ,6/9/2016 8:56:25 PM , 266 ,6/9/2016 9:00:25 PM , 4 ,6/9/2016 9:02:25 PM , 146 ,6/9/2016 9:04:25 PM , 113 ,6/9/2016 9:06:25 PM , 211 ,
 240 ,6/9/2016 9:10:25 PM , 258 ,6/9/2016 9:12:25 PM , 708 ,6/9/2016 9:14:25 PM , 505 ,6/9/2016 9:16:25 PM , 192 ,6/9/2016 9:20:25 PM , 194 ,6/9/2016 9:22:25 PM , 1086 ,6/9/2016 9:24:25 PM , 444 ,6/9/2016 9:26:25 PM , 204 ,
 241 ,6/9/2016 9:30:25 PM , 256 ,6/9/2016 9:32:25 PM , 475 ,6/9/2016 9:34:25 PM , 129 ,6/9/2016 9:36:25 PM , 105 ,6/9/2016 9:40:25 PM , 125 ,6/9/2016 9:42:25 PM , 330 ,6/9/2016 9:44:25 PM , 698 ,6/9/2016 9:46:25 PM , 736 ,
 242 ,6/9/2016 9:50:25 PM , 237 ,6/9/2016 9:52:25 PM , 15 ,6/9/2016 9:54:25 PM , 313 ,6/9/2016 9:56:25 PM , 477 ,6/9/2016 10:00:25 PM , 134 ,6/9/2016 10:02:25 PM , 421 ,6/9/2016 10:04:25 PM , 261 ,6/9/2016 10:06:25 PM , 239 ,
 243 ,6/9/2016 10:10:25 PM , 515 ,6/9/2016 10:12:25 PM , 738 ,6/9/2016 10:14:25 PM , 161 ,6/9/2016 10:16:25 PM , 171 ,6/9/2016 10:20:25 PM , 82 ,6/9/2016 10:22:25 PM , 667 ,6/9/2016 10:24:25 PM , 376 ,6/9/2016 10:26:25 PM , 524 ,
 244 ,6/9/2016 10:30:25 PM , 31 ,6/9/2016 10:32:25 PM , 523 ,6/9/2016 10:34:25 PM , 369 ,6/9/2016 10:36:25 PM , 3 ,6/9/2016 10:40:25 PM , 495 ,6/9/2016 10:42:25 PM , 208 ,6/9/2016 10:44:25 PM , 719 ,6/9/2016 10:46:25 PM , 155 ,
 245 ,6/9/2016 10:50:25 PM , 1036 ,6/9/2016 10:52:25 PM , 411 ,6/9/2016 10:54:25 PM , 513 ,6/9/2016 10:56:25 PM , 89 ,6/9/2016 11:00:25 PM , 196 ,6/9/2016 11:02:25 PM , 29 ,6/9/2016 11:04:25 PM , 1296 ,6/9/2016 11:06:25 PM , 586 ,
 246 ,6/9/2016 11:10:25 PM , 779 ,6/9/2016 11:12:25 PM , 14 ,6/9/2016 11:14:25 PM , 9 ,6/9/2016 11:16:25 PM , 555 ,6/9/2016 11:20:25 PM , 7 ,6/9/2016 11:22:25 PM , 933 ,6/9/2016 11:24:25 PM , 1043 ,6/9/2016 11:26:25 PM , 578 ,
 247 ,6/9/2016 11:30:25 PM , 416 ,6/9/2016 11:32:25 PM , 693 ,6/9/2016 11:34:25 PM , 141 ,6/9/2016 11:36:25 PM , 136 ,6/9/2016 11:40:25 PM , 67 ,6/9/2016 11:42:25 PM , 971 ,6/9/2016 11:44:25 PM , 564 ,6/9/2016 11:46:25 PM , 1031 ,
 248 ,6/9/2016 11:50:25 PM , 249 ,6/9/2016 11:52:25 PM , 666 ,6/9/2016 11:54:25 PM , 127 ,6/9/2016 11:56:25 PM , 0 ,6/10/2016 12:00:25 AM , 389 ,6/10/2016 12:02:25 AM , 389 ,6/10/2016 12:04:25 AM , 13 ,6/10/2016 12:06:25 AM , 806 ,
 249 ,6/10/2016 12:10:25 AM , 180 ,6/10/2016 12:12:25 AM , 133 ,6/10/2016 12:14:25 AM , 618 ,6/10/2016 12:16:25 AM , 428 ,6/10/2016 12:20:25 AM , 205 ,6/10/2016 12:22:25 AM , 413 ,6/10/2016 12:24:25 AM , 867 ,6/10/2016 12:26:25 AM , 955 ,
 250 ,6/10/2016 12:30:25 AM , 107 ,6/10/2016 12:32:25 AM , 129 ,6/10/2016 12:34:25 AM , 175 ,6/10/2016 12:36:25 AM , 97 ,6/10/2016 12:40:25 AM , 166 ,6/10/2016 12:42:25 AM , 72 ,6/10/2016 12:44:25 AM , 1113 ,6/10/2016 12:46:25 AM , 1033 ,
 251 ,6/10/2016 12:50:25 AM , 508 ,6/10/2016 12:52:25 AM , 327 ,6/10/2016 12:54:25 AM , 258 ,6/10/2016 12:56:25 AM , 301 ,6/10/2016 1:00:25 AM , 139 ,6/10/2016 1:02:25 AM , 310 ,6/10/2016 1:04:25 AM , 918 ,6/10/2016 1:06:25 AM , 859 ,
 252 ,6/10/2016 1:10:25 AM , 0 ,6/10/2016 1:12:25 AM , 249 ,6/10/2016 1:14:25 AM , 265 ,6/10/2016 1:16:25 AM , 87 ,6/10/2016 1:20:25 AM , 14 ,6/10/2016 1:22:25 AM , 744 ,6/10/2016 1:24:25 AM , 452 ,6/10/2016 1:26:25 AM , 698 ,
 253 ,6/10/2016 1:30:25 AM , 371 ,6/10/2016 1:32:25 AM , 128 ,6/10/2016 1:34:25 AM , 100 ,6/10/2016 1:36:25 AM , 3 ,6/10/2016 1:40:25 AM , 346 ,6/10/2016 1:42:25 AM , 310 ,6/10/2016 1:44:25 AM , 538 ,6/10/2016 1:46:25 AM , 1040 ,
 254 ,6/10/2016 1:50:25 AM , 543 ,6/10/2016 1:52:25 AM , 113 ,6/10/2016 1:54:25 AM , 43 ,6/10/2016 1:56:25 AM , 0 ,6/10/2016 2:00:25 AM , 360 ,6/10/2016 2:02:25 AM , 6 ,6/10/2016 2:04:25 AM , 17 ,6/10/2016 2:06:25 AM , 877 ,
 255 ,6/10/2016 2:10:25 AM , 63 ,6/10/2016 2:12:25 AM , 34 ,6/10/2016 2:14:25 AM , 25 ,6/10/2016 2:16:25 AM , 269 ,6/10/2016 2:20:25 AM , 129 ,6/10/2016 2:22:25 AM , 0 ,6/10/2016 2:24:25 AM , 327 ,6/10/2016 2:26:25 AM , 865 ,
 256 ,6/10/2016 2:30:25 AM , 67 ,6/10/2016 2:32:25 AM , 620 ,6/10/2016 2:34:25 AM , 444 ,6/10/2016 2:36:25 AM , 283 ,6/10/2016 2:40:25 AM , 145 ,6/10/2016 2:42:25 AM , 84 ,6/10/2016 2:44:25 AM , 883 ,6/10/2016 2:46:25 AM , 764 ,
 257 ,6/10/2016 2:50:25 AM , 121 ,6/10/2016 2:52:25 AM , 536 ,6/10/2016 2:54:25 AM , 714 ,6/10/2016 2:56:25 AM , 32 ,6/10/2016 3:00:25 AM , 212 ,6/10/2016 3:02:25 AM , 610 ,6/10/2016 3:04:25 AM , 482 ,6/10/2016 3:06:25 AM , 605 ,
 258 ,6/10/2016 3:10:25 AM , 398 ,6/10/2016 3:12:25 AM , 175 ,6/10/2016 3:14:25 AM , 574 ,6/10/2016 3:16:25 AM , 0 ,6/10/2016 3:20:25 AM , 106 ,6/10/2016 3:22:25 AM , 119 ,6/10/2016 3:24:25 AM , 65 ,6/10/2016 3:26:25 AM , 539 ,
 259 ,6/10/2016 3:30:25 AM , 616 ,6/10/2016 3:32:25 AM , 121 ,6/10/2016 3:34:25 AM , 452 ,6/10/2016 3:36:25 AM , 17 ,6/10/2016 3:40:25 AM , 59 ,6/10/2016 3:42:25 AM , 1 ,6/10/2016 3:44:25 AM , 48 ,6/10/2016 3:46:25 AM , 597 ,
 260 ,6/10/2016 3:50:25 AM , 51 ,6/10/2016 3:52:25 AM , 287 ,6/10/2016 3:54:25 AM , 24 ,6/10/2016 3:56:25 AM , 196 ,6/10/2016 4:00:25 AM , 141 ,6/10/2016 4:02:25 AM , 190 ,6/10/2016 4:04:25 AM , 57 ,6/10/2016 4:06:25 AM , 227 ,
 261 ,6/10/2016 4:10:25 AM , 28 ,6/10/2016 4:12:25 AM , 925 ,6/10/2016 4:14:25 AM , 56 ,6/10/2016 4:16:25 AM , 318 ,6/10/2016 4:20:25 AM , 315 ,6/10/2016 4:22:25 AM , 450 ,6/10/2016 4:24:25 AM , 29 ,6/10/2016 4:26:25 AM , 736 ,
 262 ,6/10/2016 4:30:25 AM , 66 ,6/10/2016 4:32:25 AM , 562 ,6/10/2016 4:34:25 AM , 29 ,6/10/2016 4:36:25 AM , 39 ,6/10/2016 4:40:25 AM , 184 ,6/10/2016 4:42:25 AM , 155 ,6/10/2016 4:44:25 AM , 314 ,6/10/2016 4:46:25 AM , 526 ,
 263 ,6/10/2016 4:50:25 AM , 320 ,6/10/2016 4:52:25 AM , 975 ,6/10/2016 4:54:25 AM , 447 ,6/10/2016 4:56:25 AM , 0 ,6/10/2016 5:00:25 AM , 31 ,6/10/2016 5:02:25 AM , 0 ,6/10/2016 5:04:25 AM , 308 ,6/10/2016 5:06:25 AM , 422 ,
 264 ,6/10/2016 5:10:25 AM , 165 ,6/10/2016 5:12:25 AM , 418 ,6/10/2016 5:14:25 AM , 523 ,6/10/2016 5:16:25 AM , 231 ,6/10/2016 5:20:25 AM , 190 ,6/10/2016 5:22:25 AM , 10 ,6/10/2016 5:24:25 AM , 75 ,6/10/2016 5:26:25 AM , 185 ,
 265 ,6/10/2016 5:30:25 AM , 3 ,6/10/2016 5:32:25 AM , 27 ,6/10/2016 5:34:25 AM , 143 ,6/10/2016 5:36:25 AM , 176 ,6/10/2016 5:40:25 AM , 210 ,6/10/2016 5:42:25 AM , 54 ,6/10/2016 5:44:25 AM , 549 ,6/10/2016 5:46:25 AM , 559 ,
 266 ,6/10/2016 5:50:25 AM , 66 ,6/10/2016 5:52:25 AM , 10 ,6/10/2016 5:54:25 AM , 17 ,6/10/2016 5:56:25 AM , 7 ,6/10/2016 6:00:25 AM , 56 ,6/10/2016 6:02:25 AM , 564 ,6/10/2016 6:04:25 AM , 543 ,6/10/2016 6:06:25 AM , 523 ,
 267 ,6/10/2016 6:10:25 AM , 100 ,6/10/2016 6:12:25 AM , 347 ,6/10/2016 6:14:25 AM , 431 ,6/10/2016 6:16:25 AM , 213 ,6/10/2016 6:20:25 AM , 213 ,6/10/2016 6:22:25 AM , 383 ,6/10/2016 6:24:25 AM , 112 ,6/10/2016 6:26:25 AM , 399 ,
 268 ,6/10/2016 6:30:25 AM , 11 ,6/10/2016 6:32:25 AM , 630 ,6/10/2016 6:34:25 AM , 465 ,6/10/2016 6:36:25 AM , 3 ,6/10/2016 6:40:25 AM , 36 ,6/10/2016 6:42:25 AM , 4 ,6/10/2016 6:44:25 AM , 1 ,6/10/2016 6:46:25 AM , 72 ,
 269 ,6/10/2016 6:50:25 AM , 19 ,6/10/2016 6:52:25 AM , 182 ,6/10/2016 6:54:25 AM , 57 ,6/10/2016 6:56:25 AM , 0 ,6/10/2016 7:00:25 AM , 88 ,6/10/2016 7:02:25 AM , 11 ,6/10/2016 7:04:25 AM , 0 ,6/10/2016 7:06:25 AM , 25 ,
 270 ,6/10/2016 7:10:25 AM , 175 ,6/10/2016 7:12:25 AM , 138 ,6/10/2016 7:14:25 AM , 241 ,6/10/2016 7:16:25 AM , 131 ,6/10/2016 7:20:25 AM , 109 ,6/10/2016 7:22:25 AM , 292 ,6/10/2016 7:24:25 AM , 543 ,6/10/2016 7:26:25 AM , 313 ,
 271 ,6/10/2016 7:30:25 AM , 303 ,6/10/2016 7:32:25 AM , 187 ,6/10/2016 7:34:25 AM , 419 ,6/10/2016 7:36:25 AM , 242 ,6/10/2016 7:40:25 AM , 3 ,6/10/2016 7:42:25 AM , 284 ,6/10/2016 7:44:25 AM , 535 ,6/10/2016 7:46:25 AM , 209 ,
 272 ,6/10/2016 7:50:25 AM , 36 ,6/10/2016 7:52:25 AM , 217 ,6/10/2016 7:54:25 AM , 245 ,6/10/2016 7:56:25 AM , 10 ,6/10/2016 8:00:25 AM , 8 ,6/10/2016 8:02:25 AM , 193 ,6/10/2016 8:04:25 AM , 470 ,6/10/2016 8:06:25 AM , 24 ,
 273 ,6/10/2016 8:10:25 AM , 239 ,6/10/2016 8:12:25 AM , 323 ,6/10/2016 8:14:25 AM , 67 ,6/10/2016 8:16:25 AM , 329 ,6/10/2016 8:20:25 AM , 225 ,6/10/2016 8:22:25 AM , 371 ,6/10/2016 8:24:25 AM , 557 ,6/10/2016 8:26:25 AM , 204 ,
 274 ,6/10/2016 8:30:25 AM , 5 ,6/10/2016 8:32:25 AM , 170 ,6/10/2016 8:34:25 AM , 6 ,6/10/2016 8:36:25 AM , 0 ,6/10/2016 8:40:25 AM , 339 ,6/10/2016 8:42:25 AM , 31 ,6/10/2016 8:44:25 AM , 475 ,6/10/2016 8:46:25 AM , 330 ,
 275 ,6/10/2016 8:50:25 AM , 1 ,6/10/2016 8:52:25 AM , 18 ,6/10/2016 8:54:25 AM , 11 ,6/10/2016 8:56:25 AM , 0 ,6/10/2016 9:00:25 AM , 155 ,6/10/2016 9:02:25 AM , 11 ,6/10/2016 9:04:25 AM , 286 ,6/10/2016 9:06:25 AM , 336 ,
 276 ,6/10/2016 9:10:25 AM , 295 ,6/10/2016 9:12:25 AM , 12 ,6/10/2016 9:14:25 AM , 232 ,6/10/2016 9:16:25 AM , 126 ,6/10/2016 9:20:25 AM , 10 ,6/10/2016 9:22:25 AM , 110 ,6/10/2016 9:24:25 AM , 40 ,6/10/2016 9:26:25 AM , 123 ,
 277 ,6/10/2016 9:30:25 AM , 177 ,6/10/2016 9:32:25 AM , 251 ,6/10/2016 9:34:25 AM , 415 ,6/10/2016 9:36:25 AM , 7 ,6/10/2016 9:40:25 AM , 19 ,6/10/2016 9:42:25 AM , 136 ,6/10/2016 9:44:25 AM , 126 ,6/10/2016 9:46:25 AM , 22 ,
 278 ,6/10/2016 9:50:25 AM , 13 ,6/10/2016 9:52:25 AM , 218 ,6/10/2016 9:54:25 AM , 87 ,6/10/2016 9:56:25 AM , 83 ,6/10/2016 10:00:25 AM , 183 ,6/10/2016 10:02:25 AM , 12 ,6/10/2016 10:04:25 AM , 484 ,6/10/2016 10:06:25 AM , 2 ,
 279 ,6/10/2016 10:10:25 AM , 14 ,6/10/2016 10:12:25 AM , 9 ,6/10/2016 10:14:25 AM , 20 ,6/10/2016 10:16:25 AM , 124 ,6/10/2016 10:20:25 AM , 36 ,6/10/2016 10:22:25 AM , 7 ,6/10/2016 10:24:25 AM , 739 ,6/10/2016 10:26:25 AM , 17 ,
 280 ,6/10/2016 10:30:25 AM , 3 ,6/10/2016 10:32:25 AM , 60 ,6/10/2016 10:34:25 AM , 15 ,6/10/2016 10:36:25 AM , 8 ,6/10/2016 10:40:25 AM , 2 ,6/10/2016 10:42:25 AM , 190 ,6/10/2016 10:44:25 AM , 472 ,6/10/2016 10:46:25 AM , 344 ,
 281 ,6/10/2016 10:50:25 AM , 264 ,6/10/2016 10:52:25 AM , 300 ,6/10/2016 10:54:25 AM , 6 ,6/10/2016 10:56:25 AM , 1 ,6/10/2016 11:00:25 AM , 4 ,6/10/2016 11:02:25 AM , 374 ,6/10/2016 11:04:25 AM , 114 ,6/10/2016 11:06:25 AM , 350 ,
 282 ,6/10/2016 11:10:25 AM , 206 ,6/10/2016 11:12:25 AM , 74 ,6/10/2016 11:14:25 AM , 86 ,6/10/2016 11:16:25 AM , 5 ,6/10/2016 11:20:25 AM , 11 ,6/10/2016 11:22:25 AM , 79 ,6/10/2016 11:24:25 AM , 221 ,6/10/2016 11:26:25 AM , 30 ,
 283 ,6/10/2016 11:30:25 AM , 28 ,6/10/2016 11:32:25 AM , 12 ,6/10/2016 11:34:25 AM , 275 ,6/10/2016 11:36:25 AM , 97 ,6/10/2016 11:40:25 AM , 286 ,6/10/2016 11:42:25 AM , 14 ,6/10/2016 11:44:25 AM , 58 ,6/10/2016 11:46:25 AM , 0 ,
 284 ,6/10/2016 11:50:25 AM , 285 ,6/10/2016 11:52:25 AM , 26 ,6/10/2016 11:54:25 AM , 261 ,6/10/2016 11:56:25 AM , 2 ,6/10/2016 12:00:25 PM , 314 ,6/10/2016 12:02:25 PM , 15 ,6/10/2016 12:04:25 PM , 35 ,6/10/2016 12:06:25 PM , 9 ,
 285 ,6/10/2016 12:10:25 PM , 62 ,6/10/2016 12:12:25 PM , 28 ,6/10/2016 12:14:25 PM , 49 ,6/10/2016 12:16:25 PM , 50 ,6/10/2016 12:20:25 PM , 82 ,6/10/2016 12:22:25 PM , 24 ,6/10/2016 12:24:25 PM , 267 ,6/10/2016 12:26:25 PM , 26 ,
 286 ,6/10/2016 12:30:25 PM , 59 ,6/10/2016 12:32:25 PM , 201 ,6/10/2016 12:34:25 PM , 15 ,6/10/2016 12:36:25 PM , 153 ,6/10/2016 12:40:25 PM , 9 ,6/10/2016 12:42:25 PM , 202 ,6/10/2016 12:44:25 PM , 667 ,6/10/2016 12:46:25 PM , 18 ,
