Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:49 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,ZTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 206 ,6/9/2016 9:50:25 AM , 489 ,6/9/2016 9:52:25 AM , 0 ,6/9/2016 9:54:25 AM , 0 ,6/9/2016 9:56:25 AM , 3 ,6/9/2016 10:00:25 AM , 0 ,6/9/2016 10:02:25 AM , 601 ,6/9/2016 10:04:25 AM , 0 ,6/9/2016 10:06:25 AM , 0 ,
 207 ,6/9/2016 10:10:25 AM , 196 ,6/9/2016 10:12:25 AM , 0 ,6/9/2016 10:14:25 AM , 0 ,6/9/2016 10:16:25 AM , 177 ,6/9/2016 10:20:25 AM , 35 ,6/9/2016 10:22:25 AM , 0 ,6/9/2016 10:24:25 AM , 0 ,6/9/2016 10:26:25 AM , 24 ,
 208 ,6/9/2016 10:30:25 AM , 0 ,6/9/2016 10:32:25 AM , 157 ,6/9/2016 10:34:25 AM , 25 ,6/9/2016 10:36:25 AM , 175 ,6/9/2016 10:40:25 AM , 211 ,6/9/2016 10:42:25 AM , 0 ,6/9/2016 10:44:25 AM , 0 ,6/9/2016 10:46:25 AM , 0 ,
 209 ,6/9/2016 10:50:25 AM , 3 ,6/9/2016 10:52:25 AM , 59 ,6/9/2016 10:54:25 AM , 38 ,6/9/2016 10:56:25 AM , 147 ,6/9/2016 11:00:25 AM , 0 ,6/9/2016 11:02:25 AM , 0 ,6/9/2016 11:04:25 AM , 0 ,6/9/2016 11:06:25 AM , 155 ,
 210 ,6/9/2016 11:10:25 AM , 121 ,6/9/2016 11:12:25 AM , 0 ,6/9/2016 11:14:25 AM , 30 ,6/9/2016 11:16:25 AM , 54 ,6/9/2016 11:20:25 AM , 0 ,6/9/2016 11:22:25 AM , 434 ,6/9/2016 11:24:25 AM , 0 ,6/9/2016 11:26:25 AM , 0 ,
 211 ,6/9/2016 11:30:25 AM , 0 ,6/9/2016 11:32:25 AM , 0 ,6/9/2016 11:34:25 AM , 0 ,6/9/2016 11:36:25 AM , 0 ,6/9/2016 11:40:25 AM , 113 ,6/9/2016 11:42:25 AM , 43 ,6/9/2016 11:44:25 AM , 0 ,6/9/2016 11:46:25 AM , 0 ,
 212 ,6/9/2016 11:50:25 AM , 438 ,6/9/2016 11:52:25 AM , 708 ,6/9/2016 11:54:25 AM , 0 ,6/9/2016 11:56:25 AM , 32 ,6/9/2016 12:00:25 PM , 0 ,6/9/2016 12:02:25 PM , 0 ,6/9/2016 12:04:25 PM , 0 ,6/9/2016 12:06:25 PM , 0 ,
 213 ,6/9/2016 12:10:25 PM , 509 ,6/9/2016 12:12:25 PM , 8 ,6/9/2016 12:14:25 PM , 68 ,6/9/2016 12:16:25 PM , 0 ,6/9/2016 12:20:25 PM , 0 ,6/9/2016 12:22:25 PM , 0 ,6/9/2016 12:24:25 PM , 0 ,6/9/2016 12:26:25 PM , 47 ,
 214 ,6/9/2016 12:30:25 PM , 0 ,6/9/2016 12:32:25 PM , 0 ,6/9/2016 12:34:25 PM , 1 ,6/9/2016 12:36:25 PM , 493 ,6/9/2016 12:40:25 PM , 0 ,6/9/2016 12:42:25 PM , 24 ,6/9/2016 12:44:25 PM , 0 ,6/9/2016 12:46:25 PM , 20 ,
 215 ,6/9/2016 12:50:25 PM , 217 ,6/9/2016 12:52:25 PM , 593 ,6/9/2016 12:54:25 PM , 0 ,6/9/2016 12:56:25 PM , 3 ,6/9/2016 1:00:25 PM , 0 ,6/9/2016 1:02:25 PM , 0 ,6/9/2016 1:04:25 PM , 47 ,6/9/2016 1:06:25 PM , 0 ,
 216 ,6/9/2016 1:10:25 PM , 391 ,6/9/2016 1:12:25 PM , 7 ,6/9/2016 1:14:25 PM , 0 ,6/9/2016 1:16:25 PM , 2 ,6/9/2016 1:20:25 PM , 0 ,6/9/2016 1:22:25 PM , 0 ,6/9/2016 1:24:25 PM , 81 ,6/9/2016 1:26:25 PM , 0 ,
 217 ,6/9/2016 1:30:25 PM , 6 ,6/9/2016 1:32:25 PM , 0 ,6/9/2016 1:34:25 PM , 39 ,6/9/2016 1:36:25 PM , 281 ,6/9/2016 1:40:25 PM , 68 ,6/9/2016 1:42:25 PM , 4 ,6/9/2016 1:44:25 PM , 0 ,6/9/2016 1:46:25 PM , 0 ,
 218 ,6/9/2016 1:50:25 PM , 0 ,6/9/2016 1:52:25 PM , 801 ,6/9/2016 1:54:25 PM , 0 ,6/9/2016 1:56:25 PM , 2 ,6/9/2016 2:00:25 PM , 0 ,6/9/2016 2:02:25 PM , 35 ,6/9/2016 2:04:25 PM , 0 ,6/9/2016 2:06:25 PM , 81 ,
 219 ,6/9/2016 2:10:25 PM , 580 ,6/9/2016 2:12:25 PM , 23 ,6/9/2016 2:14:25 PM , 0 ,6/9/2016 2:16:25 PM , 210 ,6/9/2016 2:20:25 PM , 0 ,6/9/2016 2:22:25 PM , 0 ,6/9/2016 2:24:25 PM , 17 ,6/9/2016 2:26:25 PM , 0 ,
 220 ,6/9/2016 2:30:25 PM , 0 ,6/9/2016 2:32:25 PM , 0 ,6/9/2016 2:34:25 PM , 0 ,6/9/2016 2:36:25 PM , 287 ,6/9/2016 2:40:25 PM , 188 ,6/9/2016 2:42:25 PM , 0 ,6/9/2016 2:44:25 PM , 0 ,6/9/2016 2:46:25 PM , 0 ,
 221 ,6/9/2016 2:50:25 PM , 0 ,6/9/2016 2:52:25 PM , 47 ,6/9/2016 2:54:25 PM , 0 ,6/9/2016 2:56:25 PM , 0 ,6/9/2016 3:00:25 PM , 20 ,6/9/2016 3:02:25 PM , 106 ,6/9/2016 3:04:25 PM , 0 ,6/9/2016 3:06:25 PM , 0 ,
 222 ,6/9/2016 3:10:25 PM , 0 ,6/9/2016 3:12:25 PM , 0 ,6/9/2016 3:14:25 PM , 19 ,6/9/2016 3:16:25 PM , 63 ,6/9/2016 3:20:25 PM , 0 ,6/9/2016 3:22:25 PM , 0 ,6/9/2016 3:24:25 PM , 0 ,6/9/2016 3:26:25 PM , 7 ,
 223 ,6/9/2016 3:30:25 PM , 243 ,6/9/2016 3:32:25 PM , 0 ,6/9/2016 3:34:25 PM , 0 ,6/9/2016 3:36:25 PM , 0 ,6/9/2016 3:40:25 PM , 0 ,6/9/2016 3:42:25 PM , 0 ,6/9/2016 3:44:25 PM , 7 ,6/9/2016 3:46:25 PM , 54 ,
 224 ,6/9/2016 3:50:25 PM , 0 ,6/9/2016 3:52:25 PM , 0 ,6/9/2016 3:54:25 PM , 0 ,6/9/2016 3:56:25 PM , 168 ,6/9/2016 4:00:25 PM , 38 ,6/9/2016 4:02:25 PM , 37 ,6/9/2016 4:04:25 PM , 0 ,6/9/2016 4:06:25 PM , 0 ,
 225 ,6/9/2016 4:10:25 PM , 0 ,6/9/2016 4:12:25 PM , 37 ,6/9/2016 4:14:25 PM , 193 ,6/9/2016 4:16:25 PM , 0 ,6/9/2016 4:20:25 PM , 69 ,6/9/2016 4:22:25 PM , 0 ,6/9/2016 4:24:25 PM , 0 ,6/9/2016 4:26:25 PM , 90 ,
 226 ,6/9/2016 4:30:25 PM , 276 ,6/9/2016 4:32:25 PM , 23 ,6/9/2016 4:34:25 PM , 12 ,6/9/2016 4:36:25 PM , 107 ,6/9/2016 4:40:25 PM , 0 ,6/9/2016 4:42:25 PM , 178 ,6/9/2016 4:44:25 PM , 15 ,6/9/2016 4:46:25 PM , 16 ,
 227 ,6/9/2016 4:50:25 PM , 0 ,6/9/2016 4:52:25 PM , 0 ,6/9/2016 4:54:25 PM , 0 ,6/9/2016 4:56:25 PM , 0 ,6/9/2016 5:00:25 PM , 45 ,6/9/2016 5:02:25 PM , 0 ,6/9/2016 5:04:25 PM , 0 ,6/9/2016 5:06:25 PM , 18 ,
 228 ,6/9/2016 5:10:25 PM , 0 ,6/9/2016 5:12:25 PM , 41 ,6/9/2016 5:14:25 PM , 14 ,6/9/2016 5:16:25 PM , 26 ,6/9/2016 5:20:25 PM , 0 ,6/9/2016 5:22:25 PM , 279 ,6/9/2016 5:24:25 PM , 3 ,6/9/2016 5:26:25 PM , 0 ,
 229 ,6/9/2016 5:30:25 PM , 309 ,6/9/2016 5:32:25 PM , 0 ,6/9/2016 5:34:25 PM , 104 ,6/9/2016 5:36:25 PM , 0 ,6/9/2016 5:40:25 PM , 56 ,6/9/2016 5:42:25 PM , 47 ,6/9/2016 5:44:25 PM , 0 ,6/9/2016 5:46:25 PM , 51 ,
 230 ,6/9/2016 5:50:25 PM , 0 ,6/9/2016 5:52:25 PM , 1 ,6/9/2016 5:54:25 PM , 0 ,6/9/2016 5:56:25 PM , 6 ,6/9/2016 6:00:25 PM , 10 ,6/9/2016 6:02:25 PM , 196 ,6/9/2016 6:04:25 PM , 2 ,6/9/2016 6:06:25 PM , 107 ,
 231 ,6/9/2016 6:10:25 PM , 221 ,6/9/2016 6:12:25 PM , 171 ,6/9/2016 6:14:25 PM , 16 ,6/9/2016 6:16:25 PM , 222 ,6/9/2016 6:20:25 PM , 31 ,6/9/2016 6:22:25 PM , 421 ,6/9/2016 6:24:25 PM , 41 ,6/9/2016 6:26:25 PM , 787 ,
 232 ,6/9/2016 6:30:25 PM , 51 ,6/9/2016 6:32:25 PM , 588 ,6/9/2016 6:34:25 PM , 433 ,6/9/2016 6:36:25 PM , 486 ,6/9/2016 6:40:25 PM , 37 ,6/9/2016 6:42:25 PM , 829 ,6/9/2016 6:44:25 PM , 8 ,6/9/2016 6:46:25 PM , 126 ,
 233 ,6/9/2016 6:50:25 PM , 276 ,6/9/2016 6:52:25 PM , 334 ,6/9/2016 6:54:25 PM , 356 ,6/9/2016 6:56:25 PM , 265 ,6/9/2016 7:00:25 PM , 276 ,6/9/2016 7:02:25 PM , 233 ,6/9/2016 7:04:25 PM , 0 ,6/9/2016 7:06:25 PM , 104 ,
 234 ,6/9/2016 7:10:25 PM , 373 ,6/9/2016 7:12:25 PM , 226 ,6/9/2016 7:14:25 PM , 71 ,6/9/2016 7:16:25 PM , 423 ,6/9/2016 7:20:25 PM , 49 ,6/9/2016 7:22:25 PM , 68 ,6/9/2016 7:24:25 PM , 2 ,6/9/2016 7:26:25 PM , 13 ,
 235 ,6/9/2016 7:30:25 PM , 224 ,6/9/2016 7:32:25 PM , 273 ,6/9/2016 7:34:25 PM , 10 ,6/9/2016 7:36:25 PM , 80 ,6/9/2016 7:40:25 PM , 35 ,6/9/2016 7:42:25 PM , 6 ,6/9/2016 7:44:25 PM , 7 ,6/9/2016 7:46:25 PM , 3 ,
 236 ,6/9/2016 7:50:25 PM , 246 ,6/9/2016 7:52:25 PM , 215 ,6/9/2016 7:54:25 PM , 25 ,6/9/2016 7:56:25 PM , 496 ,6/9/2016 8:00:25 PM , 9 ,6/9/2016 8:02:25 PM , 715 ,6/9/2016 8:04:25 PM , 14 ,6/9/2016 8:06:25 PM , 20 ,
 237 ,6/9/2016 8:10:25 PM , 217 ,6/9/2016 8:12:25 PM , 898 ,6/9/2016 8:14:25 PM , 180 ,6/9/2016 8:16:25 PM , 121 ,6/9/2016 8:20:25 PM , 0 ,6/9/2016 8:22:25 PM , 356 ,6/9/2016 8:24:25 PM , 31 ,6/9/2016 8:26:25 PM , 376 ,
 238 ,6/9/2016 8:30:25 PM , 313 ,6/9/2016 8:32:25 PM , 463 ,6/9/2016 8:34:25 PM , 4 ,6/9/2016 8:36:25 PM , 159 ,6/9/2016 8:40:25 PM , 85 ,6/9/2016 8:42:25 PM , 0 ,6/9/2016 8:44:25 PM , 17 ,6/9/2016 8:46:25 PM , 246 ,
 239 ,6/9/2016 8:50:25 PM , 439 ,6/9/2016 8:52:25 PM , 42 ,6/9/2016 8:54:25 PM , 8 ,6/9/2016 8:56:25 PM , 537 ,6/9/2016 9:00:25 PM , 0 ,6/9/2016 9:02:25 PM , 90 ,6/9/2016 9:04:25 PM , 2 ,6/9/2016 9:06:25 PM , 89 ,
 240 ,6/9/2016 9:10:25 PM , 238 ,6/9/2016 9:12:25 PM , 693 ,6/9/2016 9:14:25 PM , 162 ,6/9/2016 9:16:25 PM , 339 ,6/9/2016 9:20:25 PM , 219 ,6/9/2016 9:22:25 PM , 1224 ,6/9/2016 9:24:25 PM , 28 ,6/9/2016 9:26:25 PM , 121 ,
 241 ,6/9/2016 9:30:25 PM , 145 ,6/9/2016 9:32:25 PM , 404 ,6/9/2016 9:34:25 PM , 10 ,6/9/2016 9:36:25 PM , 162 ,6/9/2016 9:40:25 PM , 2 ,6/9/2016 9:42:25 PM , 185 ,6/9/2016 9:44:25 PM , 127 ,6/9/2016 9:46:25 PM , 901 ,
 242 ,6/9/2016 9:50:25 PM , 252 ,6/9/2016 9:52:25 PM , 0 ,6/9/2016 9:54:25 PM , 31 ,6/9/2016 9:56:25 PM , 998 ,6/9/2016 10:00:25 PM , 16 ,6/9/2016 10:02:25 PM , 276 ,6/9/2016 10:04:25 PM , 0 ,6/9/2016 10:06:25 PM , 122 ,
 243 ,6/9/2016 10:10:25 PM , 557 ,6/9/2016 10:12:25 PM , 989 ,6/9/2016 10:14:25 PM , 9 ,6/9/2016 10:16:25 PM , 282 ,6/9/2016 10:20:25 PM , 8 ,6/9/2016 10:22:25 PM , 848 ,6/9/2016 10:24:25 PM , 6 ,6/9/2016 10:26:25 PM , 625 ,
 244 ,6/9/2016 10:30:25 PM , 8 ,6/9/2016 10:32:25 PM , 511 ,6/9/2016 10:34:25 PM , 22 ,6/9/2016 10:36:25 PM , 0 ,6/9/2016 10:40:25 PM , 351 ,6/9/2016 10:42:25 PM , 139 ,6/9/2016 10:44:25 PM , 37 ,6/9/2016 10:46:25 PM , 168 ,
 245 ,6/9/2016 10:50:25 PM , 1118 ,6/9/2016 10:52:25 PM , 363 ,6/9/2016 10:54:25 PM , 251 ,6/9/2016 10:56:25 PM , 101 ,6/9/2016 11:00:25 PM , 16 ,6/9/2016 11:02:25 PM , 6 ,6/9/2016 11:04:25 PM , 230 ,6/9/2016 11:06:25 PM , 667 ,
 246 ,6/9/2016 11:10:25 PM , 864 ,6/9/2016 11:12:25 PM , 0 ,6/9/2016 11:14:25 PM , 0 ,6/9/2016 11:16:25 PM , 1362 ,6/9/2016 11:20:25 PM , 0 ,6/9/2016 11:22:25 PM , 1149 ,6/9/2016 11:24:25 PM , 103 ,6/9/2016 11:26:25 PM , 609 ,
 247 ,6/9/2016 11:30:25 PM , 325 ,6/9/2016 11:32:25 PM , 880 ,6/9/2016 11:34:25 PM , 13 ,6/9/2016 11:36:25 PM , 398 ,6/9/2016 11:40:25 PM , 15 ,6/9/2016 11:42:25 PM , 1041 ,6/9/2016 11:44:25 PM , 55 ,6/9/2016 11:46:25 PM , 1265 ,
 248 ,6/9/2016 11:50:25 PM , 166 ,6/9/2016 11:52:25 PM , 646 ,6/9/2016 11:54:25 PM , 16 ,6/9/2016 11:56:25 PM , 0 ,6/10/2016 12:00:25 AM , 43 ,6/10/2016 12:02:25 AM , 314 ,6/10/2016 12:04:25 AM , 0 ,6/10/2016 12:06:25 AM , 861 ,
 249 ,6/10/2016 12:10:25 AM , 84 ,6/10/2016 12:12:25 AM , 52 ,6/10/2016 12:14:25 AM , 313 ,6/10/2016 12:16:25 AM , 1316 ,6/10/2016 12:20:25 AM , 61 ,6/10/2016 12:22:25 AM , 315 ,6/10/2016 12:24:25 AM , 96 ,6/10/2016 12:26:25 AM , 1047 ,
 250 ,6/10/2016 12:30:25 AM , 128 ,6/10/2016 12:32:25 AM , 62 ,6/10/2016 12:34:25 AM , 12 ,6/10/2016 12:36:25 AM , 61 ,6/10/2016 12:40:25 AM , 26 ,6/10/2016 12:42:25 AM , 51 ,6/10/2016 12:44:25 AM , 334 ,6/10/2016 12:46:25 AM , 1196 ,
 251 ,6/10/2016 12:50:25 AM , 506 ,6/10/2016 12:52:25 AM , 295 ,6/10/2016 12:54:25 AM , 42 ,6/10/2016 12:56:25 AM , 1186 ,6/10/2016 1:00:25 AM , 15 ,6/10/2016 1:02:25 AM , 290 ,6/10/2016 1:04:25 AM , 130 ,6/10/2016 1:06:25 AM , 1068 ,
 252 ,6/10/2016 1:10:25 AM , 0 ,6/10/2016 1:12:25 AM , 118 ,6/10/2016 1:14:25 AM , 35 ,6/10/2016 1:16:25 AM , 211 ,6/10/2016 1:20:25 AM , 0 ,6/10/2016 1:22:25 AM , 747 ,6/10/2016 1:24:25 AM , 36 ,6/10/2016 1:26:25 AM , 548 ,
 253 ,6/10/2016 1:30:25 AM , 441 ,6/10/2016 1:32:25 AM , 98 ,6/10/2016 1:34:25 AM , 0 ,6/10/2016 1:36:25 AM , 0 ,6/10/2016 1:40:25 AM , 250 ,6/10/2016 1:42:25 AM , 141 ,6/10/2016 1:44:25 AM , 30 ,6/10/2016 1:46:25 AM , 935 ,
 254 ,6/10/2016 1:50:25 AM , 559 ,6/10/2016 1:52:25 AM , 67 ,6/10/2016 1:54:25 AM , 2 ,6/10/2016 1:56:25 AM , 0 ,6/10/2016 2:00:25 AM , 200 ,6/10/2016 2:02:25 AM , 0 ,6/10/2016 2:04:25 AM , 0 ,6/10/2016 2:06:25 AM , 806 ,
 255 ,6/10/2016 2:10:25 AM , 47 ,6/10/2016 2:12:25 AM , 0 ,6/10/2016 2:14:25 AM , 0 ,6/10/2016 2:16:25 AM , 614 ,6/10/2016 2:20:25 AM , 9 ,6/10/2016 2:22:25 AM , 0 ,6/10/2016 2:24:25 AM , 27 ,6/10/2016 2:26:25 AM , 803 ,
 256 ,6/10/2016 2:30:25 AM , 54 ,6/10/2016 2:32:25 AM , 660 ,6/10/2016 2:34:25 AM , 77 ,6/10/2016 2:36:25 AM , 670 ,6/10/2016 2:40:25 AM , 5 ,6/10/2016 2:42:25 AM , 42 ,6/10/2016 2:44:25 AM , 137 ,6/10/2016 2:46:25 AM , 678 ,
 257 ,6/10/2016 2:50:25 AM , 144 ,6/10/2016 2:52:25 AM , 539 ,6/10/2016 2:54:25 AM , 299 ,6/10/2016 2:56:25 AM , 54 ,6/10/2016 3:00:25 AM , 27 ,6/10/2016 3:02:25 AM , 485 ,6/10/2016 3:04:25 AM , 46 ,6/10/2016 3:06:25 AM , 279 ,
 258 ,6/10/2016 3:10:25 AM , 601 ,6/10/2016 3:12:25 AM , 54 ,6/10/2016 3:14:25 AM , 237 ,6/10/2016 3:16:25 AM , 0 ,6/10/2016 3:20:25 AM , 7 ,6/10/2016 3:22:25 AM , 35 ,6/10/2016 3:24:25 AM , 0 ,6/10/2016 3:26:25 AM , 341 ,
 259 ,6/10/2016 3:30:25 AM , 620 ,6/10/2016 3:32:25 AM , 59 ,6/10/2016 3:34:25 AM , 321 ,6/10/2016 3:36:25 AM , 0 ,6/10/2016 3:40:25 AM , 1 ,6/10/2016 3:42:25 AM , 0 ,6/10/2016 3:44:25 AM , 4 ,6/10/2016 3:46:25 AM , 484 ,
 260 ,6/10/2016 3:50:25 AM , 83 ,6/10/2016 3:52:25 AM , 326 ,6/10/2016 3:54:25 AM , 0 ,6/10/2016 3:56:25 AM , 385 ,6/10/2016 4:00:25 AM , 22 ,6/10/2016 4:02:25 AM , 86 ,6/10/2016 4:04:25 AM , 8 ,6/10/2016 4:06:25 AM , 87 ,
 261 ,6/10/2016 4:10:25 AM , 7 ,6/10/2016 4:12:25 AM , 1192 ,6/10/2016 4:14:25 AM , 12 ,6/10/2016 4:16:25 AM , 679 ,6/10/2016 4:20:25 AM , 43 ,6/10/2016 4:22:25 AM , 217 ,6/10/2016 4:24:25 AM , 2 ,6/10/2016 4:26:25 AM , 655 ,
 262 ,6/10/2016 4:30:25 AM , 59 ,6/10/2016 4:32:25 AM , 404 ,6/10/2016 4:34:25 AM , 3 ,6/10/2016 4:36:25 AM , 54 ,6/10/2016 4:40:25 AM , 15 ,6/10/2016 4:42:25 AM , 47 ,6/10/2016 4:44:25 AM , 17 ,6/10/2016 4:46:25 AM , 516 ,
 263 ,6/10/2016 4:50:25 AM , 337 ,6/10/2016 4:52:25 AM , 651 ,6/10/2016 4:54:25 AM , 243 ,6/10/2016 4:56:25 AM , 0 ,6/10/2016 5:00:25 AM , 0 ,6/10/2016 5:02:25 AM , 0 ,6/10/2016 5:04:25 AM , 10 ,6/10/2016 5:06:25 AM , 206 ,
 264 ,6/10/2016 5:10:25 AM , 187 ,6/10/2016 5:12:25 AM , 241 ,6/10/2016 5:14:25 AM , 388 ,6/10/2016 5:16:25 AM , 430 ,6/10/2016 5:20:25 AM , 84 ,6/10/2016 5:22:25 AM , 0 ,6/10/2016 5:24:25 AM , 0 ,6/10/2016 5:26:25 AM , 115 ,
 265 ,6/10/2016 5:30:25 AM , 0 ,6/10/2016 5:32:25 AM , 0 ,6/10/2016 5:34:25 AM , 8 ,6/10/2016 5:36:25 AM , 234 ,6/10/2016 5:40:25 AM , 10 ,6/10/2016 5:42:25 AM , 7 ,6/10/2016 5:44:25 AM , 178 ,6/10/2016 5:46:25 AM , 337 ,
 266 ,6/10/2016 5:50:25 AM , 51 ,6/10/2016 5:52:25 AM , 0 ,6/10/2016 5:54:25 AM , 0 ,6/10/2016 5:56:25 AM , 0 ,6/10/2016 6:00:25 AM , 2 ,6/10/2016 6:02:25 AM , 370 ,6/10/2016 6:04:25 AM , 63 ,6/10/2016 6:06:25 AM , 526 ,
 267 ,6/10/2016 6:10:25 AM , 89 ,6/10/2016 6:12:25 AM , 501 ,6/10/2016 6:14:25 AM , 236 ,6/10/2016 6:16:25 AM , 374 ,6/10/2016 6:20:25 AM , 30 ,6/10/2016 6:22:25 AM , 145 ,6/10/2016 6:24:25 AM , 0 ,6/10/2016 6:26:25 AM , 137 ,
 268 ,6/10/2016 6:30:25 AM , 5 ,6/10/2016 6:32:25 AM , 394 ,6/10/2016 6:34:25 AM , 289 ,6/10/2016 6:36:25 AM , 1 ,6/10/2016 6:40:25 AM , 16 ,6/10/2016 6:42:25 AM , 0 ,6/10/2016 6:44:25 AM , 0 ,6/10/2016 6:46:25 AM , 1 ,
 269 ,6/10/2016 6:50:25 AM , 0 ,6/10/2016 6:52:25 AM , 66 ,6/10/2016 6:54:25 AM , 4 ,6/10/2016 6:56:25 AM , 0 ,6/10/2016 7:00:25 AM , 124 ,6/10/2016 7:02:25 AM , 0 ,6/10/2016 7:04:25 AM , 0 ,6/10/2016 7:06:25 AM , 0 ,
 270 ,6/10/2016 7:10:25 AM , 163 ,6/10/2016 7:12:25 AM , 58 ,6/10/2016 7:14:25 AM , 2 ,6/10/2016 7:16:25 AM , 329 ,6/10/2016 7:20:25 AM , 15 ,6/10/2016 7:22:25 AM , 113 ,6/10/2016 7:24:25 AM , 10 ,6/10/2016 7:26:25 AM , 149 ,
 271 ,6/10/2016 7:30:25 AM , 257 ,6/10/2016 7:32:25 AM , 53 ,6/10/2016 7:34:25 AM , 10 ,6/10/2016 7:36:25 AM , 344 ,6/10/2016 7:40:25 AM , 0 ,6/10/2016 7:42:25 AM , 129 ,6/10/2016 7:44:25 AM , 46 ,6/10/2016 7:46:25 AM , 165 ,
 272 ,6/10/2016 7:50:25 AM , 32 ,6/10/2016 7:52:25 AM , 67 ,6/10/2016 7:54:25 AM , 19 ,6/10/2016 7:56:25 AM , 0 ,6/10/2016 8:00:25 AM , 0 ,6/10/2016 8:02:25 AM , 118 ,6/10/2016 8:04:25 AM , 44 ,6/10/2016 8:06:25 AM , 38 ,
 273 ,6/10/2016 8:10:25 AM , 329 ,6/10/2016 8:12:25 AM , 635 ,6/10/2016 8:14:25 AM , 8 ,6/10/2016 8:16:25 AM , 684 ,6/10/2016 8:20:25 AM , 38 ,6/10/2016 8:22:25 AM , 523 ,6/10/2016 8:24:25 AM , 17 ,6/10/2016 8:26:25 AM , 184 ,
 274 ,6/10/2016 8:30:25 AM , 0 ,6/10/2016 8:32:25 AM , 215 ,6/10/2016 8:34:25 AM , 0 ,6/10/2016 8:36:25 AM , 0 ,6/10/2016 8:40:25 AM , 55 ,6/10/2016 8:42:25 AM , 0 ,6/10/2016 8:44:25 AM , 44 ,6/10/2016 8:46:25 AM , 185 ,
 275 ,6/10/2016 8:50:25 AM , 0 ,6/10/2016 8:52:25 AM , 0 ,6/10/2016 8:54:25 AM , 0 ,6/10/2016 8:56:25 AM , 0 ,6/10/2016 9:00:25 AM , 4 ,6/10/2016 9:02:25 AM , 0 ,6/10/2016 9:04:25 AM , 11 ,6/10/2016 9:06:25 AM , 288 ,
 276 ,6/10/2016 9:10:25 AM , 251 ,6/10/2016 9:12:25 AM , 0 ,6/10/2016 9:14:25 AM , 28 ,6/10/2016 9:16:25 AM , 285 ,6/10/2016 9:20:25 AM , 0 ,6/10/2016 9:22:25 AM , 3 ,6/10/2016 9:24:25 AM , 0 ,6/10/2016 9:26:25 AM , 59 ,
 277 ,6/10/2016 9:30:25 AM , 109 ,6/10/2016 9:32:25 AM , 425 ,6/10/2016 9:34:25 AM , 53 ,6/10/2016 9:36:25 AM , 0 ,6/10/2016 9:40:25 AM , 0 ,6/10/2016 9:42:25 AM , 21 ,6/10/2016 9:44:25 AM , 0 ,6/10/2016 9:46:25 AM , 0 ,
 278 ,6/10/2016 9:50:25 AM , 0 ,6/10/2016 9:52:25 AM , 95 ,6/10/2016 9:54:25 AM , 0 ,6/10/2016 9:56:25 AM , 255 ,6/10/2016 10:00:25 AM , 28 ,6/10/2016 10:02:25 AM , 0 ,6/10/2016 10:04:25 AM , 31 ,6/10/2016 10:06:25 AM , 0 ,
 279 ,6/10/2016 10:10:25 AM , 5 ,6/10/2016 10:12:25 AM , 0 ,6/10/2016 10:14:25 AM , 0 ,6/10/2016 10:16:25 AM , 224 ,6/10/2016 10:20:25 AM , 0 ,6/10/2016 10:22:25 AM , 0 ,6/10/2016 10:24:25 AM , 114 ,6/10/2016 10:26:25 AM , 2 ,
 280 ,6/10/2016 10:30:25 AM , 0 ,6/10/2016 10:32:25 AM , 101 ,6/10/2016 10:34:25 AM , 0 ,6/10/2016 10:36:25 AM , 5 ,6/10/2016 10:40:25 AM , 0 ,6/10/2016 10:42:25 AM , 55 ,6/10/2016 10:44:25 AM , 59 ,6/10/2016 10:46:25 AM , 381 ,
 281 ,6/10/2016 10:50:25 AM , 442 ,6/10/2016 10:52:25 AM , 615 ,6/10/2016 10:54:25 AM , 0 ,6/10/2016 10:56:25 AM , 0 ,6/10/2016 11:00:25 AM , 0 ,6/10/2016 11:02:25 AM , 361 ,6/10/2016 11:04:25 AM , 6 ,6/10/2016 11:06:25 AM , 187 ,
