Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:47 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,XTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 204 ,6/9/2016 9:10:25 AM , 207 ,6/9/2016 9:12:25 AM , 31 ,6/9/2016 9:14:25 AM , 1531 ,6/9/2016 9:16:25 AM , 177 ,6/9/2016 9:20:25 AM , 321 ,6/9/2016 9:22:25 AM , 334 ,6/9/2016 9:24:25 AM , 604 ,6/9/2016 9:26:25 AM , 430 ,
 205 ,6/9/2016 9:30:25 AM , 1042 ,6/9/2016 9:32:25 AM , 443 ,6/9/2016 9:34:25 AM , 893 ,6/9/2016 9:36:25 AM , 1039 ,6/9/2016 9:40:25 AM , 1242 ,6/9/2016 9:42:25 AM , 891 ,6/9/2016 9:44:25 AM , 239 ,6/9/2016 9:46:25 AM , 52 ,
 206 ,6/9/2016 9:50:25 AM , 815 ,6/9/2016 9:52:25 AM , 55 ,6/9/2016 9:54:25 AM , 232 ,6/9/2016 9:56:25 AM , 188 ,6/9/2016 10:00:25 AM , 97 ,6/9/2016 10:02:25 AM , 644 ,6/9/2016 10:04:25 AM , 6 ,6/9/2016 10:06:25 AM , 19 ,
 207 ,6/9/2016 10:10:25 AM , 912 ,6/9/2016 10:12:25 AM , 69 ,6/9/2016 10:14:25 AM , 110 ,6/9/2016 10:16:25 AM , 394 ,6/9/2016 10:20:25 AM , 283 ,6/9/2016 10:22:25 AM , 17 ,6/9/2016 10:24:25 AM , 27 ,6/9/2016 10:26:25 AM , 747 ,
 208 ,6/9/2016 10:30:25 AM , 37 ,6/9/2016 10:32:25 AM , 683 ,6/9/2016 10:34:25 AM , 408 ,6/9/2016 10:36:25 AM , 446 ,6/9/2016 10:40:25 AM , 1133 ,6/9/2016 10:42:25 AM , 99 ,6/9/2016 10:44:25 AM , 44 ,6/9/2016 10:46:25 AM , 25 ,
 209 ,6/9/2016 10:50:25 AM , 166 ,6/9/2016 10:52:25 AM , 682 ,6/9/2016 10:54:25 AM , 668 ,6/9/2016 10:56:25 AM , 370 ,6/9/2016 11:00:25 AM , 57 ,6/9/2016 11:02:25 AM , 123 ,6/9/2016 11:04:25 AM , 21 ,6/9/2016 11:06:25 AM , 914 ,
 210 ,6/9/2016 11:10:25 AM , 382 ,6/9/2016 11:12:25 AM , 28 ,6/9/2016 11:14:25 AM , 336 ,6/9/2016 11:16:25 AM , 381 ,6/9/2016 11:20:25 AM , 62 ,6/9/2016 11:22:25 AM , 962 ,6/9/2016 11:24:25 AM , 586 ,6/9/2016 11:26:25 AM , 235 ,
 211 ,6/9/2016 11:30:25 AM , 65 ,6/9/2016 11:32:25 AM , 56 ,6/9/2016 11:34:25 AM , 86 ,6/9/2016 11:36:25 AM , 89 ,6/9/2016 11:40:25 AM , 747 ,6/9/2016 11:42:25 AM , 462 ,6/9/2016 11:44:25 AM , 336 ,6/9/2016 11:46:25 AM , 102 ,
 212 ,6/9/2016 11:50:25 AM , 1110 ,6/9/2016 11:52:25 AM , 1632 ,6/9/2016 11:54:25 AM , 56 ,6/9/2016 11:56:25 AM , 432 ,6/9/2016 12:00:25 PM , 319 ,6/9/2016 12:02:25 PM , 33 ,6/9/2016 12:04:25 PM , 32 ,6/9/2016 12:06:25 PM , 40 ,
 213 ,6/9/2016 12:10:25 PM , 817 ,6/9/2016 12:12:25 PM , 490 ,6/9/2016 12:14:25 PM , 838 ,6/9/2016 12:16:25 PM , 56 ,6/9/2016 12:20:25 PM , 46 ,6/9/2016 12:22:25 PM , 33 ,6/9/2016 12:24:25 PM , 35 ,6/9/2016 12:26:25 PM , 346 ,
 214 ,6/9/2016 12:30:25 PM , 38 ,6/9/2016 12:32:25 PM , 25 ,6/9/2016 12:34:25 PM , 292 ,6/9/2016 12:36:25 PM , 1318 ,6/9/2016 12:40:25 PM , 45 ,6/9/2016 12:42:25 PM , 405 ,6/9/2016 12:44:25 PM , 78 ,6/9/2016 12:46:25 PM , 652 ,
 215 ,6/9/2016 12:50:25 PM , 423 ,6/9/2016 12:52:25 PM , 1146 ,6/9/2016 12:54:25 PM , 169 ,6/9/2016 12:56:25 PM , 147 ,6/9/2016 1:00:25 PM , 9 ,6/9/2016 1:02:25 PM , 97 ,6/9/2016 1:04:25 PM , 532 ,6/9/2016 1:06:25 PM , 21 ,
 216 ,6/9/2016 1:10:25 PM , 1309 ,6/9/2016 1:12:25 PM , 494 ,6/9/2016 1:14:25 PM , 27 ,6/9/2016 1:16:25 PM , 168 ,6/9/2016 1:20:25 PM , 44 ,6/9/2016 1:22:25 PM , 74 ,6/9/2016 1:24:25 PM , 640 ,6/9/2016 1:26:25 PM , 22 ,
 217 ,6/9/2016 1:30:25 PM , 210 ,6/9/2016 1:32:25 PM , 87 ,6/9/2016 1:34:25 PM , 541 ,6/9/2016 1:36:25 PM , 580 ,6/9/2016 1:40:25 PM , 947 ,6/9/2016 1:42:25 PM , 208 ,6/9/2016 1:44:25 PM , 114 ,6/9/2016 1:46:25 PM , 21 ,
 218 ,6/9/2016 1:50:25 PM , 39 ,6/9/2016 1:52:25 PM , 1241 ,6/9/2016 1:54:25 PM , 540 ,6/9/2016 1:56:25 PM , 463 ,6/9/2016 2:00:25 PM , 312 ,6/9/2016 2:02:25 PM , 606 ,6/9/2016 2:04:25 PM , 46 ,6/9/2016 2:06:25 PM , 836 ,
 219 ,6/9/2016 2:10:25 PM , 996 ,6/9/2016 2:12:25 PM , 723 ,6/9/2016 2:14:25 PM , 57 ,6/9/2016 2:16:25 PM , 1004 ,6/9/2016 2:20:25 PM , 41 ,6/9/2016 2:22:25 PM , 70 ,6/9/2016 2:24:25 PM , 471 ,6/9/2016 2:26:25 PM , 17 ,
 220 ,6/9/2016 2:30:25 PM , 33 ,6/9/2016 2:32:25 PM , 42 ,6/9/2016 2:34:25 PM , 58 ,6/9/2016 2:36:25 PM , 766 ,6/9/2016 2:40:25 PM , 960 ,6/9/2016 2:42:25 PM , 114 ,6/9/2016 2:44:25 PM , 46 ,6/9/2016 2:46:25 PM , 22 ,
 221 ,6/9/2016 2:50:25 PM , 92 ,6/9/2016 2:52:25 PM , 298 ,6/9/2016 2:54:25 PM , 86 ,6/9/2016 2:56:25 PM , 119 ,6/9/2016 3:00:25 PM , 520 ,6/9/2016 3:02:25 PM , 1060 ,6/9/2016 3:04:25 PM , 20 ,6/9/2016 3:06:25 PM , 58 ,
 222 ,6/9/2016 3:10:25 PM , 90 ,6/9/2016 3:12:25 PM , 405 ,6/9/2016 3:14:25 PM , 555 ,6/9/2016 3:16:25 PM , 498 ,6/9/2016 3:20:25 PM , 238 ,6/9/2016 3:22:25 PM , 428 ,6/9/2016 3:24:25 PM , 151 ,6/9/2016 3:26:25 PM , 331 ,
 223 ,6/9/2016 3:30:25 PM , 946 ,6/9/2016 3:32:25 PM , 41 ,6/9/2016 3:34:25 PM , 84 ,6/9/2016 3:36:25 PM , 56 ,6/9/2016 3:40:25 PM , 42 ,6/9/2016 3:42:25 PM , 12 ,6/9/2016 3:44:25 PM , 519 ,6/9/2016 3:46:25 PM , 797 ,
 224 ,6/9/2016 3:50:25 PM , 458 ,6/9/2016 3:52:25 PM , 103 ,6/9/2016 3:54:25 PM , 68 ,6/9/2016 3:56:25 PM , 550 ,6/9/2016 4:00:25 PM , 503 ,6/9/2016 4:02:25 PM , 487 ,6/9/2016 4:04:25 PM , 15 ,6/9/2016 4:06:25 PM , 13 ,
 225 ,6/9/2016 4:10:25 PM , 67 ,6/9/2016 4:12:25 PM , 304 ,6/9/2016 4:14:25 PM , 921 ,6/9/2016 4:16:25 PM , 242 ,6/9/2016 4:20:25 PM , 687 ,6/9/2016 4:22:25 PM , 161 ,6/9/2016 4:24:25 PM , 46 ,6/9/2016 4:26:25 PM , 485 ,
 226 ,6/9/2016 4:30:25 PM , 744 ,6/9/2016 4:32:25 PM , 521 ,6/9/2016 4:34:25 PM , 834 ,6/9/2016 4:36:25 PM , 295 ,6/9/2016 4:40:25 PM , 31 ,6/9/2016 4:42:25 PM , 690 ,6/9/2016 4:44:25 PM , 415 ,6/9/2016 4:46:25 PM , 580 ,
 227 ,6/9/2016 4:50:25 PM , 507 ,6/9/2016 4:52:25 PM , 107 ,6/9/2016 4:54:25 PM , 63 ,6/9/2016 4:56:25 PM , 379 ,6/9/2016 5:00:25 PM , 635 ,6/9/2016 5:02:25 PM , 328 ,6/9/2016 5:04:25 PM , 17 ,6/9/2016 5:06:25 PM , 381 ,
 228 ,6/9/2016 5:10:25 PM , 95 ,6/9/2016 5:12:25 PM , 386 ,6/9/2016 5:14:25 PM , 285 ,6/9/2016 5:16:25 PM , 251 ,6/9/2016 5:20:25 PM , 96 ,6/9/2016 5:22:25 PM , 601 ,6/9/2016 5:24:25 PM , 258 ,6/9/2016 5:26:25 PM , 155 ,
 229 ,6/9/2016 5:30:25 PM , 910 ,6/9/2016 5:32:25 PM , 215 ,6/9/2016 5:34:25 PM , 755 ,6/9/2016 5:36:25 PM , 83 ,6/9/2016 5:40:25 PM , 758 ,6/9/2016 5:42:25 PM , 499 ,6/9/2016 5:44:25 PM , 128 ,6/9/2016 5:46:25 PM , 526 ,
 230 ,6/9/2016 5:50:25 PM , 426 ,6/9/2016 5:52:25 PM , 452 ,6/9/2016 5:54:25 PM , 304 ,6/9/2016 5:56:25 PM , 165 ,6/9/2016 6:00:25 PM , 185 ,6/9/2016 6:02:25 PM , 597 ,6/9/2016 6:04:25 PM , 470 ,6/9/2016 6:06:25 PM , 769 ,
 231 ,6/9/2016 6:10:25 PM , 1170 ,6/9/2016 6:12:25 PM , 948 ,6/9/2016 6:14:25 PM , 469 ,6/9/2016 6:16:25 PM , 1096 ,6/9/2016 6:20:25 PM , 1005 ,6/9/2016 6:22:25 PM , 1178 ,6/9/2016 6:24:25 PM , 647 ,6/9/2016 6:26:25 PM , 2356 ,
 232 ,6/9/2016 6:30:25 PM , 509 ,6/9/2016 6:32:25 PM , 1825 ,6/9/2016 6:34:25 PM , 1719 ,6/9/2016 6:36:25 PM , 1224 ,6/9/2016 6:40:25 PM , 828 ,6/9/2016 6:42:25 PM , 2102 ,6/9/2016 6:44:25 PM , 426 ,6/9/2016 6:46:25 PM , 715 ,
 233 ,6/9/2016 6:50:25 PM , 1296 ,6/9/2016 6:52:25 PM , 1634 ,6/9/2016 6:54:25 PM , 2198 ,6/9/2016 6:56:25 PM , 1036 ,6/9/2016 7:00:25 PM , 2029 ,6/9/2016 7:02:25 PM , 1240 ,6/9/2016 7:04:25 PM , 355 ,6/9/2016 7:06:25 PM , 961 ,
 234 ,6/9/2016 7:10:25 PM , 1848 ,6/9/2016 7:12:25 PM , 1348 ,6/9/2016 7:14:25 PM , 1486 ,6/9/2016 7:16:25 PM , 1196 ,6/9/2016 7:20:25 PM , 1070 ,6/9/2016 7:22:25 PM , 704 ,6/9/2016 7:24:25 PM , 345 ,6/9/2016 7:26:25 PM , 476 ,
 235 ,6/9/2016 7:30:25 PM , 1267 ,6/9/2016 7:32:25 PM , 1283 ,6/9/2016 7:34:25 PM , 670 ,6/9/2016 7:36:25 PM , 677 ,6/9/2016 7:40:25 PM , 551 ,6/9/2016 7:42:25 PM , 152 ,6/9/2016 7:44:25 PM , 341 ,6/9/2016 7:46:25 PM , 459 ,
 236 ,6/9/2016 7:50:25 PM , 1112 ,6/9/2016 7:52:25 PM , 835 ,6/9/2016 7:54:25 PM , 643 ,6/9/2016 7:56:25 PM , 945 ,6/9/2016 8:00:25 PM , 618 ,6/9/2016 8:02:25 PM , 2154 ,6/9/2016 8:04:25 PM , 587 ,6/9/2016 8:06:25 PM , 364 ,
 237 ,6/9/2016 8:10:25 PM , 1110 ,6/9/2016 8:12:25 PM , 2811 ,6/9/2016 8:14:25 PM , 1277 ,6/9/2016 8:16:25 PM , 531 ,6/9/2016 8:20:25 PM , 142 ,6/9/2016 8:22:25 PM , 1121 ,6/9/2016 8:24:25 PM , 793 ,6/9/2016 8:26:25 PM , 1709 ,
 238 ,6/9/2016 8:30:25 PM , 1369 ,6/9/2016 8:32:25 PM , 1502 ,6/9/2016 8:34:25 PM , 299 ,6/9/2016 8:36:25 PM , 514 ,6/9/2016 8:40:25 PM , 1094 ,6/9/2016 8:42:25 PM , 80 ,6/9/2016 8:44:25 PM , 519 ,6/9/2016 8:46:25 PM , 1779 ,
 239 ,6/9/2016 8:50:25 PM , 1317 ,6/9/2016 8:52:25 PM , 299 ,6/9/2016 8:54:25 PM , 331 ,6/9/2016 8:56:25 PM , 1098 ,6/9/2016 9:00:25 PM , 25 ,6/9/2016 9:02:25 PM , 501 ,6/9/2016 9:04:25 PM , 223 ,6/9/2016 9:06:25 PM , 893 ,
 240 ,6/9/2016 9:10:25 PM , 771 ,6/9/2016 9:12:25 PM , 2417 ,6/9/2016 9:14:25 PM , 1163 ,6/9/2016 9:16:25 PM , 854 ,6/9/2016 9:20:25 PM , 767 ,6/9/2016 9:22:25 PM , 2482 ,6/9/2016 9:24:25 PM , 498 ,6/9/2016 9:26:25 PM , 630 ,
 241 ,6/9/2016 9:30:25 PM , 810 ,6/9/2016 9:32:25 PM , 1558 ,6/9/2016 9:34:25 PM , 246 ,6/9/2016 9:36:25 PM , 409 ,6/9/2016 9:40:25 PM , 453 ,6/9/2016 9:42:25 PM , 889 ,6/9/2016 9:44:25 PM , 1021 ,6/9/2016 9:46:25 PM , 2272 ,
 242 ,6/9/2016 9:50:25 PM , 845 ,6/9/2016 9:52:25 PM , 44 ,6/9/2016 9:54:25 PM , 760 ,6/9/2016 9:56:25 PM , 1651 ,6/9/2016 10:00:25 PM , 485 ,6/9/2016 10:02:25 PM , 833 ,6/9/2016 10:04:25 PM , 409 ,6/9/2016 10:06:25 PM , 632 ,
 243 ,6/9/2016 10:10:25 PM , 1364 ,6/9/2016 10:12:25 PM , 2616 ,6/9/2016 10:14:25 PM , 346 ,6/9/2016 10:16:25 PM , 828 ,6/9/2016 10:20:25 PM , 310 ,6/9/2016 10:22:25 PM , 1624 ,6/9/2016 10:24:25 PM , 537 ,6/9/2016 10:26:25 PM , 1382 ,
 244 ,6/9/2016 10:30:25 PM , 126 ,6/9/2016 10:32:25 PM , 2154 ,6/9/2016 10:34:25 PM , 705 ,6/9/2016 10:36:25 PM , 40 ,6/9/2016 10:40:25 PM , 1547 ,6/9/2016 10:42:25 PM , 518 ,6/9/2016 10:44:25 PM , 1072 ,6/9/2016 10:46:25 PM , 588 ,
 245 ,6/9/2016 10:50:25 PM , 2423 ,6/9/2016 10:52:25 PM , 1428 ,6/9/2016 10:54:25 PM , 1258 ,6/9/2016 10:56:25 PM , 486 ,6/9/2016 11:00:25 PM , 529 ,6/9/2016 11:02:25 PM , 94 ,6/9/2016 11:04:25 PM , 1863 ,6/9/2016 11:06:25 PM , 1750 ,
 246 ,6/9/2016 11:10:25 PM , 1858 ,6/9/2016 11:12:25 PM , 61 ,6/9/2016 11:14:25 PM , 23 ,6/9/2016 11:16:25 PM , 1621 ,6/9/2016 11:20:25 PM , 62 ,6/9/2016 11:22:25 PM , 2131 ,6/9/2016 11:24:25 PM , 1470 ,6/9/2016 11:26:25 PM , 1926 ,
 247 ,6/9/2016 11:30:25 PM , 1103 ,6/9/2016 11:32:25 PM , 2382 ,6/9/2016 11:34:25 PM , 363 ,6/9/2016 11:36:25 PM , 865 ,6/9/2016 11:40:25 PM , 241 ,6/9/2016 11:42:25 PM , 1971 ,6/9/2016 11:44:25 PM , 790 ,6/9/2016 11:46:25 PM , 2549 ,
 248 ,6/9/2016 11:50:25 PM , 807 ,6/9/2016 11:52:25 PM , 2316 ,6/9/2016 11:54:25 PM , 293 ,6/9/2016 11:56:25 PM , 18 ,6/10/2016 12:00:25 AM , 973 ,6/10/2016 12:02:25 AM , 891 ,6/10/2016 12:04:25 AM , 29 ,6/10/2016 12:06:25 AM , 1966 ,
 249 ,6/10/2016 12:10:25 AM , 590 ,6/10/2016 12:12:25 AM , 447 ,6/10/2016 12:14:25 AM , 1229 ,6/10/2016 12:16:25 AM , 1680 ,6/10/2016 12:20:25 AM , 533 ,6/10/2016 12:22:25 AM , 799 ,6/10/2016 12:24:25 AM , 1247 ,6/10/2016 12:26:25 AM , 2447 ,
 250 ,6/10/2016 12:30:25 AM , 615 ,6/10/2016 12:32:25 AM , 492 ,6/10/2016 12:34:25 AM , 338 ,6/10/2016 12:36:25 AM , 448 ,6/10/2016 12:40:25 AM , 484 ,6/10/2016 12:42:25 AM , 278 ,6/10/2016 12:44:25 AM , 1929 ,6/10/2016 12:46:25 AM , 2503 ,
 251 ,6/10/2016 12:50:25 AM , 1367 ,6/10/2016 12:52:25 AM , 1053 ,6/10/2016 12:54:25 AM , 729 ,6/10/2016 12:56:25 AM , 1349 ,6/10/2016 1:00:25 AM , 416 ,6/10/2016 1:02:25 AM , 886 ,6/10/2016 1:04:25 AM , 1468 ,6/10/2016 1:06:25 AM , 2538 ,
 252 ,6/10/2016 1:10:25 AM , 113 ,6/10/2016 1:12:25 AM , 727 ,6/10/2016 1:14:25 AM , 661 ,6/10/2016 1:16:25 AM , 525 ,6/10/2016 1:20:25 AM , 18 ,6/10/2016 1:22:25 AM , 1423 ,6/10/2016 1:24:25 AM , 704 ,6/10/2016 1:26:25 AM , 2162 ,
 253 ,6/10/2016 1:30:25 AM , 1301 ,6/10/2016 1:32:25 AM , 480 ,6/10/2016 1:34:25 AM , 265 ,6/10/2016 1:36:25 AM , 99 ,6/10/2016 1:40:25 AM , 1211 ,6/10/2016 1:42:25 AM , 784 ,6/10/2016 1:44:25 AM , 663 ,6/10/2016 1:46:25 AM , 2937 ,
 254 ,6/10/2016 1:50:25 AM , 1671 ,6/10/2016 1:52:25 AM , 465 ,6/10/2016 1:54:25 AM , 125 ,6/10/2016 1:56:25 AM , 58 ,6/10/2016 2:00:25 AM , 894 ,6/10/2016 2:02:25 AM , 57 ,6/10/2016 2:04:25 AM , 30 ,6/10/2016 2:06:25 AM , 2119 ,
 255 ,6/10/2016 2:10:25 AM , 469 ,6/10/2016 2:12:25 AM , 74 ,6/10/2016 2:14:25 AM , 97 ,6/10/2016 2:16:25 AM , 871 ,6/10/2016 2:20:25 AM , 268 ,6/10/2016 2:22:25 AM , 37 ,6/10/2016 2:24:25 AM , 554 ,6/10/2016 2:26:25 AM , 1883 ,
 256 ,6/10/2016 2:30:25 AM , 451 ,6/10/2016 2:32:25 AM , 2020 ,6/10/2016 2:34:25 AM , 984 ,6/10/2016 2:36:25 AM , 1138 ,6/10/2016 2:40:25 AM , 340 ,6/10/2016 2:42:25 AM , 385 ,6/10/2016 2:44:25 AM , 1466 ,6/10/2016 2:46:25 AM , 1865 ,
 257 ,6/10/2016 2:50:25 AM , 311 ,6/10/2016 2:52:25 AM , 1970 ,6/10/2016 2:54:25 AM , 1629 ,6/10/2016 2:56:25 AM , 408 ,6/10/2016 3:00:25 AM , 507 ,6/10/2016 3:02:25 AM , 1239 ,6/10/2016 3:04:25 AM , 689 ,6/10/2016 3:06:25 AM , 1511 ,
 258 ,6/10/2016 3:10:25 AM , 1498 ,6/10/2016 3:12:25 AM , 501 ,6/10/2016 3:14:25 AM , 1398 ,6/10/2016 3:16:25 AM , 66 ,6/10/2016 3:20:25 AM , 234 ,6/10/2016 3:22:25 AM , 466 ,6/10/2016 3:24:25 AM , 217 ,6/10/2016 3:26:25 AM , 1381 ,
 259 ,6/10/2016 3:30:25 AM , 1740 ,6/10/2016 3:32:25 AM , 351 ,6/10/2016 3:34:25 AM , 1055 ,6/10/2016 3:36:25 AM , 66 ,6/10/2016 3:40:25 AM , 178 ,6/10/2016 3:42:25 AM , 25 ,6/10/2016 3:44:25 AM , 81 ,6/10/2016 3:46:25 AM , 1547 ,
 260 ,6/10/2016 3:50:25 AM , 295 ,6/10/2016 3:52:25 AM , 1138 ,6/10/2016 3:54:25 AM , 111 ,6/10/2016 3:56:25 AM , 697 ,6/10/2016 4:00:25 AM , 366 ,6/10/2016 4:02:25 AM , 451 ,6/10/2016 4:04:25 AM , 191 ,6/10/2016 4:06:25 AM , 831 ,
 261 ,6/10/2016 4:10:25 AM , 192 ,6/10/2016 4:12:25 AM , 2897 ,6/10/2016 4:14:25 AM , 275 ,6/10/2016 4:16:25 AM , 1157 ,6/10/2016 4:20:25 AM , 850 ,6/10/2016 4:22:25 AM , 1082 ,6/10/2016 4:24:25 AM , 118 ,6/10/2016 4:26:25 AM , 2377 ,
 262 ,6/10/2016 4:30:25 AM , 214 ,6/10/2016 4:32:25 AM , 1634 ,6/10/2016 4:34:25 AM , 124 ,6/10/2016 4:36:25 AM , 234 ,6/10/2016 4:40:25 AM , 554 ,6/10/2016 4:42:25 AM , 402 ,6/10/2016 4:44:25 AM , 514 ,6/10/2016 4:46:25 AM , 1415 ,
 263 ,6/10/2016 4:50:25 AM , 1190 ,6/10/2016 4:52:25 AM , 2864 ,6/10/2016 4:54:25 AM , 957 ,6/10/2016 4:56:25 AM , 141 ,6/10/2016 5:00:25 AM , 88 ,6/10/2016 5:02:25 AM , 19 ,6/10/2016 5:04:25 AM , 514 ,6/10/2016 5:06:25 AM , 1134 ,
 264 ,6/10/2016 5:10:25 AM , 682 ,6/10/2016 5:12:25 AM , 1445 ,6/10/2016 5:14:25 AM , 1148 ,6/10/2016 5:16:25 AM , 1050 ,6/10/2016 5:20:25 AM , 609 ,6/10/2016 5:22:25 AM , 78 ,6/10/2016 5:24:25 AM , 201 ,6/10/2016 5:26:25 AM , 618 ,
 265 ,6/10/2016 5:30:25 AM , 36 ,6/10/2016 5:32:25 AM , 53 ,6/10/2016 5:34:25 AM , 321 ,6/10/2016 5:36:25 AM , 766 ,6/10/2016 5:40:25 AM , 529 ,6/10/2016 5:42:25 AM , 145 ,6/10/2016 5:44:25 AM , 1029 ,6/10/2016 5:46:25 AM , 1682 ,
 266 ,6/10/2016 5:50:25 AM , 280 ,6/10/2016 5:52:25 AM , 96 ,6/10/2016 5:54:25 AM , 37 ,6/10/2016 5:56:25 AM , 132 ,6/10/2016 6:00:25 AM , 199 ,6/10/2016 6:02:25 AM , 1261 ,6/10/2016 6:04:25 AM , 732 ,6/10/2016 6:06:25 AM , 1506 ,
 267 ,6/10/2016 6:10:25 AM , 489 ,6/10/2016 6:12:25 AM , 1487 ,6/10/2016 6:14:25 AM , 953 ,6/10/2016 6:16:25 AM , 954 ,6/10/2016 6:20:25 AM , 690 ,6/10/2016 6:22:25 AM , 760 ,6/10/2016 6:24:25 AM , 281 ,6/10/2016 6:26:25 AM , 871 ,
 268 ,6/10/2016 6:30:25 AM , 127 ,6/10/2016 6:32:25 AM , 1960 ,6/10/2016 6:34:25 AM , 940 ,6/10/2016 6:36:25 AM , 112 ,6/10/2016 6:40:25 AM , 169 ,6/10/2016 6:42:25 AM , 59 ,6/10/2016 6:44:25 AM , 15 ,6/10/2016 6:46:25 AM , 195 ,
 269 ,6/10/2016 6:50:25 AM , 21 ,6/10/2016 6:52:25 AM , 717 ,6/10/2016 6:54:25 AM , 160 ,6/10/2016 6:56:25 AM , 57 ,6/10/2016 7:00:25 AM , 287 ,6/10/2016 7:02:25 AM , 18 ,6/10/2016 7:04:25 AM , 7 ,6/10/2016 7:06:25 AM , 77 ,
 270 ,6/10/2016 7:10:25 AM , 774 ,6/10/2016 7:12:25 AM , 539 ,6/10/2016 7:14:25 AM , 389 ,6/10/2016 7:16:25 AM , 801 ,6/10/2016 7:20:25 AM , 358 ,6/10/2016 7:22:25 AM , 1033 ,6/10/2016 7:24:25 AM , 849 ,6/10/2016 7:26:25 AM , 1194 ,
 271 ,6/10/2016 7:30:25 AM , 1146 ,6/10/2016 7:32:25 AM , 931 ,6/10/2016 7:34:25 AM , 673 ,6/10/2016 7:36:25 AM , 1116 ,6/10/2016 7:40:25 AM , 60 ,6/10/2016 7:42:25 AM , 1206 ,6/10/2016 7:44:25 AM , 686 ,6/10/2016 7:46:25 AM , 839 ,
 272 ,6/10/2016 7:50:25 AM , 290 ,6/10/2016 7:52:25 AM , 965 ,6/10/2016 7:54:25 AM , 401 ,6/10/2016 7:56:25 AM , 283 ,6/10/2016 8:00:25 AM , 47 ,6/10/2016 8:02:25 AM , 1019 ,6/10/2016 8:04:25 AM , 682 ,6/10/2016 8:06:25 AM , 132 ,
 273 ,6/10/2016 8:10:25 AM , 1178 ,6/10/2016 8:12:25 AM , 1702 ,6/10/2016 8:14:25 AM , 203 ,6/10/2016 8:16:25 AM , 1373 ,6/10/2016 8:20:25 AM , 839 ,6/10/2016 8:22:25 AM , 1328 ,6/10/2016 8:24:25 AM , 667 ,6/10/2016 8:26:25 AM , 613 ,
 274 ,6/10/2016 8:30:25 AM , 49 ,6/10/2016 8:32:25 AM , 631 ,6/10/2016 8:34:25 AM , 68 ,6/10/2016 8:36:25 AM , 25 ,6/10/2016 8:40:25 AM , 1027 ,6/10/2016 8:42:25 AM , 330 ,6/10/2016 8:44:25 AM , 506 ,6/10/2016 8:46:25 AM , 1115 ,
 275 ,6/10/2016 8:50:25 AM , 54 ,6/10/2016 8:52:25 AM , 53 ,6/10/2016 8:54:25 AM , 55 ,6/10/2016 8:56:25 AM , 37 ,6/10/2016 9:00:25 AM , 598 ,6/10/2016 9:02:25 AM , 42 ,6/10/2016 9:04:25 AM , 414 ,6/10/2016 9:06:25 AM , 1124 ,
 276 ,6/10/2016 9:10:25 AM , 827 ,6/10/2016 9:12:25 AM , 18 ,6/10/2016 9:14:25 AM , 671 ,6/10/2016 9:16:25 AM , 811 ,6/10/2016 9:20:25 AM , 46 ,6/10/2016 9:22:25 AM , 421 ,6/10/2016 9:24:25 AM , 51 ,6/10/2016 9:26:25 AM , 550 ,
 277 ,6/10/2016 9:30:25 AM , 936 ,6/10/2016 9:32:25 AM , 1293 ,6/10/2016 9:34:25 AM , 833 ,6/10/2016 9:36:25 AM , 34 ,6/10/2016 9:40:25 AM , 75 ,6/10/2016 9:42:25 AM , 507 ,6/10/2016 9:44:25 AM , 126 ,6/10/2016 9:46:25 AM , 12 ,
 278 ,6/10/2016 9:50:25 AM , 201 ,6/10/2016 9:52:25 AM , 908 ,6/10/2016 9:54:25 AM , 285 ,6/10/2016 9:56:25 AM , 587 ,6/10/2016 10:00:25 AM , 928 ,6/10/2016 10:02:25 AM , 59 ,6/10/2016 10:04:25 AM , 550 ,6/10/2016 10:06:25 AM , 56 ,
