Oxymax CSV File 

CSV Generation Date,6/13/2016 9:09:02 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0107
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G38
Subject Mass (G), 26.79 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
206,0107,6/9/2016 10:04:25 AM ,2621,20.92,20.69,0.23,6.3,2338,0.040,0.249,0.209,6.0,0.892,0.3,0.50,STABLE,-0.01,13.74,0.000,2.440,6,3,2,1,0,1.0,0.5,16.6,24.8,757.9,ON,
207,0107,6/9/2016 10:24:25 AM ,2615,20.92,20.69,0.23,6.3,2285,0.040,0.244,0.204,6.0,0.874,0.3,0.50,STABLE,0.00,13.74,0.000,2.440,27,9,14,13,0,1.0,0.5,16.8,24.8,757.9,ON,
208,0107,6/9/2016 10:44:25 AM ,2401,20.92,20.71,0.21,6.3,1978,0.040,0.217,0.177,6.0,0.824,0.3,0.50,STABLE,0.00,13.74,0.000,2.440,44,14,0,0,0,1.0,0.5,16.8,24.8,757.9,ON,
209,0107,6/9/2016 11:04:25 AM ,2662,20.92,20.69,0.23,6.3,2141,0.040,0.231,0.191,6.0,0.804,0.3,0.50,STABLE,0.00,13.74,0.000,2.440,21,5,0,0,0,1.0,0.5,16.5,24.8,757.9,ON,
210,0107,6/9/2016 11:24:25 AM ,3361,20.92,20.63,0.30,6.4,3089,0.040,0.316,0.276,6.0,0.919,0.4,0.50,STABLE,0.40,14.14,0.000,2.440,586,233,540,405,0,1.0,0.5,17.5,25.0,757.7,ON,
211,0107,6/9/2016 11:44:25 AM ,2433,20.92,20.71,0.21,6.4,2276,0.039,0.243,0.203,6.1,0.935,0.3,0.50,STABLE,0.00,14.14,0.000,2.440,336,71,120,95,0,1.0,0.5,17.4,25.0,757.7,ON,
212,0107,6/9/2016 12:04:25 PM ,2510,20.92,20.70,0.22,6.4,2177,0.040,0.234,0.195,6.1,0.867,0.3,0.50,STABLE,0.00,14.14,0.000,2.440,32,6,2,1,0,1.0,0.5,17.8,25.0,757.7,ON,
213,0107,6/9/2016 12:24:25 PM ,2678,20.92,20.69,0.23,6.4,2286,0.041,0.245,0.204,6.1,0.854,0.3,0.50,STABLE,0.00,14.14,0.000,2.440,35,4,6,5,0,1.0,0.5,17.6,25.0,757.4,ON,
214,0107,6/9/2016 12:44:25 PM ,2589,20.92,20.70,0.22,6.5,2159,0.040,0.233,0.193,6.1,0.834,0.3,0.50,STABLE,0.01,14.15,0.000,2.440,78,12,0,0,0,1.0,0.5,17.2,25.0,757.4,ON,
215,0107,6/9/2016 1:04:25 PM ,3492,20.92,20.62,0.31,6.5,3161,0.040,0.322,0.282,6.2,0.905,0.5,0.50,STABLE,0.13,14.28,0.060,2.500,532,212,413,330,47,1.0,0.4,17.1,25.0,757.4,ON,
216,0107,6/9/2016 1:24:25 PM ,2430,20.92,20.71,0.21,6.5,2154,0.040,0.232,0.192,6.2,0.886,0.3,0.50,STABLE,0.00,14.28,0.000,2.500,640,157,233,186,81,1.0,0.5,17.3,25.0,757.2,ON,
217,0107,6/9/2016 1:44:25 PM ,2613,20.92,20.70,0.22,6.5,2131,0.040,0.230,0.190,6.2,0.816,0.3,0.50,STABLE,0.00,14.28,0.000,2.500,114,6,0,0,0,1.0,0.5,17.6,25.0,757.2,ON,
218,0107,6/9/2016 2:04:25 PM ,2757,20.92,20.69,0.24,6.6,2177,0.040,0.234,0.195,6.2,0.790,0.4,0.50,STABLE,0.00,14.28,0.000,2.500,46,11,0,0,0,1.0,0.5,17.3,25.0,757.2,ON,
219,0107,6/9/2016 2:24:25 PM ,2542,20.92,20.70,0.22,6.6,2216,0.040,0.238,0.198,6.2,0.872,0.3,0.50,STABLE,0.05,14.33,0.000,2.500,471,111,121,102,17,1.0,0.5,17.6,25.0,756.9,ON,
220,0107,6/9/2016 2:44:25 PM ,2673,20.92,20.69,0.23,6.6,2245,0.041,0.241,0.201,6.3,0.840,0.3,0.50,STABLE,0.00,14.33,0.000,2.500,46,24,0,0,0,1.0,0.5,17.8,25.0,756.9,ON,
221,0107,6/9/2016 3:04:25 PM ,2623,20.92,20.69,0.23,6.6,2139,0.040,0.231,0.191,6.3,0.815,0.3,0.50,STABLE,0.00,14.33,0.000,2.500,20,2,0,0,0,1.0,0.5,17.9,25.0,756.9,ON,
222,0107,6/9/2016 3:24:25 PM ,3325,20.92,20.63,0.29,6.7,2701,0.040,0.281,0.241,6.3,0.812,0.4,0.50,STABLE,0.06,14.39,0.000,2.500,151,67,23,17,0,1.0,0.5,17.5,25.0,756.7,ON,
223,0107,6/9/2016 3:44:25 PM ,2584,20.92,20.69,0.23,6.7,2480,0.039,0.261,0.222,6.3,0.960,0.3,0.50,STABLE,0.11,14.50,0.000,2.500,519,210,436,343,7,1.0,0.5,17.8,25.0,756.4,ON,
224,0107,6/9/2016 4:04:25 PM ,2611,20.92,20.69,0.23,6.7,2352,0.039,0.249,0.210,6.3,0.901,0.3,0.50,STABLE,0.00,14.50,0.000,2.500,15,0,0,0,0,1.0,0.5,17.2,25.0,756.4,ON,
225,0107,6/9/2016 4:24:25 PM ,2604,20.92,20.69,0.23,6.7,2322,0.039,0.247,0.207,6.4,0.892,0.3,0.50,STABLE,0.00,14.50,0.000,2.500,46,16,0,0,0,1.0,0.5,16.9,25.0,756.4,ON,
226,0107,6/9/2016 4:44:25 PM ,3267,20.92,20.63,0.29,6.8,3046,0.039,0.312,0.272,6.4,0.932,0.4,0.50,STABLE,0.13,14.63,0.000,2.500,415,151,182,145,15,1.0,0.5,16.4,25.0,756.2,ON,
227,0107,6/9/2016 5:04:25 PM ,2600,20.92,20.69,0.23,6.8,2467,0.040,0.260,0.220,6.4,0.949,0.3,0.50,STABLE,0.00,14.63,0.000,2.500,17,6,0,0,0,1.0,0.5,16.4,25.0,755.9,ON,
228,0107,6/9/2016 5:24:25 PM ,2589,20.92,20.69,0.23,6.8,2426,0.039,0.256,0.217,6.4,0.937,0.3,0.50,STABLE,0.07,14.70,0.000,2.500,258,128,91,78,3,1.0,0.5,16.4,25.0,755.9,ON,
229,0107,6/9/2016 5:44:25 PM ,3221,20.92,20.64,0.28,6.8,2905,0.039,0.298,0.260,6.5,0.902,0.4,0.50,STABLE,0.05,14.75,0.000,2.500,128,40,29,19,0,1.0,0.5,16.4,25.0,755.9,ON,
230,0107,6/9/2016 6:04:25 PM ,2727,20.92,20.68,0.24,6.9,2535,0.039,0.265,0.226,6.5,0.929,0.4,0.50,STABLE,0.01,14.76,0.000,2.500,470,86,194,141,2,1.0,0.5,16.2,25.0,755.6,OFF,
231,0107,6/9/2016 6:24:25 PM ,3433,20.92,20.62,0.30,6.9,3220,0.040,0.327,0.288,6.5,0.938,0.5,0.50,STABLE,0.04,14.80,0.040,2.540,647,286,417,341,41,1.0,0.5,20.0,25.0,755.6,OFF,
232,0107,6/9/2016 6:44:25 PM ,3519,20.92,20.60,0.31,6.9,3378,0.040,0.342,0.302,6.5,0.960,0.5,0.50,STABLE,0.08,14.88,0.000,2.540,426,161,380,293,8,1.0,0.5,21.4,24.9,755.6,OFF,
233,EVENT,6/9/2016 7:04:25 PM ,3058,20.91,20.64,0.27,6.9,2736,0.042,0.286,0.245,6.6,0.895,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,355,151,344,301,0,1.0,0.5,22.1,24.9,755.4,OFF,
234,0107,6/9/2016 7:24:25 PM ,2732,20.91,20.68,0.24,7.0,2270,0.040,0.243,0.203,6.6,0.831,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,345,90,249,184,2,1.0,0.5,22.2,24.7,755.4,OFF,
235,0107,6/9/2016 7:44:25 PM ,2832,20.91,20.67,0.24,7.0,2229,0.040,0.239,0.199,6.6,0.787,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,341,173,391,326,7,1.1,0.5,22.5,24.7,755.1,OFF,
236,0107,6/9/2016 8:04:25 PM ,3133,20.91,20.65,0.27,7.0,2372,0.041,0.253,0.212,6.6,0.757,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,587,220,632,514,14,1.1,0.5,22.6,24.7,755.1,OFF,
237,0107,6/9/2016 8:24:25 PM ,3537,20.91,20.61,0.30,7.1,2679,0.040,0.280,0.240,6.6,0.757,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,793,384,702,606,31,1.0,0.5,23.2,24.7,754.9,OFF,
238,0107,6/9/2016 8:44:25 PM ,3621,20.91,20.60,0.31,7.1,2748,0.040,0.286,0.246,6.7,0.759,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,519,210,626,508,17,1.1,0.5,23.4,24.7,754.9,OFF,
239,0107,6/9/2016 9:04:25 PM ,2456,20.91,20.70,0.21,7.1,1821,0.040,0.203,0.163,6.7,0.742,0.3,0.50,STABLE,0.00,14.88,0.000,2.540,223,48,155,113,2,1.0,0.5,23.5,24.7,754.9,OFF,
240,0107,6/9/2016 9:24:25 PM ,3909,20.91,20.58,0.33,7.1,2915,0.040,0.301,0.261,6.7,0.746,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,498,223,524,444,28,1.1,0.5,23.9,24.7,754.6,OFF,
241,0107,6/9/2016 9:44:25 PM ,3419,20.91,20.62,0.29,7.2,2537,0.040,0.267,0.227,6.7,0.742,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,1021,575,810,698,127,1.0,0.5,23.9,24.7,754.6,OFF,
242,0107,6/9/2016 10:04:25 PM ,2507,20.91,20.70,0.21,7.2,1841,0.040,0.204,0.165,6.8,0.734,0.3,0.50,STABLE,0.00,14.88,0.000,2.540,409,130,321,261,0,1.0,0.5,24.5,24.7,754.4,OFF,
243,0107,6/9/2016 10:24:25 PM ,2880,20.91,20.67,0.24,7.2,2141,0.040,0.231,0.191,6.8,0.743,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,537,135,467,376,6,1.1,0.5,25.1,24.8,754.4,OFF,
244,0107,6/9/2016 10:44:25 PM ,3639,20.91,20.61,0.31,7.3,2654,0.040,0.277,0.237,6.8,0.729,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1072,558,874,719,37,1.0,0.5,25.6,24.8,754.4,OFF,
245,0107,6/9/2016 11:04:25 PM ,3783,20.91,20.59,0.32,7.3,2828,0.040,0.293,0.253,6.8,0.747,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1863,1010,1507,1296,230,1.1,0.5,25.8,24.8,754.1,OFF,
246,0107,6/9/2016 11:24:25 PM ,3910,20.91,20.58,0.33,7.3,2865,0.040,0.296,0.256,6.8,0.733,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1470,769,1237,1043,103,1.0,0.5,25.8,24.8,754.1,OFF,
247,0107,6/9/2016 11:44:25 PM ,3203,20.91,20.64,0.27,7.3,2374,0.040,0.252,0.212,6.9,0.741,0.4,0.50,STABLE,0.00,14.88,0.000,2.540,790,361,673,564,55,1.0,0.5,25.8,24.8,754.1,OFF,
248,0107,6/10/2016 12:04:25 AM ,2242,20.91,20.72,0.19,7.4,1642,0.040,0.187,0.147,6.9,0.732,0.3,0.50,STABLE,0.00,14.88,0.000,2.540,29,2,19,13,0,1.0,0.5,25.8,24.8,754.1,OFF,
249,0107,6/10/2016 12:24:25 AM ,4089,20.91,20.56,0.35,7.4,3009,0.040,0.309,0.269,6.9,0.736,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1247,758,1009,867,96,1.0,0.5,25.9,24.7,753.9,OFF,
250,0107,6/10/2016 12:44:25 AM ,3623,20.91,20.60,0.31,7.4,2656,0.040,0.277,0.238,6.9,0.733,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1929,1280,1311,1113,334,1.1,0.5,26.2,24.7,753.9,OFF,
251,0107,6/10/2016 1:04:25 AM ,3638,20.91,20.60,0.31,7.5,2683,0.040,0.280,0.240,7.0,0.738,0.5,0.50,STABLE,0.00,14.88,0.000,2.540,1468,873,1084,918,130,1.1,0.5,26.4,24.7,753.9,OFF,
252,0107,6/10/2016 1:24:25 AM ,2580,20.91,20.69,0.22,7.5,1890,0.040,0.209,0.169,7.0,0.732,0.3,0.50,STABLE,0.00,14.88,0.060,2.600,704,364,548,452,36,1.1,0.5,26.4,24.7,753.9,OFF,
253,0107,6/10/2016 1:44:25 AM ,2772,20.91,20.67,0.23,7.5,2026,0.040,0.221,0.181,7.0,0.731,0.4,0.50,STABLE,0.00,14.88,0.000,2.600,663,296,686,538,30,1.1,0.5,26.2,24.7,753.9,OFF,
254,0107,6/10/2016 2:04:25 AM ,1920,20.91,20.75,0.16,7.5,1409,0.040,0.166,0.126,7.0,0.734,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,30,3,24,17,0,1.1,0.5,25.9,24.7,753.6,OFF,
255,0107,6/10/2016 2:24:25 AM ,4099,20.91,20.56,0.35,7.6,2967,0.040,0.305,0.265,7.0,0.724,0.5,0.50,STABLE,0.00,14.88,0.000,2.600,554,281,407,327,27,1.0,0.5,25.8,24.7,753.4,OFF,
256,0107,6/10/2016 2:44:25 AM ,3454,20.91,20.61,0.29,7.6,2543,0.040,0.267,0.227,7.1,0.736,0.4,0.50,DYNAMIC,0.00,14.88,0.000,2.600,1466,892,1041,883,137,1.1,0.5,26.4,24.7,753.4,OFF,
257,0107,6/10/2016 3:04:25 AM ,2868,20.91,20.66,0.24,7.6,2097,0.040,0.228,0.188,7.1,0.731,0.4,0.50,STABLE,0.00,14.88,0.000,2.600,689,327,590,482,46,1.1,0.5,25.9,24.7,753.4,OFF,
258,0107,6/10/2016 3:24:25 AM ,1564,20.91,20.77,0.13,7.7,1128,0.040,0.141,0.101,7.1,0.721,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,217,40,88,65,0,1.0,0.5,25.8,24.7,753.4,OFF,
259,0107,6/10/2016 3:44:25 AM ,1476,20.91,20.78,0.12,7.7,1006,0.040,0.130,0.090,7.1,0.682,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,81,17,72,48,4,1.0,0.5,25.8,24.7,753.1,OFF,
260,0107,6/10/2016 4:04:25 AM ,1626,20.91,20.77,0.14,7.7,1160,0.040,0.144,0.104,7.1,0.713,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,191,86,64,57,8,1.0,0.5,25.9,24.7,753.1,OFF,
261,0107,6/10/2016 4:24:25 AM ,2712,20.91,20.68,0.23,7.7,1965,0.040,0.216,0.176,7.1,0.725,0.3,0.50,STABLE,0.00,14.88,0.000,2.600,118,65,36,29,2,1.1,0.5,25.8,24.7,752.9,OFF,
262,0107,6/10/2016 4:44:25 AM ,3092,20.91,20.65,0.26,7.7,2253,0.040,0.242,0.201,7.1,0.728,0.4,0.50,STABLE,0.00,14.88,0.000,2.600,514,238,390,314,17,1.0,0.5,25.2,24.7,752.9,OFF,
263,0107,6/10/2016 5:04:25 AM ,2785,20.91,20.67,0.23,7.7,2037,0.040,0.222,0.182,7.2,0.731,0.4,0.50,STABLE,0.00,14.88,0.000,2.600,514,237,369,308,10,1.1,0.5,24.0,24.7,752.9,OFF,
264,0107,6/10/2016 5:24:25 AM ,1398,20.91,20.79,0.12,7.8,980,0.040,0.128,0.088,7.2,0.701,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,201,69,105,75,0,1.0,0.5,23.2,24.7,752.9,OFF,
265,0107,6/10/2016 5:44:25 AM ,4201,20.90,20.55,0.35,7.8,3060,0.040,0.314,0.274,7.2,0.728,0.5,0.50,STABLE,0.00,14.88,0.000,2.600,1029,664,643,549,178,1.1,0.5,22.1,24.6,752.9,OFF,
266,0107,6/10/2016 6:04:25 AM ,2602,20.91,20.69,0.22,7.8,1895,0.040,0.209,0.169,7.2,0.728,0.3,0.50,STABLE,0.00,14.88,0.000,2.600,732,408,660,543,63,1.0,0.5,21.1,24.6,752.6,ON,
267,0107,6/10/2016 6:24:25 AM ,1341,20.90,20.79,0.11,7.8,932,0.040,0.124,0.083,7.2,0.695,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,281,63,143,112,0,1.0,0.5,20.7,24.6,752.6,ON,
268,0107,6/10/2016 6:44:25 AM ,1798,20.91,20.76,0.15,7.9,1273,0.040,0.154,0.114,7.2,0.708,0.2,0.50,STABLE,0.00,14.88,0.000,2.600,15,4,2,1,0,1.0,0.5,20.0,24.7,752.6,ON,
269,0107,6/10/2016 7:04:25 AM ,2096,20.91,20.73,0.18,7.9,1577,0.040,0.181,0.141,7.2,0.752,0.3,0.50,STABLE,0.00,14.88,0.000,2.600,7,0,0,0,0,1.0,0.5,19.9,24.7,752.6,ON,
270,0107,6/10/2016 7:24:25 AM ,4240,20.91,20.54,0.37,7.9,3626,0.040,0.364,0.324,7.3,0.855,0.6,0.50,DYNAMIC,0.24,15.12,0.000,2.600,849,465,642,543,10,1.1,0.5,19.9,24.7,752.6,ON,
271,0107,6/10/2016 7:44:25 AM ,3393,20.91,20.61,0.30,7.9,3265,0.040,0.332,0.292,7.3,0.962,0.5,0.50,STABLE,0.38,15.50,0.000,2.600,686,336,620,535,46,1.0,0.5,19.8,24.8,752.6,ON,
272,0107,6/10/2016 8:04:25 AM ,3485,20.91,20.60,0.31,8.0,3427,0.040,0.346,0.306,7.3,0.983,0.5,0.50,STABLE,0.35,15.85,0.320,2.920,682,304,563,470,44,1.0,0.5,20.0,24.8,752.6,ON,
273,0107,6/10/2016 8:24:25 AM ,3240,20.91,20.62,0.29,8.0,3300,0.040,0.334,0.295,7.4,1.019,0.4,0.50,STABLE,0.20,16.05,0.340,3.260,667,313,675,557,17,1.0,0.5,19.6,24.8,752.6,ON,
274,0107,6/10/2016 8:44:25 AM ,2905,20.91,20.65,0.26,8.0,3006,0.039,0.308,0.269,7.4,1.035,0.4,0.50,STABLE,0.22,16.27,0.000,3.260,506,281,553,475,44,1.0,0.5,19.6,24.8,752.6,ON,
275,0107,6/10/2016 9:04:25 AM ,2346,20.91,20.70,0.21,8.0,2293,0.040,0.245,0.205,7.4,0.977,0.3,0.50,STABLE,0.05,16.32,0.040,3.300,414,140,336,286,11,1.0,0.5,19.6,24.8,752.6,ON,
276,0107,6/10/2016 9:24:25 AM ,2414,20.91,20.69,0.22,8.1,2486,0.040,0.262,0.222,7.4,1.030,0.3,0.50,STABLE,-0.01,16.31,0.000,3.300,51,7,54,40,0,1.0,0.5,19.4,24.8,752.6,ON,
277,0107,6/10/2016 9:44:25 AM ,2724,20.91,20.67,0.24,8.1,2779,0.039,0.288,0.248,7.5,1.020,0.4,0.50,STABLE,0.05,16.36,0.000,3.300,126,32,158,126,0,1.0,0.5,18.0,24.8,752.6,ON,
278,0107,6/10/2016 10:04:25 AM ,3522,20.91,20.59,0.32,8.1,3601,0.039,0.361,0.322,7.5,1.023,0.5,0.50,STABLE,0.32,16.68,0.060,3.360,550,262,561,484,31,1.0,0.5,18.0,24.8,752.6,ON,
279,0107,6/10/2016 10:24:25 AM ,3198,20.91,20.62,0.29,8.1,3296,0.039,0.334,0.294,7.5,1.031,0.4,0.50,DYNAMIC,0.34,17.02,0.080,3.440,801,449,840,739,114,1.0,0.5,16.4,24.8,752.6,ON,
280,0107,6/10/2016 10:44:25 AM ,2350,20.91,20.70,0.21,8.2,2426,0.039,0.256,0.217,7.5,1.032,0.3,0.50,STABLE,0.08,17.10,0.040,3.480,551,284,533,472,59,1.0,0.5,16.4,24.8,752.6,ON,
281,0107,6/10/2016 11:04:25 AM ,2866,20.91,20.65,0.26,8.2,2970,0.040,0.305,0.265,7.6,1.036,0.4,0.50,STABLE,0.04,17.14,0.000,3.480,143,76,150,114,6,1.0,0.5,16.4,24.8,752.6,ON,
282,0107,6/10/2016 11:24:25 AM ,2543,20.91,20.68,0.23,8.2,2695,0.040,0.280,0.241,7.6,1.060,0.3,0.50,STABLE,0.14,17.28,0.000,3.480,256,112,283,221,18,1.0,0.5,16.4,24.8,752.6,ON,
283,0107,6/10/2016 11:44:25 AM ,2500,20.91,20.68,0.23,8.2,2634,0.039,0.275,0.235,7.6,1.054,0.3,0.50,STABLE,0.00,17.28,0.000,3.480,88,21,71,58,0,1.0,0.5,16.4,24.8,752.6,ON,
284,0107,6/10/2016 12:04:25 PM ,2459,20.91,20.69,0.22,8.3,2495,0.040,0.263,0.223,7.6,1.015,0.3,0.50,STABLE,0.01,17.29,0.020,3.500,80,14,47,35,0,1.0,0.5,16.4,24.8,752.6,ON,
285,0107,6/10/2016 12:24:25 PM ,3645,20.91,20.58,0.33,8.3,3739,0.041,0.375,0.334,7.7,1.026,0.5,0.50,STABLE,0.05,17.34,0.000,3.500,351,190,328,267,166,1.0,0.5,17.2,24.9,752.6,ON,
286,0107,6/10/2016 12:44:25 PM ,3449,20.91,20.60,0.31,8.3,3587,0.041,0.361,0.320,7.7,1.040,0.5,0.50,STABLE,0.30,17.64,0.060,3.560,822,358,770,667,52,1.0,0.5,16.5,25.0,752.6,ON,
287,0107,6/10/2016 1:04:25 PM ,2938,20.91,20.65,0.26,8.4,3035,0.040,0.311,0.271,7.7,1.033,0.4,0.50,STABLE,0.02,17.66,0.040,3.600,608,167,370,297,0,1.0,0.5,17.4,25.0,752.6,ON,
288,0107,6/10/2016 1:24:25 PM ,2638,20.91,20.67,0.24,8.4,2752,0.040,0.286,0.246,7.8,1.043,0.4,0.50,STABLE,0.00,17.66,0.020,3.620,39,10,16,9,0,1.0,0.5,18.0,25.0,752.6,ON,
289,0107,6/10/2016 1:44:25 PM ,2535,20.91,20.69,0.23,8.4,2599,0.040,0.272,0.232,7.8,1.025,0.3,0.50,STABLE,0.00,17.66,0.000,3.620,29,9,14,11,0,1.0,0.5,18.0,25.0,752.6,ON,
290,0107,6/10/2016 2:04:25 PM ,2174,20.91,20.72,0.19,8.4,2205,0.041,0.238,0.197,7.8,1.014,0.3,0.50,STABLE,0.01,17.67,0.000,3.620,14,1,8,6,0,1.0,0.5,18.0,25.0,752.6,ON,
291,0107,6/10/2016 2:24:25 PM ,3393,20.91,20.61,0.30,8.4,3468,0.040,0.350,0.310,7.8,1.022,0.5,0.50,STABLE,0.12,17.79,0.000,3.620,373,147,231,195,2,1.0,0.5,18.0,25.0,752.6,ON,
292,0107,6/10/2016 2:44:25 PM ,2850,20.91,20.66,0.26,8.5,3022,0.040,0.310,0.270,7.9,1.060,0.4,0.50,STABLE,0.18,17.97,0.120,3.740,420,222,342,289,40,1.0,0.5,19.3,25.0,752.6,ON,
293,0107,12:00:00 AM ,0,0.00,0.00,0.00,0.0,0,0.000,0.000,0.000,0.0,0.000,0.0,0.00,,0.00,0.00,0.000,0.000,0,0,0,0,0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,OFF,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
