Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:48 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,YTOT (counts)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 219 ,6/9/2016 2:10:25 PM , 521 ,6/9/2016 2:12:25 PM , 315 ,6/9/2016 2:14:25 PM , 21 ,6/9/2016 2:16:25 PM , 392 ,6/9/2016 2:20:25 PM , 31 ,6/9/2016 2:22:25 PM , 31 ,6/9/2016 2:24:25 PM , 121 ,6/9/2016 2:26:25 PM , 212 ,
 220 ,6/9/2016 2:30:25 PM , 4 ,6/9/2016 2:32:25 PM , 24 ,6/9/2016 2:34:25 PM , 24 ,6/9/2016 2:36:25 PM , 382 ,6/9/2016 2:40:25 PM , 412 ,6/9/2016 2:42:25 PM , 56 ,6/9/2016 2:44:25 PM , 0 ,6/9/2016 2:46:25 PM , 63 ,
 221 ,6/9/2016 2:50:25 PM , 26 ,6/9/2016 2:52:25 PM , 253 ,6/9/2016 2:54:25 PM , 67 ,6/9/2016 2:56:25 PM , 61 ,6/9/2016 3:00:25 PM , 387 ,6/9/2016 3:02:25 PM , 521 ,6/9/2016 3:04:25 PM , 0 ,6/9/2016 3:06:25 PM , 19 ,
 222 ,6/9/2016 3:10:25 PM , 17 ,6/9/2016 3:12:25 PM , 237 ,6/9/2016 3:14:25 PM , 444 ,6/9/2016 3:16:25 PM , 289 ,6/9/2016 3:20:25 PM , 12 ,6/9/2016 3:22:25 PM , 267 ,6/9/2016 3:24:25 PM , 23 ,6/9/2016 3:26:25 PM , 268 ,
 223 ,6/9/2016 3:30:25 PM , 434 ,6/9/2016 3:32:25 PM , 10 ,6/9/2016 3:34:25 PM , 22 ,6/9/2016 3:36:25 PM , 15 ,6/9/2016 3:40:25 PM , 13 ,6/9/2016 3:42:25 PM , 19 ,6/9/2016 3:44:25 PM , 436 ,6/9/2016 3:46:25 PM , 592 ,
 224 ,6/9/2016 3:50:25 PM , 127 ,6/9/2016 3:52:25 PM , 37 ,6/9/2016 3:54:25 PM , 39 ,6/9/2016 3:56:25 PM , 304 ,6/9/2016 4:00:25 PM , 222 ,6/9/2016 4:02:25 PM , 262 ,6/9/2016 4:04:25 PM , 0 ,6/9/2016 4:06:25 PM , 38 ,
 225 ,6/9/2016 4:10:25 PM , 5 ,6/9/2016 4:12:25 PM , 249 ,6/9/2016 4:14:25 PM , 840 ,6/9/2016 4:16:25 PM , 76 ,6/9/2016 4:20:25 PM , 416 ,6/9/2016 4:22:25 PM , 14 ,6/9/2016 4:24:25 PM , 0 ,6/9/2016 4:26:25 PM , 392 ,
 226 ,6/9/2016 4:30:25 PM , 370 ,6/9/2016 4:32:25 PM , 403 ,6/9/2016 4:34:25 PM , 773 ,6/9/2016 4:36:25 PM , 121 ,6/9/2016 4:40:25 PM , 14 ,6/9/2016 4:42:25 PM , 371 ,6/9/2016 4:44:25 PM , 182 ,6/9/2016 4:46:25 PM , 504 ,
 227 ,6/9/2016 4:50:25 PM , 98 ,6/9/2016 4:52:25 PM , 16 ,6/9/2016 4:54:25 PM , 36 ,6/9/2016 4:56:25 PM , 136 ,6/9/2016 5:00:25 PM , 390 ,6/9/2016 5:02:25 PM , 168 ,6/9/2016 5:04:25 PM , 0 ,6/9/2016 5:06:25 PM , 303 ,
 228 ,6/9/2016 5:10:25 PM , 16 ,6/9/2016 5:12:25 PM , 296 ,6/9/2016 5:14:25 PM , 195 ,6/9/2016 5:16:25 PM , 130 ,6/9/2016 5:20:25 PM , 51 ,6/9/2016 5:22:25 PM , 407 ,6/9/2016 5:24:25 PM , 91 ,6/9/2016 5:26:25 PM , 221 ,
 229 ,6/9/2016 5:30:25 PM , 503 ,6/9/2016 5:32:25 PM , 217 ,6/9/2016 5:34:25 PM , 707 ,6/9/2016 5:36:25 PM , 31 ,6/9/2016 5:40:25 PM , 374 ,6/9/2016 5:42:25 PM , 225 ,6/9/2016 5:44:25 PM , 29 ,6/9/2016 5:46:25 PM , 584 ,
 230 ,6/9/2016 5:50:25 PM , 71 ,6/9/2016 5:52:25 PM , 265 ,6/9/2016 5:54:25 PM , 243 ,6/9/2016 5:56:25 PM , 66 ,6/9/2016 6:00:25 PM , 135 ,6/9/2016 6:02:25 PM , 384 ,6/9/2016 6:04:25 PM , 194 ,6/9/2016 6:06:25 PM , 506 ,
 231 ,6/9/2016 6:10:25 PM , 549 ,6/9/2016 6:12:25 PM , 488 ,6/9/2016 6:14:25 PM , 406 ,6/9/2016 6:16:25 PM , 495 ,6/9/2016 6:20:25 PM , 727 ,6/9/2016 6:22:25 PM , 662 ,6/9/2016 6:24:25 PM , 417 ,6/9/2016 6:26:25 PM , 1624 ,
 232 ,6/9/2016 6:30:25 PM , 289 ,6/9/2016 6:32:25 PM , 699 ,6/9/2016 6:34:25 PM , 1704 ,6/9/2016 6:36:25 PM , 739 ,6/9/2016 6:40:25 PM , 588 ,6/9/2016 6:42:25 PM , 1278 ,6/9/2016 6:44:25 PM , 380 ,6/9/2016 6:46:25 PM , 700 ,
 233 ,6/9/2016 6:50:25 PM , 699 ,6/9/2016 6:52:25 PM , 690 ,6/9/2016 6:54:25 PM , 2057 ,6/9/2016 6:56:25 PM , 551 ,6/9/2016 7:00:25 PM , 998 ,6/9/2016 7:02:25 PM , 961 ,6/9/2016 7:04:25 PM , 344 ,6/9/2016 7:06:25 PM , 826 ,
 234 ,6/9/2016 7:10:25 PM , 1119 ,6/9/2016 7:12:25 PM , 714 ,6/9/2016 7:14:25 PM , 1478 ,6/9/2016 7:16:25 PM , 584 ,6/9/2016 7:20:25 PM , 731 ,6/9/2016 7:22:25 PM , 423 ,6/9/2016 7:24:25 PM , 249 ,6/9/2016 7:26:25 PM , 313 ,
 235 ,6/9/2016 7:30:25 PM , 600 ,6/9/2016 7:32:25 PM , 639 ,6/9/2016 7:34:25 PM , 730 ,6/9/2016 7:36:25 PM , 480 ,6/9/2016 7:40:25 PM , 316 ,6/9/2016 7:42:25 PM , 93 ,6/9/2016 7:44:25 PM , 391 ,6/9/2016 7:46:25 PM , 276 ,
 236 ,6/9/2016 7:50:25 PM , 541 ,6/9/2016 7:52:25 PM , 477 ,6/9/2016 7:54:25 PM , 595 ,6/9/2016 7:56:25 PM , 577 ,6/9/2016 8:00:25 PM , 321 ,6/9/2016 8:02:25 PM , 1346 ,6/9/2016 8:04:25 PM , 632 ,6/9/2016 8:06:25 PM , 234 ,
 237 ,6/9/2016 8:10:25 PM , 553 ,6/9/2016 8:12:25 PM , 1370 ,6/9/2016 8:14:25 PM , 1210 ,6/9/2016 8:16:25 PM , 327 ,6/9/2016 8:20:25 PM , 69 ,6/9/2016 8:22:25 PM , 772 ,6/9/2016 8:24:25 PM , 702 ,6/9/2016 8:26:25 PM , 1062 ,
 238 ,6/9/2016 8:30:25 PM , 558 ,6/9/2016 8:32:25 PM , 789 ,6/9/2016 8:34:25 PM , 415 ,6/9/2016 8:36:25 PM , 312 ,6/9/2016 8:40:25 PM , 627 ,6/9/2016 8:42:25 PM , 60 ,6/9/2016 8:44:25 PM , 626 ,6/9/2016 8:46:25 PM , 1262 ,
 239 ,6/9/2016 8:50:25 PM , 740 ,6/9/2016 8:52:25 PM , 161 ,6/9/2016 8:54:25 PM , 328 ,6/9/2016 8:56:25 PM , 468 ,6/9/2016 9:00:25 PM , 21 ,6/9/2016 9:02:25 PM , 353 ,6/9/2016 9:04:25 PM , 155 ,6/9/2016 9:06:25 PM , 588 ,
 240 ,6/9/2016 9:10:25 PM , 492 ,6/9/2016 9:12:25 PM , 1209 ,6/9/2016 9:14:25 PM , 961 ,6/9/2016 9:16:25 PM , 366 ,6/9/2016 9:20:25 PM , 352 ,6/9/2016 9:22:25 PM , 1762 ,6/9/2016 9:24:25 PM , 524 ,6/9/2016 9:26:25 PM , 396 ,
 241 ,6/9/2016 9:30:25 PM , 503 ,6/9/2016 9:32:25 PM , 898 ,6/9/2016 9:34:25 PM , 288 ,6/9/2016 9:36:25 PM , 232 ,6/9/2016 9:40:25 PM , 341 ,6/9/2016 9:42:25 PM , 659 ,6/9/2016 9:44:25 PM , 810 ,6/9/2016 9:46:25 PM , 1346 ,
 242 ,6/9/2016 9:50:25 PM , 491 ,6/9/2016 9:52:25 PM , 34 ,6/9/2016 9:54:25 PM , 599 ,6/9/2016 9:56:25 PM , 866 ,6/9/2016 10:00:25 PM , 337 ,6/9/2016 10:02:25 PM , 682 ,6/9/2016 10:04:25 PM , 321 ,6/9/2016 10:06:25 PM , 573 ,
 243 ,6/9/2016 10:10:25 PM , 865 ,6/9/2016 10:12:25 PM , 1262 ,6/9/2016 10:14:25 PM , 397 ,6/9/2016 10:16:25 PM , 402 ,6/9/2016 10:20:25 PM , 194 ,6/9/2016 10:22:25 PM , 1115 ,6/9/2016 10:24:25 PM , 467 ,6/9/2016 10:26:25 PM , 959 ,
 244 ,6/9/2016 10:30:25 PM , 110 ,6/9/2016 10:32:25 PM , 947 ,6/9/2016 10:34:25 PM , 706 ,6/9/2016 10:36:25 PM , 13 ,6/9/2016 10:40:25 PM , 806 ,6/9/2016 10:42:25 PM , 389 ,6/9/2016 10:44:25 PM , 874 ,6/9/2016 10:46:25 PM , 352 ,
 245 ,6/9/2016 10:50:25 PM , 1660 ,6/9/2016 10:52:25 PM , 801 ,6/9/2016 10:54:25 PM , 1004 ,6/9/2016 10:56:25 PM , 194 ,6/9/2016 11:00:25 PM , 545 ,6/9/2016 11:02:25 PM , 68 ,6/9/2016 11:04:25 PM , 1507 ,6/9/2016 11:06:25 PM , 1176 ,
 246 ,6/9/2016 11:10:25 PM , 1264 ,6/9/2016 11:12:25 PM , 33 ,6/9/2016 11:14:25 PM , 92 ,6/9/2016 11:16:25 PM , 948 ,6/9/2016 11:20:25 PM , 37 ,6/9/2016 11:22:25 PM , 1562 ,6/9/2016 11:24:25 PM , 1237 ,6/9/2016 11:26:25 PM , 1187 ,
 247 ,6/9/2016 11:30:25 PM , 793 ,6/9/2016 11:32:25 PM , 1213 ,6/9/2016 11:34:25 PM , 377 ,6/9/2016 11:36:25 PM , 374 ,6/9/2016 11:40:25 PM , 175 ,6/9/2016 11:42:25 PM , 1545 ,6/9/2016 11:44:25 PM , 673 ,6/9/2016 11:46:25 PM , 1912 ,
 248 ,6/9/2016 11:50:25 PM , 562 ,6/9/2016 11:52:25 PM , 1279 ,6/9/2016 11:54:25 PM , 288 ,6/9/2016 11:56:25 PM , 2 ,6/10/2016 12:00:25 AM , 782 ,6/10/2016 12:02:25 AM , 682 ,6/10/2016 12:04:25 AM , 19 ,6/10/2016 12:06:25 AM , 1518 ,
 249 ,6/10/2016 12:10:25 AM , 412 ,6/10/2016 12:12:25 AM , 278 ,6/10/2016 12:14:25 AM , 1144 ,6/10/2016 12:16:25 AM , 870 ,6/10/2016 12:20:25 AM , 426 ,6/10/2016 12:22:25 AM , 702 ,6/10/2016 12:24:25 AM , 1009 ,6/10/2016 12:26:25 AM , 1721 ,
 250 ,6/10/2016 12:30:25 AM , 293 ,6/10/2016 12:32:25 AM , 314 ,6/10/2016 12:34:25 AM , 357 ,6/10/2016 12:36:25 AM , 281 ,6/10/2016 12:40:25 AM , 431 ,6/10/2016 12:42:25 AM , 199 ,6/10/2016 12:44:25 AM , 1311 ,6/10/2016 12:46:25 AM , 1801 ,
 251 ,6/10/2016 12:50:25 AM , 918 ,6/10/2016 12:52:25 AM , 584 ,6/10/2016 12:54:25 AM , 644 ,6/10/2016 12:56:25 AM , 634 ,6/10/2016 1:00:25 AM , 261 ,6/10/2016 1:02:25 AM , 531 ,6/10/2016 1:04:25 AM , 1084 ,6/10/2016 1:06:25 AM , 1572 ,
 252 ,6/10/2016 1:10:25 AM , 31 ,6/10/2016 1:12:25 AM , 485 ,6/10/2016 1:14:25 AM , 691 ,6/10/2016 1:16:25 AM , 294 ,6/10/2016 1:20:25 AM , 80 ,6/10/2016 1:22:25 AM , 1202 ,6/10/2016 1:24:25 AM , 548 ,6/10/2016 1:26:25 AM , 1347 ,
 253 ,6/10/2016 1:30:25 AM , 720 ,6/10/2016 1:32:25 AM , 334 ,6/10/2016 1:34:25 AM , 317 ,6/10/2016 1:36:25 AM , 5 ,6/10/2016 1:40:25 AM , 780 ,6/10/2016 1:42:25 AM , 614 ,6/10/2016 1:44:25 AM , 686 ,6/10/2016 1:46:25 AM , 1855 ,
 254 ,6/10/2016 1:50:25 AM , 948 ,6/10/2016 1:52:25 AM , 251 ,6/10/2016 1:54:25 AM , 128 ,6/10/2016 1:56:25 AM , 4 ,6/10/2016 2:00:25 AM , 616 ,6/10/2016 2:02:25 AM , 20 ,6/10/2016 2:04:25 AM , 24 ,6/10/2016 2:06:25 AM , 1526 ,
 255 ,6/10/2016 2:10:25 AM , 197 ,6/10/2016 2:12:25 AM , 80 ,6/10/2016 2:14:25 AM , 64 ,6/10/2016 2:16:25 AM , 516 ,6/10/2016 2:20:25 AM , 297 ,6/10/2016 2:22:25 AM , 15 ,6/10/2016 2:24:25 AM , 407 ,6/10/2016 2:26:25 AM , 1461 ,
 256 ,6/10/2016 2:30:25 AM , 231 ,6/10/2016 2:32:25 AM , 1071 ,6/10/2016 2:34:25 AM , 941 ,6/10/2016 2:36:25 AM , 680 ,6/10/2016 2:40:25 AM , 296 ,6/10/2016 2:42:25 AM , 253 ,6/10/2016 2:44:25 AM , 1041 ,6/10/2016 2:46:25 AM , 1401 ,
 257 ,6/10/2016 2:50:25 AM , 232 ,6/10/2016 2:52:25 AM , 959 ,6/10/2016 2:54:25 AM , 1266 ,6/10/2016 2:56:25 AM , 137 ,6/10/2016 3:00:25 AM , 428 ,6/10/2016 3:02:25 AM , 1053 ,6/10/2016 3:04:25 AM , 590 ,6/10/2016 3:06:25 AM , 1090 ,
 258 ,6/10/2016 3:10:25 AM , 739 ,6/10/2016 3:12:25 AM , 373 ,6/10/2016 3:14:25 AM , 1163 ,6/10/2016 3:16:25 AM , 11 ,6/10/2016 3:20:25 AM , 238 ,6/10/2016 3:22:25 AM , 277 ,6/10/2016 3:24:25 AM , 88 ,6/10/2016 3:26:25 AM , 1110 ,
 259 ,6/10/2016 3:30:25 AM , 1097 ,6/10/2016 3:32:25 AM , 278 ,6/10/2016 3:34:25 AM , 895 ,6/10/2016 3:36:25 AM , 26 ,6/10/2016 3:40:25 AM , 192 ,6/10/2016 3:42:25 AM , 26 ,6/10/2016 3:44:25 AM , 72 ,6/10/2016 3:46:25 AM , 1180 ,
 260 ,6/10/2016 3:50:25 AM , 131 ,6/10/2016 3:52:25 AM , 579 ,6/10/2016 3:54:25 AM , 100 ,6/10/2016 3:56:25 AM , 352 ,6/10/2016 4:00:25 AM , 316 ,6/10/2016 4:02:25 AM , 394 ,6/10/2016 4:04:25 AM , 64 ,6/10/2016 4:06:25 AM , 593 ,
 261 ,6/10/2016 4:10:25 AM , 113 ,6/10/2016 4:12:25 AM , 1535 ,6/10/2016 4:14:25 AM , 226 ,6/10/2016 4:16:25 AM , 650 ,6/10/2016 4:20:25 AM , 579 ,6/10/2016 4:22:25 AM , 780 ,6/10/2016 4:24:25 AM , 36 ,6/10/2016 4:26:25 AM , 1370 ,
 262 ,6/10/2016 4:30:25 AM , 129 ,6/10/2016 4:32:25 AM , 1056 ,6/10/2016 4:34:25 AM , 136 ,6/10/2016 4:36:25 AM , 153 ,6/10/2016 4:40:25 AM , 413 ,6/10/2016 4:42:25 AM , 360 ,6/10/2016 4:44:25 AM , 390 ,6/10/2016 4:46:25 AM , 998 ,
 263 ,6/10/2016 4:50:25 AM , 630 ,6/10/2016 4:52:25 AM , 1590 ,6/10/2016 4:54:25 AM , 869 ,6/10/2016 4:56:25 AM , 1 ,6/10/2016 5:00:25 AM , 106 ,6/10/2016 5:02:25 AM , 17 ,6/10/2016 5:04:25 AM , 369 ,6/10/2016 5:06:25 AM , 831 ,
 264 ,6/10/2016 5:10:25 AM , 424 ,6/10/2016 5:12:25 AM , 815 ,6/10/2016 5:14:25 AM , 1065 ,6/10/2016 5:16:25 AM , 525 ,6/10/2016 5:20:25 AM , 347 ,6/10/2016 5:22:25 AM , 33 ,6/10/2016 5:24:25 AM , 105 ,6/10/2016 5:26:25 AM , 460 ,
 265 ,6/10/2016 5:30:25 AM , 7 ,6/10/2016 5:32:25 AM , 66 ,6/10/2016 5:34:25 AM , 300 ,6/10/2016 5:36:25 AM , 537 ,6/10/2016 5:40:25 AM , 388 ,6/10/2016 5:42:25 AM , 119 ,6/10/2016 5:44:25 AM , 643 ,6/10/2016 5:46:25 AM , 1155 ,
 266 ,6/10/2016 5:50:25 AM , 221 ,6/10/2016 5:52:25 AM , 25 ,6/10/2016 5:54:25 AM , 72 ,6/10/2016 5:56:25 AM , 37 ,6/10/2016 6:00:25 AM , 144 ,6/10/2016 6:02:25 AM , 931 ,6/10/2016 6:04:25 AM , 660 ,6/10/2016 6:06:25 AM , 863 ,
 267 ,6/10/2016 6:10:25 AM , 228 ,6/10/2016 6:12:25 AM , 605 ,6/10/2016 6:14:25 AM , 849 ,6/10/2016 6:16:25 AM , 362 ,6/10/2016 6:20:25 AM , 435 ,6/10/2016 6:22:25 AM , 654 ,6/10/2016 6:24:25 AM , 143 ,6/10/2016 6:26:25 AM , 861 ,
 268 ,6/10/2016 6:30:25 AM , 59 ,6/10/2016 6:32:25 AM , 1157 ,6/10/2016 6:34:25 AM , 881 ,6/10/2016 6:36:25 AM , 27 ,6/10/2016 6:40:25 AM , 96 ,6/10/2016 6:42:25 AM , 26 ,6/10/2016 6:44:25 AM , 2 ,6/10/2016 6:46:25 AM , 236 ,
 269 ,6/10/2016 6:50:25 AM , 44 ,6/10/2016 6:52:25 AM , 420 ,6/10/2016 6:54:25 AM , 225 ,6/10/2016 6:56:25 AM , 0 ,6/10/2016 7:00:25 AM , 176 ,6/10/2016 7:02:25 AM , 18 ,6/10/2016 7:04:25 AM , 0 ,6/10/2016 7:06:25 AM , 52 ,
 270 ,6/10/2016 7:10:25 AM , 368 ,6/10/2016 7:12:25 AM , 300 ,6/10/2016 7:14:25 AM , 479 ,6/10/2016 7:16:25 AM , 247 ,6/10/2016 7:20:25 AM , 229 ,6/10/2016 7:22:25 AM , 519 ,6/10/2016 7:24:25 AM , 642 ,6/10/2016 7:26:25 AM , 696 ,
 271 ,6/10/2016 7:30:25 AM , 626 ,6/10/2016 7:32:25 AM , 499 ,6/10/2016 7:34:25 AM , 782 ,6/10/2016 7:36:25 AM , 463 ,6/10/2016 7:40:25 AM , 15 ,6/10/2016 7:42:25 AM , 554 ,6/10/2016 7:44:25 AM , 620 ,6/10/2016 7:46:25 AM , 506 ,
 272 ,6/10/2016 7:50:25 AM , 92 ,6/10/2016 7:52:25 AM , 512 ,6/10/2016 7:54:25 AM , 517 ,6/10/2016 7:56:25 AM , 135 ,6/10/2016 8:00:25 AM , 15 ,6/10/2016 8:02:25 AM , 469 ,6/10/2016 8:04:25 AM , 563 ,6/10/2016 8:06:25 AM , 87 ,
 273 ,6/10/2016 8:10:25 AM , 538 ,6/10/2016 8:12:25 AM , 628 ,6/10/2016 8:14:25 AM , 256 ,6/10/2016 8:16:25 AM , 602 ,6/10/2016 8:20:25 AM , 407 ,6/10/2016 8:22:25 AM , 787 ,6/10/2016 8:24:25 AM , 675 ,6/10/2016 8:26:25 AM , 444 ,
 274 ,6/10/2016 8:30:25 AM , 26 ,6/10/2016 8:32:25 AM , 343 ,6/10/2016 8:34:25 AM , 53 ,6/10/2016 8:36:25 AM , 8 ,6/10/2016 8:40:25 AM , 620 ,6/10/2016 8:42:25 AM , 181 ,6/10/2016 8:44:25 AM , 553 ,6/10/2016 8:46:25 AM , 797 ,
 275 ,6/10/2016 8:50:25 AM , 18 ,6/10/2016 8:52:25 AM , 40 ,6/10/2016 8:54:25 AM , 37 ,6/10/2016 8:56:25 AM , 6 ,6/10/2016 9:00:25 AM , 416 ,6/10/2016 9:02:25 AM , 21 ,6/10/2016 9:04:25 AM , 336 ,6/10/2016 9:06:25 AM , 697 ,
 276 ,6/10/2016 9:10:25 AM , 526 ,6/10/2016 9:12:25 AM , 23 ,6/10/2016 9:14:25 AM , 549 ,6/10/2016 9:16:25 AM , 278 ,6/10/2016 9:20:25 AM , 50 ,6/10/2016 9:22:25 AM , 249 ,6/10/2016 9:24:25 AM , 54 ,6/10/2016 9:26:25 AM , 377 ,
 277 ,6/10/2016 9:30:25 AM , 485 ,6/10/2016 9:32:25 AM , 507 ,6/10/2016 9:34:25 AM , 880 ,6/10/2016 9:36:25 AM , 21 ,6/10/2016 9:40:25 AM , 48 ,6/10/2016 9:42:25 AM , 277 ,6/10/2016 9:44:25 AM , 158 ,6/10/2016 9:46:25 AM , 41 ,
 278 ,6/10/2016 9:50:25 AM , 89 ,6/10/2016 9:52:25 AM , 542 ,6/10/2016 9:54:25 AM , 260 ,6/10/2016 9:56:25 AM , 172 ,6/10/2016 10:00:25 AM , 418 ,6/10/2016 10:02:25 AM , 34 ,6/10/2016 10:04:25 AM , 561 ,6/10/2016 10:06:25 AM , 17 ,
 279 ,6/10/2016 10:10:25 AM , 29 ,6/10/2016 10:12:25 AM , 75 ,6/10/2016 10:14:25 AM , 48 ,6/10/2016 10:16:25 AM , 370 ,6/10/2016 10:20:25 AM , 166 ,6/10/2016 10:22:25 AM , 26 ,6/10/2016 10:24:25 AM , 840 ,6/10/2016 10:26:25 AM , 38 ,
 280 ,6/10/2016 10:30:25 AM , 9 ,6/10/2016 10:32:25 AM , 152 ,6/10/2016 10:34:25 AM , 59 ,6/10/2016 10:36:25 AM , 116 ,6/10/2016 10:40:25 AM , 9 ,6/10/2016 10:42:25 AM , 581 ,6/10/2016 10:44:25 AM , 533 ,6/10/2016 10:46:25 AM , 701 ,
 281 ,6/10/2016 10:50:25 AM , 518 ,6/10/2016 10:52:25 AM , 607 ,6/10/2016 10:54:25 AM , 46 ,6/10/2016 10:56:25 AM , 8 ,6/10/2016 11:00:25 AM , 7 ,6/10/2016 11:02:25 AM , 721 ,6/10/2016 11:04:25 AM , 150 ,6/10/2016 11:06:25 AM , 816 ,
 282 ,6/10/2016 11:10:25 AM , 444 ,6/10/2016 11:12:25 AM , 185 ,6/10/2016 11:14:25 AM , 260 ,6/10/2016 11:16:25 AM , 21 ,6/10/2016 11:20:25 AM , 27 ,6/10/2016 11:22:25 AM , 218 ,6/10/2016 11:24:25 AM , 283 ,6/10/2016 11:26:25 AM , 89 ,
 283 ,6/10/2016 11:30:25 AM , 64 ,6/10/2016 11:32:25 AM , 42 ,6/10/2016 11:34:25 AM , 625 ,6/10/2016 11:36:25 AM , 239 ,6/10/2016 11:40:25 AM , 635 ,6/10/2016 11:42:25 AM , 24 ,6/10/2016 11:44:25 AM , 71 ,6/10/2016 11:46:25 AM , 9 ,
 284 ,6/10/2016 11:50:25 AM , 796 ,6/10/2016 11:52:25 AM , 53 ,6/10/2016 11:54:25 AM , 610 ,6/10/2016 11:56:25 AM , 10 ,6/10/2016 12:00:25 PM , 747 ,6/10/2016 12:02:25 PM , 26 ,6/10/2016 12:04:25 PM , 47 ,6/10/2016 12:06:25 PM , 34 ,
 285 ,6/10/2016 12:10:25 PM , 130 ,6/10/2016 12:12:25 PM , 55 ,6/10/2016 12:14:25 PM , 189 ,6/10/2016 12:16:25 PM , 112 ,6/10/2016 12:20:25 PM , 373 ,6/10/2016 12:22:25 PM , 57 ,6/10/2016 12:24:25 PM , 328 ,6/10/2016 12:26:25 PM , 64 ,
 286 ,6/10/2016 12:30:25 PM , 100 ,6/10/2016 12:32:25 PM , 537 ,6/10/2016 12:34:25 PM , 28 ,6/10/2016 12:36:25 PM , 564 ,6/10/2016 12:40:25 PM , 37 ,6/10/2016 12:42:25 PM , 478 ,6/10/2016 12:44:25 PM , 770 ,6/10/2016 12:46:25 PM , 36 ,
 287 ,6/10/2016 12:50:25 PM , 23 ,6/10/2016 12:52:25 PM , 369 ,6/10/2016 12:54:25 PM , 54 ,6/10/2016 12:56:25 PM , 14 ,6/10/2016 1:00:25 PM , 22 ,6/10/2016 1:02:25 PM , 369 ,6/10/2016 1:04:25 PM , 370 ,6/10/2016 1:06:25 PM , 995 ,
 288 ,6/10/2016 1:10:25 PM , 223 ,6/10/2016 1:12:25 PM , 31 ,6/10/2016 1:14:25 PM , 97 ,6/10/2016 1:16:25 PM , 16 ,6/10/2016 1:20:25 PM , 46 ,6/10/2016 1:22:25 PM , 48 ,6/10/2016 1:24:25 PM , 16 ,6/10/2016 1:26:25 PM , 796 ,
 289 ,6/10/2016 1:30:25 PM , 608 ,6/10/2016 1:32:25 PM , 33 ,6/10/2016 1:34:25 PM , 26 ,6/10/2016 1:36:25 PM , 92 ,6/10/2016 1:40:25 PM , 225 ,6/10/2016 1:42:25 PM , 45 ,6/10/2016 1:44:25 PM , 14 ,6/10/2016 1:46:25 PM , 56 ,
 290 ,6/10/2016 1:50:25 PM , 134 ,6/10/2016 1:52:25 PM , 633 ,6/10/2016 1:54:25 PM , 521 ,6/10/2016 1:56:25 PM , 329 ,6/10/2016 2:00:25 PM , 490 ,6/10/2016 2:02:25 PM , 11 ,6/10/2016 2:04:25 PM , 8 ,6/10/2016 2:06:25 PM , 27 ,
 291 ,6/10/2016 2:10:25 PM , 14 ,6/10/2016 2:12:25 PM , 38 ,6/10/2016 2:14:25 PM , 160 ,6/10/2016 2:16:25 PM , 6 ,6/10/2016 2:20:25 PM , 528 ,6/10/2016 2:22:25 PM , 216 ,6/10/2016 2:24:25 PM , 231 ,6/10/2016 2:26:25 PM , 641 ,
 292 ,6/10/2016 2:30:25 PM , 766 ,6/10/2016 2:32:25 PM , 50 ,6/10/2016 2:34:25 PM , 245 ,6/10/2016 2:36:25 PM , 37 ,6/10/2016 2:40:25 PM , 46 ,6/10/2016 2:42:25 PM , 326 ,6/10/2016 2:44:25 PM , 342 ,6/10/2016 2:46:25 PM , 543 ,
 293 ,6/10/2016 2:50:25 PM , 634 ,6/10/2016 2:52:25 PM , 281 ,6/10/2016 2:54:25 PM , 480 ,6/10/2016 2:56:25 PM , 39 ,6/10/2016 3:00:25 PM , 17 ,6/10/2016 3:02:25 PM , 279 ,12:00:00 AM , 0 ,12:00:00 AM , 0 ,
