Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:43 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,VCO2 (ml/kg/hr)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 183 ,6/9/2016 2:10:25 AM , 2770.783 ,6/9/2016 2:12:25 AM , 5207.972 ,6/9/2016 2:14:25 AM , 2289.319 ,6/9/2016 2:16:25 AM , 3269.399 ,6/9/2016 2:20:25 AM , 2386.821 ,6/9/2016 2:22:25 AM , 3151.353 ,6/9/2016 2:24:25 AM , 2755.237 ,6/9/2016 2:26:25 AM , 2855.857 ,
 184 ,6/9/2016 2:30:25 AM , 2695.975 ,6/9/2016 2:32:25 AM , 3547.614 ,6/9/2016 2:34:25 AM , 4061.641 ,6/9/2016 2:36:25 AM , 2692.733 ,6/9/2016 2:40:25 AM , 3997.889 ,6/9/2016 2:42:25 AM , 1889.846 ,6/9/2016 2:44:25 AM , 3987.184 ,6/9/2016 2:46:25 AM , 3611.808 ,
 185 ,6/9/2016 2:50:25 AM , 3926.071 ,6/9/2016 2:52:25 AM , 3516.773 ,6/9/2016 2:54:25 AM , 3793.462 ,6/9/2016 2:56:25 AM , 2926.379 ,6/9/2016 3:00:25 AM , 3798.16 ,6/9/2016 3:02:25 AM , 2060.478 ,6/9/2016 3:04:25 AM , 2593.092 ,6/9/2016 3:06:25 AM , 3586.783 ,
 186 ,6/9/2016 3:10:25 AM , 3913.33 ,6/9/2016 3:12:25 AM , 5159.945 ,6/9/2016 3:14:25 AM , 2822.796 ,6/9/2016 3:16:25 AM , 3657.744 ,6/9/2016 3:20:25 AM , 2546.577 ,6/9/2016 3:22:25 AM , 1879.263 ,6/9/2016 3:24:25 AM , 3922.485 ,6/9/2016 3:26:25 AM , 2559.957 ,
 187 ,6/9/2016 3:30:25 AM , 3667.704 ,6/9/2016 3:32:25 AM , 4070.114 ,6/9/2016 3:34:25 AM , 3765.173 ,6/9/2016 3:36:25 AM , 3371.258 ,6/9/2016 3:40:25 AM , 3380.22 ,6/9/2016 3:42:25 AM , 3181.598 ,6/9/2016 3:44:25 AM , 2579.952 ,6/9/2016 3:46:25 AM , 2803.25 ,
 188 ,6/9/2016 3:50:25 AM , 2889.217 ,6/9/2016 3:52:25 AM , 5013.155 ,6/9/2016 3:54:25 AM , 3114.254 ,6/9/2016 3:56:25 AM , 2687.695 ,6/9/2016 4:00:25 AM , 2638.095 ,6/9/2016 4:02:25 AM , 3080.942 ,6/9/2016 4:04:25 AM , 3332.056 ,6/9/2016 4:06:25 AM , 2790.757 ,
 189 ,6/9/2016 4:10:25 AM , 2529.957 ,6/9/2016 4:12:25 AM , 5303.83 ,6/9/2016 4:14:25 AM , 2520.613 ,6/9/2016 4:16:25 AM , 2946.055 ,6/9/2016 4:20:25 AM , 3773.73 ,6/9/2016 4:22:25 AM , 3013.968 ,6/9/2016 4:24:25 AM , 3878.283 ,6/9/2016 4:26:25 AM , 3365.424 ,
 190 ,6/9/2016 4:30:25 AM , 2640.714 ,6/9/2016 4:32:25 AM , 4980.898 ,6/9/2016 4:34:25 AM , 3710.531 ,6/9/2016 4:36:25 AM , 3711.462 ,6/9/2016 4:40:25 AM , 3625.491 ,6/9/2016 4:42:25 AM , 2876.809 ,6/9/2016 4:44:25 AM , 2441.767 ,6/9/2016 4:46:25 AM , 3616.922 ,
 191 ,6/9/2016 4:50:25 AM , 4240.044 ,6/9/2016 4:52:25 AM , 4363.609 ,6/9/2016 4:54:25 AM , 3385.804 ,6/9/2016 4:56:25 AM , 2794.491 ,6/9/2016 5:00:25 AM , 2684.065 ,6/9/2016 5:02:25 AM , 2702.898 ,6/9/2016 5:04:25 AM , 2807.701 ,6/9/2016 5:06:25 AM , 3115.86 ,
 192 ,6/9/2016 5:10:25 AM , 4022.053 ,6/9/2016 5:12:25 AM , 3686.412 ,6/9/2016 5:14:25 AM , 3276.966 ,6/9/2016 5:16:25 AM , 3967.698 ,6/9/2016 5:20:25 AM , 4117.61 ,6/9/2016 5:22:25 AM , 2403.515 ,6/9/2016 5:24:25 AM , 3612.043 ,6/9/2016 5:26:25 AM , 2706.971 ,
 193 ,6/9/2016 5:30:25 AM , 2579.934 ,6/9/2016 5:32:25 AM , 5114.458 ,6/9/2016 5:34:25 AM , 2326.838 ,6/9/2016 5:36:25 AM , 2915.116 ,6/9/2016 5:40:25 AM , 3578.117 ,6/9/2016 5:42:25 AM , 1234.048 ,6/9/2016 5:44:25 AM , 2439.06 ,6/9/2016 5:46:25 AM , 3979.454 ,
 194 ,6/9/2016 5:50:25 AM , 4011.14 ,6/9/2016 5:52:25 AM , 4583.213 ,6/9/2016 5:54:25 AM , 2482.119 ,6/9/2016 5:56:25 AM , 3238.329 ,6/9/2016 6:00:25 AM , 2913.709 ,6/9/2016 6:02:25 AM , 1560.374 ,6/9/2016 6:04:25 AM , 2990.546 ,6/9/2016 6:06:25 AM , 3752.172 ,
 195 ,6/9/2016 6:10:25 AM , 3520.001 ,6/9/2016 6:12:25 AM , 4483.094 ,6/9/2016 6:14:25 AM , 2319.645 ,6/9/2016 6:16:25 AM , 2521.17 ,6/9/2016 6:20:25 AM , 3736.49 ,6/9/2016 6:22:25 AM , 2986.1 ,6/9/2016 6:24:25 AM , 3098.363 ,6/9/2016 6:26:25 AM , 2414.971 ,
 196 ,6/9/2016 6:30:25 AM , 3414.945 ,6/9/2016 6:32:25 AM , 3363.418 ,6/9/2016 6:34:25 AM , 3744.407 ,6/9/2016 6:36:25 AM , 3342.869 ,6/9/2016 6:40:25 AM , 3420.369 ,6/9/2016 6:42:25 AM , 2275.181 ,6/9/2016 6:44:25 AM , 2395.793 ,6/9/2016 6:46:25 AM , 2766.155 ,
 197 ,6/9/2016 6:50:25 AM , 2827.469 ,6/9/2016 6:52:25 AM , 2952.427 ,6/9/2016 6:54:25 AM , 3118.898 ,6/9/2016 6:56:25 AM , 2707.729 ,6/9/2016 7:00:25 AM , 2420.415 ,6/9/2016 7:02:25 AM , 1443.266 ,6/9/2016 7:04:25 AM , 2448.963 ,6/9/2016 7:06:25 AM , 3333.926 ,
 198 ,6/9/2016 7:10:25 AM , 2278.183 ,6/9/2016 7:12:25 AM , 3670.855 ,6/9/2016 7:14:25 AM , 2207.232 ,6/9/2016 7:16:25 AM , 3336.497 ,6/9/2016 7:20:25 AM , 2197.073 ,6/9/2016 7:22:25 AM , 1551.748 ,6/9/2016 7:24:25 AM , 2232.495 ,6/9/2016 7:26:25 AM , 3394.349 ,
 199 ,6/9/2016 7:30:25 AM , 3277.158 ,6/9/2016 7:32:25 AM , 3486.477 ,6/9/2016 7:34:25 AM , 2369.627 ,6/9/2016 7:36:25 AM , 2641.361 ,6/9/2016 7:40:25 AM , 3503.707 ,6/9/2016 7:42:25 AM , 1578.47 ,6/9/2016 7:44:25 AM , 3194.863 ,6/9/2016 7:46:25 AM , 2402.764 ,
 200 ,6/9/2016 7:50:25 AM , 2519.594 ,6/9/2016 7:52:25 AM , 2678.397 ,6/9/2016 7:54:25 AM , 2373.661 ,6/9/2016 7:56:25 AM , 2537.318 ,6/9/2016 8:00:25 AM , 2879.242 ,6/9/2016 8:02:25 AM , 2541.974 ,6/9/2016 8:04:25 AM , 2764.894 ,6/9/2016 8:06:25 AM , 2449.452 ,
 201 ,6/9/2016 8:10:25 AM , 2087.106 ,6/9/2016 8:12:25 AM , 2611.366 ,6/9/2016 8:14:25 AM , 2463.085 ,6/9/2016 8:16:25 AM , 2443.784 ,6/9/2016 8:20:25 AM , 2221.482 ,6/9/2016 8:22:25 AM , 2238.129 ,6/9/2016 8:24:25 AM , 1985.44 ,6/9/2016 8:26:25 AM , 2210.941 ,
 202 ,6/9/2016 8:30:25 AM , 3106.408 ,6/9/2016 8:32:25 AM , 3864.78 ,6/9/2016 8:34:25 AM , 2148.359 ,6/9/2016 8:36:25 AM , 2416.052 ,6/9/2016 8:40:25 AM , 3029.567 ,6/9/2016 8:42:25 AM , 981.5949 ,6/9/2016 8:44:25 AM , 1931.177 ,6/9/2016 8:46:25 AM , 3234.016 ,
 203 ,6/9/2016 8:50:25 AM , 3144.641 ,6/9/2016 8:52:25 AM , 3408.329 ,6/9/2016 8:54:25 AM , 2005.591 ,6/9/2016 8:56:25 AM , 3144.647 ,6/9/2016 9:00:25 AM , 2464.33 ,6/9/2016 9:02:25 AM , 1593.247 ,6/9/2016 9:04:25 AM , 3248.589 ,6/9/2016 9:06:25 AM , 3320.615 ,
 204 ,6/9/2016 9:10:25 AM , 2589.619 ,6/9/2016 9:12:25 AM , 2424.153 ,6/9/2016 9:14:25 AM , 3330.724 ,6/9/2016 9:16:25 AM , 3031.806 ,6/9/2016 9:20:25 AM , 3593.698 ,6/9/2016 9:22:25 AM , 3632.749 ,6/9/2016 9:24:25 AM , 3111.551 ,6/9/2016 9:26:25 AM , 2884.964 ,
 205 ,6/9/2016 9:30:25 AM , 2668.894 ,6/9/2016 9:32:25 AM , 3785.81 ,6/9/2016 9:34:25 AM , 3178.53 ,6/9/2016 9:36:25 AM , 3213.824 ,6/9/2016 9:40:25 AM , 3047.2 ,6/9/2016 9:42:25 AM , 3019.409 ,6/9/2016 9:44:25 AM , 2352.598 ,6/9/2016 9:46:25 AM , 2201.354 ,
 206 ,6/9/2016 9:50:25 AM , 3435.781 ,6/9/2016 9:52:25 AM , 3094.171 ,6/9/2016 9:54:25 AM , 2368.747 ,6/9/2016 9:56:25 AM , 2319.047 ,6/9/2016 10:00:25 AM , 2467.964 ,6/9/2016 10:02:25 AM , 2409.553 ,6/9/2016 10:04:25 AM , 2337.647 ,6/9/2016 10:06:25 AM , 2169.345 ,
 207 ,6/9/2016 10:10:25 AM , 2366.772 ,6/9/2016 10:12:25 AM , 3288.73 ,6/9/2016 10:14:25 AM , 2219.369 ,6/9/2016 10:16:25 AM , 2558.203 ,6/9/2016 10:20:25 AM , 3266.062 ,6/9/2016 10:22:25 AM , 2148.669 ,6/9/2016 10:24:25 AM , 2284.864 ,6/9/2016 10:26:25 AM , 3384.297 ,
 208 ,6/9/2016 10:30:25 AM , 2201.036 ,6/9/2016 10:32:25 AM , 4368.886 ,6/9/2016 10:34:25 AM , 3260.929 ,6/9/2016 10:36:25 AM , 3371.084 ,6/9/2016 10:40:25 AM , 2593.002 ,6/9/2016 10:42:25 AM , 2066.565 ,6/9/2016 10:44:25 AM , 1977.849 ,6/9/2016 10:46:25 AM , 2497.818 ,
 209 ,6/9/2016 10:50:25 AM , 2328.896 ,6/9/2016 10:52:25 AM , 3433.43 ,6/9/2016 10:54:25 AM , 2231.313 ,6/9/2016 10:56:25 AM , 2787.589 ,6/9/2016 11:00:25 AM , 2475.01 ,6/9/2016 11:02:25 AM , 2180.626 ,6/9/2016 11:04:25 AM , 2140.939 ,6/9/2016 11:06:25 AM , 3192.867 ,
 210 ,6/9/2016 11:10:25 AM , 1941.548 ,6/9/2016 11:12:25 AM , 2926.291 ,6/9/2016 11:14:25 AM , 3130.798 ,6/9/2016 11:16:25 AM , 2688.11 ,6/9/2016 11:20:25 AM , 2165.59 ,6/9/2016 11:22:25 AM , 3143.987 ,6/9/2016 11:24:25 AM , 3088.594 ,6/9/2016 11:26:25 AM , 2205.783 ,
 211 ,6/9/2016 11:30:25 AM , 2289.725 ,6/9/2016 11:32:25 AM , 3183.026 ,6/9/2016 11:34:25 AM , 2660.542 ,6/9/2016 11:36:25 AM , 2782.595 ,6/9/2016 11:40:25 AM , 3072.423 ,6/9/2016 11:42:25 AM , 2356.227 ,6/9/2016 11:44:25 AM , 2276.279 ,6/9/2016 11:46:25 AM , 2103.624 ,
 212 ,6/9/2016 11:50:25 AM , 3147.298 ,6/9/2016 11:52:25 AM , 4518.268 ,6/9/2016 11:54:25 AM , 2424.492 ,6/9/2016 11:56:25 AM , 2566.065 ,6/9/2016 12:00:25 PM , 2515.217 ,6/9/2016 12:02:25 PM , 2273.296 ,6/9/2016 12:04:25 PM , 2177.097 ,6/9/2016 12:06:25 PM , 2033.031 ,
 213 ,6/9/2016 12:10:25 PM , 2478.499 ,6/9/2016 12:12:25 PM , 2965.951 ,6/9/2016 12:14:25 PM , 3478.073 ,6/9/2016 12:16:25 PM , 2781.433 ,6/9/2016 12:20:25 PM , 2377.128 ,6/9/2016 12:22:25 PM , 2101.517 ,6/9/2016 12:24:25 PM , 2286.37 ,6/9/2016 12:26:25 PM , 3123.173 ,
 214 ,6/9/2016 12:30:25 PM , 2297.252 ,6/9/2016 12:32:25 PM , 3249.603 ,6/9/2016 12:34:25 PM , 2304.652 ,6/9/2016 12:36:25 PM , 3388.537 ,6/9/2016 12:40:25 PM , 2171.499 ,6/9/2016 12:42:25 PM , 2280.528 ,6/9/2016 12:44:25 PM , 2159.298 ,6/9/2016 12:46:25 PM , 2570.346 ,
 215 ,6/9/2016 12:50:25 PM , 3108.179 ,6/9/2016 12:52:25 PM , 4406.871 ,6/9/2016 12:54:25 PM , 2178.149 ,6/9/2016 12:56:25 PM , 2857.396 ,6/9/2016 1:00:25 PM , 2098.34 ,6/9/2016 1:02:25 PM , 2394.724 ,6/9/2016 1:04:25 PM , 3160.848 ,6/9/2016 1:06:25 PM , 2362.92 ,
 216 ,6/9/2016 1:10:25 PM , 2966.547 ,6/9/2016 1:12:25 PM , 2885.284 ,6/9/2016 1:14:25 PM , 2004.459 ,6/9/2016 1:16:25 PM , 2768.131 ,6/9/2016 1:20:25 PM , 2171.449 ,6/9/2016 1:22:25 PM , 2116.935 ,6/9/2016 1:24:25 PM , 2153.743 ,6/9/2016 1:26:25 PM , 2278.577 ,
 217 ,6/9/2016 1:30:25 PM , 2312.101 ,6/9/2016 1:32:25 PM , 3029.762 ,6/9/2016 1:34:25 PM , 3305.341 ,6/9/2016 1:36:25 PM , 3472.588 ,6/9/2016 1:40:25 PM , 3100.508 ,6/9/2016 1:42:25 PM , 2873.406 ,6/9/2016 1:44:25 PM , 2130.753 ,6/9/2016 1:46:25 PM , 2179.706 ,
 218 ,6/9/2016 1:50:25 PM , 2167.234 ,6/9/2016 1:52:25 PM , 4224.614 ,6/9/2016 1:54:25 PM , 2407.594 ,6/9/2016 1:56:25 PM , 2458.171 ,6/9/2016 2:00:25 PM , 2342.9 ,6/9/2016 2:02:25 PM , 2410.114 ,6/9/2016 2:04:25 PM , 2176.926 ,6/9/2016 2:06:25 PM , 3276.406 ,
 219 ,6/9/2016 2:10:25 PM , 2907.662 ,6/9/2016 2:12:25 PM , 3300.945 ,6/9/2016 2:14:25 PM , 2207.262 ,6/9/2016 2:16:25 PM , 2527.969 ,6/9/2016 2:20:25 PM , 2311.826 ,6/9/2016 2:22:25 PM , 2191.099 ,6/9/2016 2:24:25 PM , 2215.658 ,6/9/2016 2:26:25 PM , 2662.996 ,
 220 ,6/9/2016 2:30:25 PM , 2445.92 ,6/9/2016 2:32:25 PM , 2936.863 ,6/9/2016 2:34:25 PM , 2220.402 ,6/9/2016 2:36:25 PM , 2349.486 ,6/9/2016 2:40:25 PM , 3547.241 ,6/9/2016 2:42:25 PM , 2732.126 ,6/9/2016 2:44:25 PM , 2245.386 ,6/9/2016 2:46:25 PM , 2249.575 ,
 221 ,6/9/2016 2:50:25 PM , 2384.958 ,6/9/2016 2:52:25 PM , 3920.583 ,6/9/2016 2:54:25 PM , 1959.637 ,6/9/2016 2:56:25 PM , 2645.625 ,6/9/2016 3:00:25 PM , 2343.184 ,6/9/2016 3:02:25 PM , 3287.776 ,6/9/2016 3:04:25 PM , 2138.644 ,6/9/2016 3:06:25 PM , 2165.296 ,
 222 ,6/9/2016 3:10:25 PM , 1999.001 ,6/9/2016 3:12:25 PM , 3488.992 ,6/9/2016 3:14:25 PM , 2708.395 ,6/9/2016 3:16:25 PM , 2675.05 ,6/9/2016 3:20:25 PM , 2313.272 ,6/9/2016 3:22:25 PM , 2281.164 ,6/9/2016 3:24:25 PM , 2701.442 ,6/9/2016 3:26:25 PM , 2047.549 ,
 223 ,6/9/2016 3:30:25 PM , 3127.565 ,6/9/2016 3:32:25 PM , 2968.388 ,6/9/2016 3:34:25 PM , 2104.197 ,6/9/2016 3:36:25 PM , 2694.336 ,6/9/2016 3:40:25 PM , 2227.949 ,6/9/2016 3:42:25 PM , 1806.153 ,6/9/2016 3:44:25 PM , 2479.839 ,6/9/2016 3:46:25 PM , 2988.423 ,
 224 ,6/9/2016 3:50:25 PM , 2382.565 ,6/9/2016 3:52:25 PM , 2824.173 ,6/9/2016 3:54:25 PM , 2002.554 ,6/9/2016 3:56:25 PM , 3130.362 ,6/9/2016 4:00:25 PM , 3223.097 ,6/9/2016 4:02:25 PM , 2437.128 ,6/9/2016 4:04:25 PM , 2351.545 ,6/9/2016 4:06:25 PM , 2634.2 ,
 225 ,6/9/2016 4:10:25 PM , 2280.066 ,6/9/2016 4:12:25 PM , 3893.097 ,6/9/2016 4:14:25 PM , 3479.916 ,6/9/2016 4:16:25 PM , 2586.531 ,6/9/2016 4:20:25 PM , 2314.466 ,6/9/2016 4:22:25 PM , 2510.238 ,6/9/2016 4:24:25 PM , 2321.783 ,6/9/2016 4:26:25 PM , 3033.95 ,
 226 ,6/9/2016 4:30:25 PM , 3211.744 ,6/9/2016 4:32:25 PM , 3559.126 ,6/9/2016 4:34:25 PM , 2952.79 ,6/9/2016 4:36:25 PM , 3020.312 ,6/9/2016 4:40:25 PM , 2248.827 ,6/9/2016 4:42:25 PM , 3071.89 ,6/9/2016 4:44:25 PM , 3045.942 ,6/9/2016 4:46:25 PM , 2745.56 ,
 227 ,6/9/2016 4:50:25 PM , 2511.459 ,6/9/2016 4:52:25 PM , 2860.74 ,6/9/2016 4:54:25 PM , 1895.342 ,6/9/2016 4:56:25 PM , 2523.297 ,6/9/2016 5:00:25 PM , 2850.4 ,6/9/2016 5:02:25 PM , 2607.183 ,6/9/2016 5:04:25 PM , 2466.646 ,6/9/2016 5:06:25 PM , 3110.509 ,
 228 ,6/9/2016 5:10:25 PM , 2330.702 ,6/9/2016 5:12:25 PM , 4050.797 ,6/9/2016 5:14:25 PM , 2887.375 ,6/9/2016 5:16:25 PM , 2563.165 ,6/9/2016 5:20:25 PM , 2491.878 ,6/9/2016 5:22:25 PM , 3366.833 ,6/9/2016 5:24:25 PM , 2426.256 ,6/9/2016 5:26:25 PM , 3179.076 ,
 229 ,6/9/2016 5:30:25 PM , 3365.597 ,6/9/2016 5:32:25 PM , 3509.613 ,6/9/2016 5:34:25 PM , 2605.609 ,6/9/2016 5:36:25 PM , 2691.167 ,6/9/2016 5:40:25 PM , 2862.795 ,6/9/2016 5:42:25 PM , 3216.574 ,6/9/2016 5:44:25 PM , 2904.567 ,6/9/2016 5:46:25 PM , 2703.195 ,
 230 ,6/9/2016 5:50:25 PM , 2501.783 ,6/9/2016 5:52:25 PM , 3271.137 ,6/9/2016 5:54:25 PM , 2954.667 ,6/9/2016 5:56:25 PM , 2784.692 ,6/9/2016 6:00:25 PM , 2919.777 ,6/9/2016 6:02:25 PM , 2847.387 ,6/9/2016 6:04:25 PM , 2534.874 ,6/9/2016 6:06:25 PM , 3733.417 ,
 231 ,6/9/2016 6:10:25 PM , 3757.973 ,6/9/2016 6:12:25 PM , 3697.984 ,6/9/2016 6:14:25 PM , 2682.099 ,6/9/2016 6:16:25 PM , 3905.17 ,6/9/2016 6:20:25 PM , 3416.421 ,6/9/2016 6:22:25 PM , 3987.971 ,6/9/2016 6:24:25 PM , 3220.396 ,6/9/2016 6:26:25 PM , 3643.325 ,
 232 ,6/9/2016 6:30:25 PM , 3061.581 ,6/9/2016 6:32:25 PM , 5328.954 ,6/9/2016 6:34:25 PM , 3896.194 ,6/9/2016 6:36:25 PM , 3572.17 ,6/9/2016 6:40:25 PM , 3208.512 ,6/9/2016 6:42:25 PM , 3863.398 ,6/9/2016 6:44:25 PM , 3378.247 ,6/9/2016 6:46:25 PM , 2854.443 ,
 233 ,6/9/2016 6:50:25 PM , 3162.699 ,6/9/2016 6:52:25 PM , 5053.361 ,6/9/2016 6:54:25 PM , 3963.043 ,6/9/2016 6:56:25 PM , 3576.695 ,6/9/2016 7:00:25 PM , 3976.682 ,6/9/2016 7:02:25 PM , 3718.42 ,6/9/2016 7:04:25 PM , 2736.318 ,6/9/2016 7:06:25 PM , 2806.728 ,
 234 ,6/9/2016 7:10:25 PM , 2959.333 ,6/9/2016 7:12:25 PM , 3917.018 ,6/9/2016 7:14:25 PM , 2998.21 ,6/9/2016 7:16:25 PM , 2732.004 ,6/9/2016 7:20:25 PM , 2762.557 ,6/9/2016 7:22:25 PM , 2419.016 ,6/9/2016 7:24:25 PM , 2269.591 ,6/9/2016 7:26:25 PM , 3272.36 ,
 235 ,6/9/2016 7:30:25 PM , 3016.338 ,6/9/2016 7:32:25 PM , 4478.237 ,6/9/2016 7:34:25 PM , 3015.368 ,6/9/2016 7:36:25 PM , 2536.766 ,6/9/2016 7:40:25 PM , 2594.563 ,6/9/2016 7:42:25 PM , 2126.335 ,6/9/2016 7:44:25 PM , 2229.07 ,6/9/2016 7:46:25 PM , 2467.612 ,
 236 ,6/9/2016 7:50:25 PM , 2202.341 ,6/9/2016 7:52:25 PM , 3108.065 ,6/9/2016 7:54:25 PM , 2818.907 ,6/9/2016 7:56:25 PM , 3032.41 ,6/9/2016 8:00:25 PM , 2253.895 ,6/9/2016 8:02:25 PM , 3295.1 ,6/9/2016 8:04:25 PM , 2371.901 ,6/9/2016 8:06:25 PM , 2030.8 ,
 237 ,6/9/2016 8:10:25 PM , 2114.248 ,6/9/2016 8:12:25 PM , 3774.792 ,6/9/2016 8:14:25 PM , 2754.335 ,6/9/2016 8:16:25 PM , 2234.986 ,6/9/2016 8:20:25 PM , 2395.152 ,6/9/2016 8:22:25 PM , 2045.016 ,6/9/2016 8:24:25 PM , 2678.841 ,6/9/2016 8:26:25 PM , 3213.823 ,
 238 ,6/9/2016 8:30:25 PM , 2791.009 ,6/9/2016 8:32:25 PM , 2604.288 ,6/9/2016 8:34:25 PM , 2619.447 ,6/9/2016 8:36:25 PM , 2964.698 ,6/9/2016 8:40:25 PM , 2309.251 ,6/9/2016 8:42:25 PM , 1834.889 ,6/9/2016 8:44:25 PM , 2748.488 ,6/9/2016 8:46:25 PM , 2506.293 ,
 239 ,6/9/2016 8:50:25 PM , 2219.263 ,6/9/2016 8:52:25 PM , 2448.322 ,6/9/2016 8:54:25 PM , 2716.406 ,6/9/2016 8:56:25 PM , 2127.18 ,6/9/2016 9:00:25 PM , 1960.707 ,6/9/2016 9:02:25 PM , 3244.921 ,6/9/2016 9:04:25 PM , 1821.374 ,6/9/2016 9:06:25 PM , 1531.503 ,
 240 ,6/9/2016 9:10:25 PM , 2402.007 ,6/9/2016 9:12:25 PM , 3623.418 ,6/9/2016 9:14:25 PM , 2367.453 ,6/9/2016 9:16:25 PM , 2112.455 ,6/9/2016 9:20:25 PM , 3148.8 ,6/9/2016 9:22:25 PM , 2733.864 ,6/9/2016 9:24:25 PM , 2915.433 ,6/9/2016 9:26:25 PM , 2763.717 ,
 241 ,6/9/2016 9:30:25 PM , 2275.393 ,6/9/2016 9:32:25 PM , 2270.184 ,6/9/2016 9:34:25 PM , 2538.486 ,6/9/2016 9:36:25 PM , 2020.84 ,6/9/2016 9:40:25 PM , 1877.4 ,6/9/2016 9:42:25 PM , 2436.824 ,6/9/2016 9:44:25 PM , 2536.61 ,6/9/2016 9:46:25 PM , 2218.416 ,
 242 ,6/9/2016 9:50:25 PM , 2686.252 ,6/9/2016 9:52:25 PM , 2332.581 ,6/9/2016 9:54:25 PM , 2422.351 ,6/9/2016 9:56:25 PM , 2792.057 ,6/9/2016 10:00:25 PM , 2923.862 ,6/9/2016 10:02:25 PM , 2846.018 ,6/9/2016 10:04:25 PM , 1840.976 ,6/9/2016 10:06:25 PM , 1934.566 ,
 243 ,6/9/2016 10:10:25 PM , 2519.447 ,6/9/2016 10:12:25 PM , 3653.845 ,6/9/2016 10:14:25 PM , 1827.49 ,6/9/2016 10:16:25 PM , 2499.554 ,6/9/2016 10:20:25 PM , 2107.333 ,6/9/2016 10:22:25 PM , 2312.966 ,6/9/2016 10:24:25 PM , 2140.659 ,6/9/2016 10:26:25 PM , 1744.145 ,
 244 ,6/9/2016 10:30:25 PM , 1710.578 ,6/9/2016 10:32:25 PM , 3528.97 ,6/9/2016 10:34:25 PM , 2543.896 ,6/9/2016 10:36:25 PM , 1922.857 ,6/9/2016 10:40:25 PM , 2919.802 ,6/9/2016 10:42:25 PM , 1655.788 ,6/9/2016 10:44:25 PM , 2653.962 ,6/9/2016 10:46:25 PM , 1836.685 ,
 245 ,6/9/2016 10:50:25 PM , 2840.638 ,6/9/2016 10:52:25 PM , 2855.613 ,6/9/2016 10:54:25 PM , 2532.236 ,6/9/2016 10:56:25 PM , 2877.816 ,6/9/2016 11:00:25 PM , 2174.387 ,6/9/2016 11:02:25 PM , 1920.459 ,6/9/2016 11:04:25 PM , 2827.538 ,6/9/2016 11:06:25 PM , 2465.926 ,
 246 ,6/9/2016 11:10:25 PM , 1926.78 ,6/9/2016 11:12:25 PM , 2154.422 ,6/9/2016 11:14:25 PM , 1513.133 ,6/9/2016 11:16:25 PM , 2944.209 ,6/9/2016 11:20:25 PM , 1863.707 ,6/9/2016 11:22:25 PM , 2961.224 ,6/9/2016 11:24:25 PM , 2864.806 ,6/9/2016 11:26:25 PM , 2515.513 ,
 247 ,6/9/2016 11:30:25 PM , 2171.62 ,6/9/2016 11:32:25 PM , 3632.91 ,6/9/2016 11:34:25 PM , 1594.023 ,6/9/2016 11:36:25 PM , 1934.072 ,6/9/2016 11:40:25 PM , 2851.125 ,6/9/2016 11:42:25 PM , 2629.159 ,6/9/2016 11:44:25 PM , 2374.274 ,6/9/2016 11:46:25 PM , 2528.773 ,
 248 ,6/9/2016 11:50:25 PM , 2437.41 ,6/9/2016 11:52:25 PM , 3324.518 ,6/9/2016 11:54:25 PM , 2063.096 ,6/9/2016 11:56:25 PM , 1668.905 ,6/10/2016 12:00:25 AM , 2857.32 ,6/10/2016 12:02:25 AM , 2486.712 ,6/10/2016 12:04:25 AM , 1641.887 ,6/10/2016 12:06:25 AM , 2496.428 ,
 249 ,6/10/2016 12:10:25 AM , 1991.385 ,6/10/2016 12:12:25 AM , 1887.736 ,6/10/2016 12:14:25 AM , 2148.417 ,6/10/2016 12:16:25 AM , 2899.366 ,6/10/2016 12:20:25 AM , 1950.893 ,6/10/2016 12:22:25 AM , 1649.695 ,6/10/2016 12:24:25 AM , 3008.503 ,6/10/2016 12:26:25 AM , 2511.178 ,
