Oxymax CSV File 

CSV Generation Date,6/13/2016 9:08:37 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0103
O2 Calibration Date,6/6/2016 1:25:04 PM
CO2 Calibration Date,6/6/2016 1:23:24 PM
Subject ID,G28
Subject Mass (G), 29.91 

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
205,0103,6/9/2016 9:34:25 AM ,3133,20.92,20.61,0.31,6.3,3179,0.041,0.358,0.317,6.0,1.014,0.5,0.50,STABLE,0.16,12.85,0.000,3.140,893,442,880,436,66,1.0,0.5,17.6,24.8,757.9,ON,
206,0103,6/9/2016 9:54:25 AM ,2343,20.92,20.69,0.23,6.3,2369,0.040,0.276,0.236,6.0,1.011,0.4,0.50,STABLE,0.01,12.86,0.000,3.140,232,27,318,44,0,1.0,0.5,17.2,24.8,757.9,ON,
207,0103,6/9/2016 10:14:25 AM ,2197,20.92,20.70,0.22,6.3,2219,0.040,0.261,0.221,6.1,1.010,0.3,0.50,STABLE,-0.02,12.84,0.000,3.140,110,9,60,19,0,1.0,0.5,16.9,24.8,757.9,ON,
208,0103,6/9/2016 10:34:25 AM ,3272,20.92,20.60,0.33,6.4,3261,0.040,0.365,0.325,6.1,0.997,0.5,0.50,DYNAMIC,0.25,13.09,0.020,3.160,408,177,320,141,25,1.0,0.5,16.6,24.8,757.9,ON,
209,0103,6/9/2016 10:54:25 AM ,2157,20.92,20.70,0.22,6.4,2231,0.040,0.263,0.223,6.1,1.035,0.3,0.50,STABLE,0.06,13.15,0.020,3.180,668,145,658,202,38,1.0,0.5,16.6,24.8,757.9,ON,
210,0103,6/9/2016 11:14:25 AM ,3047,20.92,20.61,0.31,6.4,3131,0.040,0.352,0.312,6.2,1.028,0.5,0.50,STABLE,0.12,13.27,0.060,3.240,336,146,343,133,30,1.0,0.5,16.9,24.8,757.7,ON,
211,0103,6/9/2016 11:34:25 AM ,2548,20.92,20.66,0.26,6.4,2661,0.039,0.305,0.265,6.2,1.044,0.4,0.50,STABLE,0.02,13.29,0.040,3.280,86,31,109,41,0,1.0,0.5,17.6,25.0,757.7,ON,
212,0103,6/9/2016 11:54:25 AM ,2425,20.92,20.68,0.24,6.5,2424,0.039,0.281,0.242,6.2,1.000,0.4,0.50,STABLE,0.01,13.30,0.000,3.280,56,11,15,0,0,1.0,0.4,17.3,25.0,757.7,ON,
213,0103,6/9/2016 12:14:25 PM ,3461,20.92,20.57,0.35,6.5,3478,0.041,0.388,0.347,6.2,1.005,0.5,0.50,STABLE,0.18,13.48,0.020,3.300,838,363,663,285,68,1.0,0.5,17.9,25.0,757.4,ON,
214,0103,6/9/2016 12:34:25 PM ,2279,20.92,20.69,0.23,6.5,2305,0.040,0.270,0.230,6.3,1.011,0.3,0.50,STABLE,0.00,13.48,0.000,3.300,292,58,192,44,1,1.0,0.5,17.5,25.0,757.4,ON,
215,0103,6/9/2016 12:54:25 PM ,2233,20.92,20.70,0.22,6.6,2178,0.040,0.257,0.217,6.3,0.976,0.3,0.50,STABLE,0.01,13.49,0.000,3.300,169,13,50,9,0,1.0,0.5,17.6,25.0,757.4,ON,
216,0103,6/9/2016 1:14:25 PM ,2302,20.92,20.70,0.22,6.6,2004,0.040,0.240,0.200,6.3,0.871,0.3,0.50,STABLE,0.01,13.50,0.000,3.300,27,7,37,13,0,1.0,0.5,16.9,25.0,757.2,ON,
217,0103,6/9/2016 1:34:25 PM ,3417,20.92,20.58,0.34,6.6,3305,0.040,0.370,0.330,6.3,0.967,0.5,0.50,STABLE,0.21,13.71,0.040,3.340,541,285,505,219,39,1.0,0.5,17.1,25.0,757.2,ON,
218,0103,6/9/2016 1:54:25 PM ,2336,20.92,20.69,0.23,6.6,2408,0.040,0.280,0.240,6.4,1.031,0.4,0.50,STABLE,0.00,13.71,0.000,3.340,540,97,539,143,0,1.0,0.5,17.6,25.0,757.2,ON,
219,0103,6/9/2016 2:14:25 PM ,2352,20.92,20.69,0.23,6.7,2207,0.040,0.260,0.220,6.4,0.939,0.3,0.50,STABLE,0.01,13.72,0.000,3.340,57,10,21,5,0,1.0,0.5,17.7,25.0,757.2,ON,
220,0103,6/9/2016 2:34:25 PM ,2470,20.92,20.68,0.24,6.7,2220,0.041,0.262,0.222,6.4,0.899,0.4,0.50,STABLE,0.01,13.73,0.000,3.340,58,23,24,8,0,1.0,0.5,17.9,25.0,756.9,ON,
221,0103,6/9/2016 2:54:25 PM ,2140,20.92,20.71,0.21,6.7,1960,0.040,0.235,0.195,6.4,0.916,0.3,0.50,STABLE,0.01,13.74,0.000,3.340,86,6,67,21,0,1.0,0.5,17.8,25.0,756.9,ON,
222,0103,6/9/2016 3:14:25 PM ,2682,20.92,20.65,0.27,6.7,2708,0.039,0.309,0.270,6.5,1.010,0.4,0.50,STABLE,0.08,13.82,0.000,3.340,555,236,444,173,19,1.0,0.5,17.9,25.0,756.9,ON,
223,0103,6/9/2016 3:34:25 PM ,2315,20.92,20.69,0.23,6.8,2104,0.040,0.250,0.210,6.5,0.909,0.3,0.50,STABLE,0.01,13.83,0.000,3.340,84,16,22,11,0,1.1,0.5,17.7,25.0,756.7,ON,
224,0103,6/9/2016 3:54:25 PM ,2304,20.92,20.70,0.22,6.8,2003,0.039,0.239,0.200,6.5,0.869,0.3,0.50,STABLE,0.01,13.84,0.020,3.360,68,18,39,18,0,1.0,0.5,17.6,25.0,756.4,ON,
225,0103,6/9/2016 4:14:25 PM ,3518,20.92,20.57,0.35,6.8,3480,0.039,0.386,0.347,6.5,0.989,0.5,0.50,STABLE,0.18,14.02,0.000,3.360,921,442,840,384,193,1.0,0.5,17.3,25.0,756.4,ON,
226,0103,6/9/2016 4:34:25 PM ,2905,20.92,20.63,0.29,6.8,2953,0.039,0.334,0.294,6.6,1.016,0.4,0.50,STABLE,-0.02,14.00,0.000,3.360,834,188,773,182,12,1.0,0.5,16.4,25.0,756.2,ON,
227,0103,6/9/2016 4:54:25 PM ,2064,20.92,20.72,0.20,6.9,1895,0.040,0.229,0.189,6.6,0.918,0.3,0.50,STABLE,0.01,14.01,0.000,3.360,63,11,36,8,0,1.0,0.5,16.4,25.0,755.9,ON,
228,0103,6/9/2016 5:14:25 PM ,3104,20.92,20.62,0.31,6.9,2887,0.039,0.327,0.288,6.6,0.930,0.5,0.50,STABLE,0.12,14.13,0.040,3.400,285,144,195,71,14,1.0,0.5,16.4,25.0,755.9,ON,
229,0103,6/9/2016 5:34:25 PM ,2626,20.92,20.66,0.26,6.9,2606,0.039,0.299,0.260,6.6,0.992,0.4,0.50,STABLE,-0.01,14.12,0.000,3.400,755,167,707,184,104,1.0,0.5,16.4,25.0,755.9,ON,
230,0103,6/9/2016 5:54:25 PM ,3162,20.92,20.61,0.31,6.9,2955,0.039,0.334,0.295,6.7,0.935,0.5,0.50,STABLE,0.14,14.26,0.020,3.420,304,134,243,115,0,1.0,0.5,16.4,25.0,755.6,ON,
231,0103,6/9/2016 6:14:25 PM ,2618,20.92,20.66,0.26,7.0,2682,0.039,0.306,0.267,6.7,1.025,0.4,0.50,STABLE,0.00,14.26,0.020,3.440,469,120,406,103,16,1.0,0.5,16.8,25.0,755.6,OFF,
232,0103,6/9/2016 6:34:25 PM ,3784,20.92,20.54,0.38,7.0,3896,0.040,0.428,0.389,6.7,1.030,0.6,0.50,STABLE,0.17,14.43,0.000,3.440,1719,1002,1704,877,433,1.0,0.5,21.1,25.0,755.6,OFF,
233,EVENT,6/9/2016 6:54:25 PM ,3865,20.91,20.53,0.39,7.0,3963,0.040,0.435,0.395,6.8,1.025,0.6,0.50,STABLE,0.13,14.56,0.000,3.440,2198,1348,2057,1198,356,1.1,0.5,21.9,24.9,755.4,OFF,
234,0103,6/9/2016 7:14:25 PM ,3132,20.91,20.60,0.31,7.1,2998,0.041,0.340,0.299,6.8,0.957,0.5,0.50,STABLE,0.00,14.56,0.000,3.440,1486,872,1478,834,71,1.0,0.5,22.2,24.7,755.4,OFF,
235,0103,6/9/2016 7:34:25 PM ,3372,20.91,20.58,0.33,7.1,3015,0.040,0.341,0.301,6.8,0.894,0.5,0.50,STABLE,0.00,14.56,0.000,3.440,670,337,730,404,10,1.0,0.5,22.3,24.7,755.1,OFF,
236,0103,6/9/2016 7:54:25 PM ,3503,20.91,20.58,0.34,7.1,2819,0.040,0.322,0.281,6.9,0.805,0.5,0.50,STABLE,0.00,14.56,0.000,3.440,643,339,595,359,25,1.1,0.5,22.5,24.7,755.1,OFF,
237,0103,6/9/2016 8:14:25 PM ,3454,20.91,20.58,0.33,7.2,2754,0.040,0.315,0.275,6.9,0.798,0.5,0.50,STABLE,0.00,14.56,0.000,3.440,1277,741,1210,638,180,1.0,0.5,22.9,24.7,755.1,OFF,
238,0103,6/9/2016 8:34:25 PM ,3360,20.91,20.59,0.32,7.2,2619,0.041,0.302,0.261,6.9,0.780,0.5,0.50,STABLE,0.00,14.56,0.020,3.460,299,90,415,147,4,1.0,0.5,23.4,24.7,754.9,OFF,
239,0103,6/9/2016 8:54:25 PM ,3532,20.91,20.58,0.34,7.2,2716,0.040,0.311,0.271,6.9,0.769,0.5,0.50,STABLE,0.00,14.56,0.000,3.460,331,87,328,123,8,1.0,0.5,23.4,24.7,754.9,OFF,
240,0103,6/9/2016 9:14:25 PM ,3097,20.91,20.62,0.29,7.3,2367,0.040,0.276,0.236,7.0,0.764,0.4,0.50,STABLE,0.00,14.56,0.000,3.460,1163,685,961,505,162,1.0,0.5,23.5,24.7,754.6,OFF,
241,0103,6/9/2016 9:34:25 PM ,3297,20.91,20.60,0.31,7.3,2538,0.040,0.294,0.253,7.0,0.770,0.5,0.50,STABLE,0.00,14.56,0.000,3.460,246,58,288,129,10,1.0,0.5,24.0,24.7,754.6,OFF,
242,0103,6/9/2016 9:54:25 PM ,3196,20.91,20.61,0.30,7.3,2422,0.040,0.282,0.242,7.0,0.758,0.5,0.50,STABLE,0.00,14.56,0.000,3.460,760,438,599,313,31,1.0,0.5,24.1,24.7,754.6,OFF,
243,0103,6/9/2016 10:14:25 PM ,2421,20.91,20.68,0.23,7.4,1827,0.040,0.222,0.182,7.0,0.755,0.3,0.50,STABLE,0.00,14.56,0.000,3.460,346,115,397,161,9,1.1,0.5,24.7,24.8,754.4,OFF,
244,0103,6/9/2016 10:34:25 PM ,3361,20.91,20.59,0.32,7.4,2544,0.040,0.294,0.254,7.1,0.757,0.5,0.50,STABLE,0.00,14.56,0.000,3.460,705,358,706,369,22,1.1,0.5,25.5,24.8,754.4,OFF,
245,0103,6/9/2016 10:54:25 PM ,3310,20.91,20.60,0.31,7.4,2532,0.040,0.293,0.253,7.1,0.765,0.5,0.50,STABLE,0.00,14.56,0.000,3.460,1258,695,1004,513,251,1.1,0.5,25.7,24.8,754.1,OFF,
246,0103,6/9/2016 11:14:25 PM ,2046,20.91,20.72,0.19,7.5,1513,0.040,0.191,0.151,7.1,0.739,0.3,0.50,STABLE,0.00,14.56,0.020,3.480,23,5,92,9,0,1.1,0.5,25.8,24.8,754.1,OFF,
247,0103,6/9/2016 11:34:25 PM ,2129,20.91,20.71,0.20,7.5,1594,0.040,0.199,0.159,7.1,0.749,0.3,0.50,STABLE,0.00,14.56,0.000,3.480,363,148,377,141,13,1.1,0.5,25.8,24.8,754.1,OFF,
248,0103,6/9/2016 11:54:25 PM ,2766,20.91,20.65,0.26,7.5,2063,0.040,0.246,0.206,7.1,0.746,0.4,0.50,STABLE,0.00,14.56,0.000,3.480,293,93,288,127,16,1.1,0.5,25.8,24.8,754.1,OFF,
249,0103,6/10/2016 12:14:25 AM ,2904,20.91,20.64,0.27,7.5,2148,0.040,0.255,0.214,7.2,0.740,0.4,0.50,STABLE,0.00,14.56,0.020,3.500,1229,658,1144,618,313,1.0,0.5,25.9,24.8,753.9,OFF,
250,0103,6/10/2016 12:34:25 AM ,2527,20.91,20.67,0.24,7.6,1865,0.040,0.226,0.186,7.2,0.738,0.4,0.50,STABLE,0.00,14.56,0.000,3.500,338,117,357,175,12,1.0,0.5,26.1,24.7,753.9,OFF,
251,0103,6/10/2016 12:54:25 AM ,3199,20.91,20.61,0.30,7.6,2357,0.040,0.275,0.235,7.2,0.737,0.5,0.50,STABLE,0.00,14.56,0.000,3.500,729,230,644,258,42,1.0,0.5,26.2,24.7,753.9,OFF,
252,0103,6/10/2016 1:14:25 AM ,3006,20.91,20.63,0.28,7.6,2224,0.040,0.262,0.222,7.2,0.740,0.4,0.50,STABLE,0.00,14.56,0.040,3.540,661,287,691,265,35,1.0,0.5,26.5,24.7,753.9,OFF,
253,0103,6/10/2016 1:34:25 AM ,2141,20.91,20.71,0.20,7.6,1570,0.040,0.197,0.157,7.2,0.733,0.3,0.50,STABLE,0.00,14.56,0.000,3.540,265,66,317,100,0,1.0,0.5,26.5,24.7,753.9,OFF,
254,0103,6/10/2016 1:54:25 AM ,2262,20.91,20.70,0.21,7.7,1662,0.040,0.206,0.166,7.3,0.735,0.3,0.50,STABLE,0.00,14.56,0.020,3.560,125,30,128,43,2,1.1,0.5,26.1,24.7,753.6,OFF,
255,0103,6/10/2016 2:14:25 AM ,2496,20.91,20.67,0.23,7.7,1799,0.040,0.219,0.180,7.3,0.721,0.4,0.50,STABLE,0.00,14.56,0.000,3.560,97,35,64,25,0,1.0,0.5,25.8,24.7,753.4,OFF,
256,0103,6/10/2016 2:34:25 AM ,3494,20.91,20.58,0.33,7.7,2574,0.040,0.297,0.257,7.3,0.737,0.5,0.50,STABLE,0.00,14.56,0.020,3.580,984,480,941,444,77,1.0,0.5,26.2,24.7,753.4,OFF,
257,0103,6/10/2016 2:54:25 AM ,3479,20.91,20.58,0.33,7.8,2544,0.040,0.294,0.254,7.3,0.731,0.5,0.50,STABLE,0.00,14.56,0.020,3.600,1629,932,1266,714,299,1.0,0.5,26.3,24.7,753.4,OFF,
258,0103,6/10/2016 3:14:25 AM ,3049,20.91,20.62,0.29,7.8,2237,0.040,0.263,0.223,7.3,0.734,0.4,0.50,STABLE,0.00,14.56,0.000,3.600,1398,765,1163,574,237,1.0,0.5,25.9,24.7,753.4,OFF,
259,0103,6/10/2016 3:34:25 AM ,2814,20.91,20.64,0.27,7.8,2073,0.040,0.247,0.207,7.4,0.737,0.4,0.50,STABLE,0.00,14.56,0.020,3.620,1055,533,895,452,321,1.0,0.5,25.8,24.7,753.1,OFF,
260,0103,6/10/2016 3:54:25 AM ,1495,20.91,20.76,0.14,7.8,1093,0.040,0.149,0.109,7.4,0.731,0.2,0.50,STABLE,0.00,14.56,0.000,3.620,111,11,100,24,0,1.1,0.5,25.8,24.7,753.1,OFF,
261,0103,6/10/2016 4:14:25 AM ,1584,20.91,20.76,0.15,7.9,1145,0.040,0.154,0.114,7.4,0.723,0.2,0.50,STABLE,0.00,14.56,0.000,3.620,275,64,226,56,12,1.0,0.5,26.1,24.7,752.9,OFF,
262,0103,6/10/2016 4:34:25 AM ,2313,20.91,20.69,0.22,7.9,1643,0.040,0.204,0.164,7.4,0.710,0.3,0.50,STABLE,0.00,14.56,0.020,3.640,124,45,136,29,3,1.0,0.5,25.8,24.7,752.9,OFF,
263,0103,6/10/2016 4:54:25 AM ,3554,20.91,20.57,0.34,7.9,2632,0.040,0.303,0.263,7.4,0.741,0.5,0.50,STABLE,0.00,14.56,0.000,3.640,957,455,869,447,243,1.1,0.5,24.1,24.7,752.9,OFF,
264,0103,6/10/2016 5:14:25 AM ,2831,20.91,20.64,0.27,7.9,2095,0.040,0.249,0.209,7.4,0.740,0.4,0.50,STABLE,0.00,14.56,0.020,3.660,1148,628,1065,523,388,1.0,0.5,23.8,24.7,752.9,OFF,
265,0103,6/10/2016 5:34:25 AM ,1465,20.90,20.77,0.14,8.0,1065,0.040,0.146,0.106,7.5,0.727,0.2,0.50,STABLE,0.00,14.56,0.000,3.660,321,125,300,143,8,1.0,0.5,22.5,24.6,752.9,OFF,
266,0103,6/10/2016 5:54:25 AM ,1663,20.90,20.75,0.16,8.0,1187,0.040,0.158,0.118,7.5,0.714,0.2,0.50,STABLE,0.00,14.56,0.000,3.660,37,3,72,17,0,1.0,0.5,21.6,24.6,752.6,OFF,
267,0103,6/10/2016 6:14:25 AM ,3666,20.90,20.56,0.35,8.0,2706,0.040,0.310,0.270,7.5,0.738,0.5,0.50,STABLE,0.00,14.56,0.000,3.660,953,518,849,431,236,1.0,0.5,20.9,24.6,752.6,ON,
268,0103,6/10/2016 6:34:25 AM ,1959,20.90,20.72,0.18,8.0,1435,0.040,0.183,0.143,7.5,0.732,0.3,0.50,STABLE,0.00,14.56,0.000,3.660,940,563,881,465,289,1.0,0.5,20.4,24.7,752.6,ON,
269,0103,6/10/2016 6:54:25 AM ,1792,20.91,20.74,0.17,8.0,1338,0.040,0.173,0.134,7.5,0.747,0.3,0.50,STABLE,0.00,14.56,0.020,3.680,160,42,225,57,4,1.0,0.5,19.9,24.7,752.6,ON,
270,0103,6/10/2016 7:14:25 AM ,4567,20.91,20.47,0.43,8.1,3409,0.041,0.382,0.340,7.6,0.747,0.6,0.50,STABLE,0.13,14.69,0.000,3.680,389,201,479,241,2,1.0,0.5,20.1,24.7,752.6,ON,
271,0103,6/10/2016 7:34:25 AM ,3228,20.91,20.59,0.32,8.1,3016,0.040,0.341,0.301,7.6,0.934,0.5,0.50,DYNAMIC,0.34,15.03,0.260,3.940,673,321,782,419,10,1.0,0.5,20.0,24.8,752.6,ON,
272,0103,6/10/2016 7:54:25 AM ,2122,20.91,20.70,0.21,8.1,2034,0.040,0.243,0.203,7.6,0.958,0.3,0.50,STABLE,0.19,15.22,0.080,4.020,401,214,517,245,19,1.0,0.5,20.0,24.8,752.6,ON,
273,0103,6/10/2016 8:14:25 AM ,2044,20.91,20.70,0.20,8.2,2060,0.040,0.245,0.205,7.6,1.008,0.3,0.50,STABLE,0.00,15.22,0.060,4.080,203,65,256,67,8,1.0,0.5,19.7,24.8,752.6,ON,
274,0103,6/10/2016 8:34:25 AM ,2191,20.91,20.69,0.22,8.2,2161,0.040,0.255,0.216,7.7,0.986,0.3,0.50,STABLE,0.00,15.22,0.000,4.080,68,10,53,6,0,1.0,0.5,19.6,24.8,752.6,ON,
275,0103,6/10/2016 8:54:25 AM ,2115,20.91,20.70,0.21,8.2,2102,0.040,0.249,0.210,7.7,0.994,0.3,0.50,STABLE,0.00,15.22,0.000,4.080,55,9,37,11,0,1.0,0.5,19.6,24.8,752.6,ON,
276,0103,6/10/2016 9:14:25 AM ,3412,20.91,20.57,0.34,8.2,3395,0.040,0.378,0.339,7.7,0.995,0.5,0.50,STABLE,0.31,15.53,0.020,4.100,671,331,549,232,28,1.0,0.4,19.6,24.8,752.6,ON,
277,0103,6/10/2016 9:34:25 AM ,3176,20.91,20.59,0.32,8.3,3207,0.039,0.359,0.320,7.7,1.010,0.5,0.50,STABLE,0.51,16.04,0.200,4.300,833,467,880,415,53,1.0,0.5,18.7,24.8,752.6,ON,
278,0103,6/10/2016 9:54:25 AM ,1978,20.91,20.71,0.20,8.3,2069,0.039,0.246,0.206,7.8,1.046,0.3,0.50,STABLE,0.00,16.04,0.020,4.320,285,64,260,87,0,1.0,0.5,18.0,24.8,752.6,ON,
279,0103,6/10/2016 10:14:25 AM ,2143,20.91,20.70,0.22,8.3,2238,0.039,0.263,0.223,7.8,1.044,0.3,0.50,STABLE,0.00,16.04,0.000,4.320,101,13,48,20,0,1.0,0.5,17.9,24.8,752.6,ON,
280,0103,6/10/2016 10:34:25 AM ,2295,20.91,20.68,0.23,8.3,2359,0.039,0.275,0.235,7.8,1.028,0.3,0.50,STABLE,0.01,16.05,0.000,4.320,24,5,59,15,0,1.0,0.5,16.5,24.8,752.6,ON,
281,0103,6/10/2016 10:54:25 AM ,1909,20.91,20.72,0.19,8.4,2007,0.040,0.240,0.200,7.8,1.051,0.3,0.50,STABLE,0.01,16.06,0.000,4.320,64,9,46,6,0,1.0,0.5,16.2,24.8,752.6,ON,
282,0103,6/10/2016 11:14:25 AM ,3361,20.91,20.57,0.34,8.4,3420,0.040,0.381,0.341,7.9,1.018,0.5,0.50,STABLE,0.00,16.06,0.000,4.320,292,87,260,86,34,1.0,0.5,16.4,24.8,752.6,ON,
283,0103,6/10/2016 11:34:25 AM ,3331,20.91,20.58,0.33,8.4,3458,0.040,0.384,0.345,7.9,1.038,0.5,0.50,STABLE,0.51,16.57,0.140,4.460,772,428,625,275,42,1.0,0.5,16.4,24.8,752.6,ON,
284,0103,6/10/2016 11:54:25 AM ,3068,20.91,20.60,0.31,8.4,3186,0.039,0.357,0.318,7.9,1.038,0.5,0.50,STABLE,0.32,16.89,0.060,4.520,908,368,610,261,15,1.0,0.5,16.4,24.8,752.6,ON,
285,0103,6/10/2016 12:14:25 PM ,2237,20.91,20.68,0.23,8.5,2347,0.041,0.275,0.234,7.9,1.049,0.3,0.50,STABLE,0.00,16.89,0.000,4.520,260,41,189,49,0,1.0,0.5,16.4,24.8,752.6,ON,
286,0103,6/10/2016 12:34:25 PM ,2447,20.91,20.67,0.25,8.5,2553,0.040,0.295,0.255,8.0,1.044,0.4,0.50,STABLE,0.01,16.90,0.000,4.520,28,6,28,15,0,1.0,0.5,16.5,25.0,752.6,ON,
287,0103,6/10/2016 12:54:25 PM ,2236,20.91,20.68,0.23,8.5,2366,0.040,0.276,0.236,8.0,1.058,0.3,0.50,STABLE,0.00,16.90,0.000,4.520,62,21,54,6,0,1.0,0.5,17.0,25.0,752.6,ON,
288,0103,6/10/2016 1:14:25 PM ,2244,20.91,20.68,0.23,8.5,2394,0.040,0.279,0.239,8.0,1.067,0.3,0.50,STABLE,0.00,16.90,0.000,4.520,110,22,97,40,0,1.0,0.5,17.9,25.0,752.6,ON,
289,0103,6/10/2016 1:34:25 PM ,2362,20.91,20.67,0.24,8.6,2477,0.040,0.287,0.247,8.0,1.049,0.4,0.50,STABLE,0.01,16.91,0.020,4.540,33,5,26,9,0,1.0,0.5,18.0,25.0,752.6,ON,
290,0103,6/10/2016 1:54:25 PM ,3042,20.91,20.61,0.31,8.6,3193,0.040,0.358,0.318,8.1,1.049,0.5,0.50,STABLE,0.24,17.15,0.020,4.560,640,321,521,206,32,1.0,0.5,18.0,25.0,752.6,ON,
291,0103,6/10/2016 2:14:25 PM ,2103,20.91,20.70,0.21,8.6,2275,0.040,0.267,0.227,8.1,1.082,0.3,0.50,STABLE,0.09,17.24,0.000,4.560,171,84,160,54,9,1.0,0.5,18.0,25.0,752.6,ON,
292,0103,6/10/2016 2:34:25 PM ,2945,20.91,20.61,0.30,8.6,3191,0.040,0.358,0.318,8.1,1.084,0.5,0.50,STABLE,0.00,17.24,0.000,4.560,205,43,245,72,0,1.0,0.5,18.2,25.0,752.6,ON,
293,0103,6/10/2016 2:54:25 PM ,2514,20.91,20.66,0.25,8.7,2675,0.040,0.306,0.267,8.2,1.064,0.4,0.50,STABLE,0.20,17.44,0.080,4.640,562,282,480,218,25,1.0,0.5,19.6,25.0,752.6,ON,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 59 ,,6/7/2016 8:47:34 AM ,Refeeding
 131 ,,6/8/2016 8:58:41 AM ,Refill feeders

 204 ,,6/9/2016 9:22:01 AM ,Re-feeding
 233 ,,6/9/2016 7:02:27 PM ,Fasting start
